objid,specobjid,Group,RA,Dec,M_r,Lum,z,dist2BGG,lgm,sfr,sSFR,rank_dist,BGG_ID,rank_M,RA_BGG,Dec_BGG,M_BGG
528111959590070272,5200,133.959478049,0.83113982,-21.032658,0.042760779,3,0.041743387,10.44744,0.1517816,-10.2956584,3,,10.475,133.948594184,0.794284344,-22.148959,2.41454300579394
528110310322628608,5200,133.948594184,0.794284344,-22.148959,0.042493262,1,0.041475892,10.95607,0.6314804,-10.3245896,1,,10.931,133.948594184,0.794284344,-22.148959,0.0
526951974805989376,5200,133.944566094,0.801580292,-19.091105,0.042351879,6,0.041334577,9.364552,-0.7425301,-10.1070821,2,,9.488,133.948594184,0.794284344,-22.148959,0.5236318577498845
528111684712163328,5200,133.859371803,0.858172109,-19.492764,0.042997284,5,0.041981146,9.746153,-0.2869597,-10.0331127,4,,9.82,133.948594184,0.794284344,-22.148959,6.89452514555779
301889911378700288,5327,150.101524252,0.704590917,-21.807726,0.034537176,1,0.033372667,10.9322,-0.06098329,-10.99318329,1,,10.956,150.101524252,0.704590917,-21.807726,0.0
301890461134514176,5327,150.129777987,0.758960668,-19.097497,0.034403625,5,0.033239093,9.316263,-0.1814937,-9.4977567,2,,9.454,150.101524252,0.704590917,-21.807726,3.849810286632057
562961531747198976,5327,149.997145987,0.638238614,-19.335874,0.034081805,4,0.03291777,8.85133,-0.3104306,-9.1617606,3,,9.206,150.101524252,0.704590917,-21.807726,7.770843090848144
301891560646141952,5327,150.132075503,0.548958819,-21.333448,0.033687412,3,0.03252227,10.72807,-1.438968,-12.167038000000002,4,,10.812,150.101524252,0.704590917,-21.807726,9.965261957637308
310834717979076608,774,162.338072546,-0.668071678,-22.847922,0.039915316,1,0.0386969,11.32287,-0.9805743,-12.3034443,1,,11.387,162.338072546,-0.668071678,-22.847922,0.0
310831419444193280,774,162.342509488,-0.636375648,-19.121063,0.04103527,15,0.03981692,9.848299,-1.153008,-11.001307,2,,9.86,162.338072546,-0.668071678,-22.847922,2.0109356115958854
310827021397682176,774,162.250794613,-0.735030224,-19.090602,0.041012324,16,0.039793916,9.643298,-0.5696317,-10.2129297,4,,9.691,162.338072546,-0.668071678,-22.847922,6.911430044094466
309626079839021056,774,162.411229654,-0.729843851,-19.439366,0.040961621,12,0.039742924,9.827814,-1.34491,-11.172724,3,,9.889,162.338072546,-0.668071678,-22.847922,6.015790436943665
311989480049371136,3025,165.007811542,1.095991042,-19.133576,0.04088503,6,0.039667677,9.071981,-0.07772908,-9.149710079999998,4,,9.219,164.824374774,1.153473532,-22.289086,12.076196632362088
311976011031930880,3025,164.824374774,1.153473532,-22.289086,0.040702657,1,0.039485645,11.00532,-0.9876607,-11.9929807,1,,11.083,164.824374774,1.153473532,-22.289086,0.0
572017115754686464,3025,164.774381703,1.182050667,-21.910845,0.040159431,2,0.038942553,10.6289,0.2988097,-10.3300903,2,,10.702,164.824374774,1.153473532,-22.289086,3.61756634278784
311985082002860032,3025,165.004379873,1.112231736,-21.485258,0.040128189,3,0.038910888,10.6867,0.53308,-10.15362,3,,10.658,164.824374774,1.153473532,-22.289086,11.600954341476912
343539411503310848,2892,216.192493241,1.170882591,-20.53365,0.040244774,3,0.039443854,10.37909,-1.56931,-11.9484,4,,10.449,216.138223157,1.177318646,-22.703339,3.4330741666676454
343516596637034496,2892,216.156814565,1.170588116,-21.213836,0.03885128,2,0.038049787,10.27859,-0.02117635,-10.29976635,2,,10.373,216.138223157,1.177318646,-22.703339,1.2420943622878098
343519895171917824,2892,216.138223157,1.177318646,-22.703339,0.039580321,1,0.03877855,11.12835,-0.7947621,-11.9231121,1,,11.251,216.138223157,1.177318646,-22.703339,0.0
343516321759127552,2892,216.179295831,1.205243833,-19.261048,0.03876025,7,0.037959218,9.210382,-0.4064607,-9.6168427,3,,9.454,216.138223157,1.177318646,-22.703339,3.1201892207441473
368290254303553536,5362,173.180323615,-2.199707671,-21.759372,0.042878861,1,0.04165886,10.81528,0.5993358,-10.2159442,1,,10.742,173.180323615,-2.199707671,-21.759372,0.0
368285856257042432,5362,173.075718137,-2.232215392,-20.557511,0.041757252,5,0.04053697,10.16957,-1.251179,-11.420749,4,,10.305,173.180323615,-2.199707671,-21.759372,6.877920903744435
367219056459147264,5362,173.122539572,-2.130647415,-21.011889,0.042087326,3,0.040867325,10.54739,-1.46565,-12.01304,3,,10.623,173.180323615,-2.199707671,-21.759372,5.656105201031094
