objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237664668437250202,14.50892,17.25809,14.26726,14.44148,0.03286582
1237664668438102203,14.72911,17.48653,14.77975,14.68419,0.03498289
1237664818753896461,14.39516,16.38492,14.30555,14.30553,0.03610488
1237664818753896557,16.49062,17.90796,16.53016,16.38787,0.03687194
1237664818753896585,16.19881,18.59047,16.15493,16.15492,0.03744344
1237664818753896597,16.97006,18.6057,17.02647,16.89188,0.03635892
1237664835934748855,16.46753,18.14119,16.49366,16.44169,0.04081137
1237664836462248406,14.29121,16.78306,14.23076,14.24812,0.1138961
1237664836997677434,15.69698,17.12141,15.66389,15.66387,0.08189645
1237664853105377330,14.98008,17.17962,14.80991,14.92643,0.02995939
1237664853105442825,13.41198,15.94618,13.30549,13.30548,0.03289401
1237664853105508500,16.00158,19.05796,15.93805,15.92364,0.03865448
1237664853116715184,16.93651,17.66583,16.93144,16.90849,0.1053833
1237664853116780599,13.92833,17.37147,13.99627,13.8894,0.1078208
1237664854183313713,15.89724,18.30745,15.89862,15.84411,0.03726472
1237664854189539553,16.45382,18.70403,16.45938,16.45937,0.112693
1237664871361019935,14.15937,16.95106,14.02827,14.1086,0.04076654
1237664878341062790,16.52942,19.09148,16.48954,16.47304,0.03570393
1237665016314462213,14.04802,16.11239,13.9704,13.97033,0.05997819
1237665016314593291,13.46185,16.24478,13.32945,13.32945,0.05064485
1237665016314593292,14.53665,17.1164,14.58146,14.59495,0.050699
1237665016314593453,16.23311,17.53052,16.09685,16.13783,0.04987215
1237665016314593480,15.89287,16.84328,15.77843,15.77845,0.0490843
1237665016314658947,14.32054,17.05852,14.18369,14.19552,0.04969174
1237665024909312194,14.17415,16.68106,14.10001,14.13882,0.02961083
1237665024910229511,13.90852,15.96527,13.84509,13.84509,0.02781446
1237665024911998985,13.49543,15.60654,13.3672,13.36721,0.02964177
1237665024911999057,13.16729,15.71012,13.21103,13.22232,0.03169426
1237665024911999138,14.31273,16.44503,14.11273,14.16527,0.03167873
1237665025436811331,15.42573,17.95457,15.51033,15.35541,0.05903614
1237665025436811410,16.61707,18.7368,16.66274,16.58787,0.05777927
1237665025446510622,14.19008,16.46277,14.10801,14.10801,0.0223795
1237665025446510739,15.2481,17.13939,15.07116,15.1208,0.02283978
1237665025446510745,17.27576,18.78937,17.00517,17.12011,0.02308832
1237665025446510775,15.45225,16.83566,15.36155,15.37753,0.02399452
1237665025446903972,16.97193,19.29371,17.06449,16.81573,0.02412784
1237665025446904003,16.66633,19.10991,16.66611,16.57377,0.02553357
1237665025446969348,16.9128,19.09398,16.86661,16.84609,0.02431885
1237665026510815411,15.27789,17.11742,15.28076,15.23862,0.0530869
1237665026510880997,15.97807,17.0682,15.87274,15.87274,0.05151195
1237665026510881018,15.34308,17.43088,15.06792,15.23122,0.0541215
1237665026510946313,15.09096,16.40322,14.90281,14.90283,0.05347353
1237665026510946314,13.65213,16.30105,13.98949,13.98951,0.05261358
1237665026510946431,14.14734,16.95224,14.01379,14.06212,0.0531272
1237665101680541765,14.14338,16.08703,14.01821,14.01821,0.1065219
1237665101680607314,13.7023,15.92652,13.63788,13.63789,0.1142884
1237665101680607541,15.66454,18.10059,15.80759,15.58423,0.1156117
1237665101680672773,15.87131,16.93909,15.74226,15.74226,0.1147656
1237665101680672774,14.8925,17.57388,15.27217,15.27233,0.1146598
1237665101680673013,14.24267,16.45469,14.12633,14.14835,0.1172017
1237665102219837516,14.47733,16.58282,14.35128,14.37479,0.1306342
1237665102219903152,14.01766,16.41675,13.88613,13.90388,0.1332296
1237665126939295886,14.80823,17.53261,14.83077,14.79107,0.03377352
1237665127475773484,14.15816,15.90041,14.02194,14.02195,0.03357969
1237665127475708006,13.78358,16.27709,13.73691,13.76473,0.03622358
1237665126938771573,16.80907,17.70443,16.71192,16.74466,0.04018513
1237665102756249888,16.08353,18.70599,16.05901,15.91292,0.1117753
1237665102223835397,14.11365,16.92204,13.98957,14.06446,0.1149978
1237665102219903237,14.29183,16.60491,14.12328,14.21024,0.1324296
1237665101680673069,14.3138,16.63942,14.18804,14.19126,0.1156405
1237665101149176029,15.7584,17.52638,15.872,15.87199,0.1089969
1237665099004051581,15.35567,17.94733,15.34899,15.31791,0.04486966
1237665098464952456,16.18125,18.15738,16.18249,16.16246,0.0450207
1237665097390162107,15.73707,17.30614,15.55884,15.65787,0.04487254
1237665026522415130,13.02368,15.54554,12.9169,12.91691,0.03510436
1237665026522021948,13.4037,15.81288,13.29645,13.29643,0.02624257
1237665024911933591,14.79888,18.14798,14.85656,14.82927,0.0295117
1237665024910164061,16.65382,18.92121,16.66782,16.50667,0.02606983
1237665015240589418,16.93312,17.69865,16.94902,16.91339,0.06507585
1237665015240589399,16.58061,17.49098,16.48258,16.50943,0.08462253
1237665015240523906,16.26273,18.1222,16.30739,16.19978,0.05795386
1237665015240458268,14.11717,15.89741,14.0628,14.06281,0.07123028
1237664879949906004,15.55614,17.77067,15.2806,15.40503,0.05749087
1237664879949906003,12.98748,16.36538,12.62578,12.6436,0.0554379
1237664879949906001,14.49071,16.17029,14.36367,14.36367,0.05667629
1237664854716514359,13.93059,16.56232,13.78857,13.78857,0.03012196
1237664854189473891,14.04443,16.36148,13.89381,13.91466,0.1095097
1237664853651619889,15.03375,16.95249,14.9101,14.91877,0.09703457
1237664853641462227,17.38313,19.99865,17.41401,17.27918,0.03493604
1237664853641461771,14.54416,16.24075,14.43421,14.43421,0.03153789
1237664853105377484,16.21895,17.63519,16.04265,16.12079,0.03142142
1237664852041466139,14.36161,16.89106,14.24419,14.30115,0.1250115
1237664846121730104,17.33244,18.86915,17.05814,17.16798,0.03418322
1237664836462248240,12.65772,15.16242,12.6372,12.65924,0.09995928
1237664836462182453,12.96531,15.48129,12.99111,13.02195,0.1159527
1237664835925180449,12.86517,15.54527,12.90881,12.90881,0.1133849
1237664818753831142,16.58146,18.77477,16.16138,16.38204,0.03734735
1237664817674059896,13.9183,16.66725,13.69119,13.71236,0.04221935
1237664817673994368,15.53996,17.07105,15.37234,15.37234,0.04271695
1237664671645368370,13.90328,16.02635,13.83889,13.84459,0.01878105
1237664668981395534,15.25894,18.10807,15.33409,15.218,0.05095207
1237665127475708179,16.50338,17.90215,16.52583,16.44795,0.03596957
1237665126940082198,14.37754,15.81969,14.22181,14.22181,0.02957158
1237665126939885705,14.4705,16.54699,14.37742,14.40691,0.02646505
1237665126930055448,14.92375,16.83453,14.80762,14.80762,0.04553737
1237665126930055406,15.4356,17.35148,15.51543,15.39189,0.04595944
1237665126930055405,14.78177,16.54112,14.60289,14.65222,0.04599101
1237665126930055238,12.97405,15.42663,12.84048,12.84046,0.04543371
1237665107578782173,16.2054,18.35666,16.20844,16.16163,0.2007889
1237665103295611145,16.21107,18.72194,16.17525,16.17525,0.1161084
1237665103295610891,13.30025,16.11308,13.13987,13.13987,0.1093146
1237665102756446380,14.80064,16.48601,14.71618,14.74314,0.1035936
1237665102756380973,15.2792,16.67704,15.18566,15.2031,0.1094534
1237665097926967479,15.96017,18.14148,15.97195,15.92295,0.04577008
1237665097389441200,16.36975,18.26251,16.33714,16.33715,0.05711167
1237665025436680514,13.96223,16.51678,13.82121,13.83521,0.05176162
1237665025436680199,13.86186,16.56587,13.44366,13.78071,0.05806831
1237665024375062540,13.79514,16.04217,13.70656,13.7066,0.02976634
1237665024374931478,13.27428,16.06532,13.2257,13.26663,0.04301574
1237665024374866095,14.50768,17.79946,14.52502,14.44521,0.03862027
1237665024374865968,14.77388,17.33039,14.64287,14.72402,0.04265421
1237665024372572310,15.97431,17.65562,15.89474,15.89474,0.02863772
1237665023837995164,15.86087,17.10542,15.73463,15.76474,0.02659805
1237665023837995013,14.70693,16.52729,14.57281,14.57731,0.03136852
1237664887463411913,16.2987,18.83678,16.25062,16.24125,0.1894012
1237664887463346414,14.23273,16.64177,13.97392,14.08281,0.1999909
1237664886388293744,14.34455,16.61556,14.33251,14.33251,0.1353845
1237664870822772966,14.57733,16.50383,14.5164,14.51642,0.0388336
1237664870822772925,15.20054,16.59551,15.08701,15.08703,0.03767221
1237664870822772913,17.01621,18.8256,16.66943,16.88171,0.03670173
1237664869753487485,15.43448,18.63286,15.3717,15.3717,0.04646717
1237664854189474090,16.80374,18.24772,16.82847,16.74147,0.1114599
1237664853653127598,16.58665,17.72006,16.44038,16.51899,0.1360866
1237664853651685435,14.94807,16.37209,14.89199,14.89198,0.09153813
1237664853641461874,15.78065,17.55365,15.81977,15.7181,0.03845386
1237664852044415211,15.31814,18.47473,15.33069,15.18191,0.1235568
1237664836999118965,12.76017,15.55171,12.746,12.7567,0.0978946
1237664835934814435,15.96098,18.20205,16.14544,16.36156,0.04091797
1237664835934814390,14.01873,17.24328,14.0171,13.9696,0.0463833
1237664818208047228,15.09309,16.74397,14.94905,14.9644,0.04330526
1237664814988328970,13.18354,15.8049,13.04775,13.04919,0.06599169
1237664671645171858,13.90003,16.56716,13.75313,13.84526,0.02343667
1237664671645171756,12.97471,15.78216,12.87695,12.90237,0.03231218
1237664671644844043,16.0388,18.28364,15.71184,15.89331,0.03072625
1237664668981330034,15.76063,17.02947,15.66643,15.66643,0.05357045
1237664668981264486,15.53836,16.78213,15.50188,15.50187,0.0513382
1237664668975890441,13.64808,15.93336,13.53651,13.54285,0.04692873
1237664668437119003,12.5643,15.5132,12.46457,12.46458,0.04016548
1237664668436398267,16.02264,18.45626,15.52727,15.85903,0.05062584
1237664668436398224,15.37012,17.13796,15.26184,15.27137,0.04977327
1237664668436398189,17.56021,18.48221,17.51516,17.51516,0.05209154
1237664668436398093,14.66903,16.43633,14.64092,14.64098,0.05109674
1237665127453753512,16.44095,18.15915,16.507,16.37083,0.05687642
1237665127453753414,14.74915,16.27541,14.65144,14.65144,0.05692484
1237665127453753406,16.48934,17.55062,16.39718,16.40687,0.05717123
1237665127453753361,14.49676,16.39822,14.40564,14.40561,0.0575601
1237665025978073097,15.29017,16.79496,15.29937,15.2963,0.04387188
1237665024367722528,14.8019,16.31836,14.64429,14.64841,0.03074204
1237665024367722513,15.16255,16.49863,15.06627,15.06622,0.03107005
1237665023838060759,15.70664,16.67107,15.62319,15.63605,0.02474193
1237665023838060740,16.82108,18.38783,16.92541,16.73509,0.02514064
1237665023838060553,13.89508,16.12421,13.76321,13.76321,0.02429852
1237665023836881158,15.39918,16.61464,15.27538,15.29051,0.03598093
1237665023836881057,14.64111,16.25122,14.47959,14.47959,0.03678254
1237665023836881029,14.74907,16.66923,14.65166,14.7205,0.03747796
1237665023836880982,15.47896,16.74717,15.35904,15.36289,0.0393983
1237665023836815661,16.51227,18.103,16.27715,16.36884,0.03303005
1237665023836815551,13.51053,16.43532,13.46172,13.46172,0.03815692
1237665023836815486,14.79687,16.56145,14.67639,14.71843,0.04408916
1237665023836815484,14.11209,15.92909,14.05106,14.05106,0.04405956
1237664853653127479,17.03848,18.71431,16.7321,16.86801,0.1326492
1237664837006852244,14.81835,17.28892,14.83631,14.78162,0.05648687
1237664819818987690,14.58524,17.17188,14.60289,14.50035,0.02656573
1237664819818987566,14.24742,16.27283,14.29038,14.29038,0.02672959
1237664819818987565,14.19426,15.9878,14.20017,14.2002,0.02672367
1237664819818987529,13.92773,16.65394,13.87959,13.92404,0.0265503
1237664819285393504,14.80256,16.96511,14.80362,14.80368,0.04307869
1237664818207981738,15.68365,18.50863,15.72012,15.59022,0.04651002
1237664817674256458,16.69342,19.33332,16.65321,16.54067,0.04151892
1237664817674256453,15.76847,18.62818,15.71889,15.71889,0.04134152
1237664817674190926,15.24756,16.7733,15.17502,15.17505,0.0410024
1237664814988263512,14.38207,17.0838,14.29216,14.29224,0.07291465
1237664814988263474,14.39569,16.56434,14.32559,14.38092,0.06799222
1237664814988263447,15.96332,18.11439,16.00586,15.92586,0.07029515
1237664814452244710,15.90849,18.4396,15.88183,15.88183,0.05488974
1237664671645237313,15.86285,17.44343,15.65741,15.73718,0.02947555
1237664671645171915,14.55186,16.92373,14.41702,14.43971,0.02287433
1237664671645171895,14.5565,17.5765,14.61637,14.53176,0.03091756
1237664670045765663,14.23595,15.79631,14.10593,14.10594,0.03435947
1237664668973990023,15.5214,17.36632,15.37168,15.37168,0.03185256
