objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237661812809859114,15.92347,17.93577,15.94483,15.87974,0.06059156
1237661949715808296,14.00839,16.04057,13.88023,13.88022,0.0651762
1237661949715808398,16.28953,18.3551,16.33962,16.26984,0.06745087
1237661949715808406,16.51637,17.82554,16.40242,16.41496,0.06859547
1237661949715808537,16.59518,19.53466,16.51656,16.51654,0.06065984
1237661949719412849,15.65127,16.97238,15.48139,15.48139,0.09221614
1237661949737828733,16.96145,18.55819,17.05189,16.86767,0.07987361
1237661950260347049,15.35352,16.89064,15.33008,15.33009,0.05125688
1237661950254448669,15.41926,18.35853,15.44269,15.39435,0.08955818
1237661950254448667,13.16264,15.63453,13.05803,13.05801,0.08976848
1237661949739597973,15.49863,17.84353,15.26152,15.37029,0.1367599
1237661949737828379,14.15639,16.07776,14.07999,14.08,0.08683575
1237661949737435408,14.42805,16.25142,14.38664,14.3866,0.07763891
1237661949737435267,13.3331,16.75792,13.09484,13.16451,0.07882874
1237661949737435263,14.69647,16.62638,14.59789,14.59789,0.07859287
1237661949737435262,14.30221,16.67529,15.13011,15.13011,0.078857
1237661949737435261,14.66725,16.52471,14.57458,14.57459,0.07834079
1237661949719478306,16.13209,17.16666,16.04253,16.0608,0.1031996
1237661949711286485,16.03768,18.92319,15.48405,15.84054,0.04780889
1237661949711220906,14.25894,16.55937,14.18211,14.1821,0.04478766
1237661949711220893,16.86485,17.65285,16.81811,16.81812,0.04530541
1237661949711220877,16.6147,18.14982,16.40518,16.46516,0.04559728
1237661949711220837,17.19075,18.18159,17.16338,17.16338,0.04517625
1237661949186474090,16.2512,17.74437,16.05029,16.15537,0.06095998
1237661949186474088,13.52474,16.04848,13.39048,13.39048,0.06060696
1237661948651438269,14.81822,18.23208,14.83127,14.6846,0.08197802
1237661874027102311,15.78728,17.37122,15.60659,15.7011,0.02958696
1237661874027102309,13.27023,15.40821,13.13179,13.13179,0.02929994
1237661873482956896,15.56022,18.13487,15.59676,15.52124,0.04340942
1237661873482891502,15.1177,17.24653,15.12766,15.11947,0.04149892
1237661873482891334,14.20886,16.13017,14.09935,14.09935,0.04094223
1237661873482891322,16.02435,17.57716,15.86327,15.90738,0.0400296
1237661873481384179,16.56722,18.41878,16.31242,16.41548,0.03914901
1237661873481318536,14.86753,17.52774,14.6781,14.71212,0.0485823
1237661873481318442,14.93311,18.69775,14.90094,14.90094,0.04541988
1237661852006678622,14.77998,16.19188,14.66366,14.67606,0.03386454
1237661850936541214,14.86779,16.78187,14.68841,14.74891,0.04662867
1237661816027742248,13.44742,15.85595,13.31588,13.33402,0.06968015
1237661813348434037,15.02883,16.8396,14.84768,14.96277,0.09133174
1237661812811563096,15.44175,18.18005,15.47995,15.36386,0.08563054
1237661434312196318,14.45898,17.56991,14.48966,14.48823,0.02645478
1237661434309247075,13.6499,15.9519,13.57428,13.57428,0.03026152
1237661949737500795,14.56113,16.18724,14.44575,14.44575,0.07233235
1237661949737435196,14.82123,16.65,14.67926,14.70729,0.07336675
1237661949737435170,14.59398,16.41545,14.49804,14.49804,0.07424121
1237661949719478406,14.25831,16.48168,14.14939,14.14942,0.1026663
1237661949719478403,16.74438,17.9642,16.62913,16.63211,0.1026382
1237661949719478394,16.4873,18.50202,16.47577,16.4636,0.1033306
1237661949200433494,15.31296,16.64733,15.21238,15.21239,0.07543697
1237661949197811931,13.98285,16.90053,14.00356,13.94786,0.08331516
1237661949197746205,13.93839,16.6436,13.81302,13.84856,0.08406645
1237661949186408636,15.69806,18.11084,15.67593,15.6461,0.06373516
1237661949186408622,15.39275,16.49832,15.29893,15.29893,0.06978969
1237661949178740942,17.35453,18.58632,17.4074,17.24709,0.05665344
1237661949178740908,16.2513,17.7418,16.25321,16.20384,0.05668584
1237661949178740904,16.34109,17.4305,16.24224,16.24224,0.0572438
1237661949178740758,14.37477,16.07701,14.3076,14.3076,0.0566297
1237661949178216474,14.80385,16.7935,14.67553,14.6943,0.05209652
1237661949178216473,14.81198,16.59274,14.7448,14.74478,0.05155972
1237661949178216472,12.08072,15.63346,12.18677,12.19167,0.05181313
1237661948639445082,16.53826,18.86976,16.4744,16.47441,0.07370407
1237661948636954655,15.79276,17.48149,16.26457,16.26457,0.03019122
1237661948636954654,14.26193,16.29548,14.10172,14.10172,0.03000274
1237661948636954627,15.02969,16.31069,14.90238,14.90378,0.03141186
1237661948636889161,15.89743,18.47335,15.86113,15.82776,0.03627232
1237661948635447420,13.77173,16.60099,13.71121,13.7112,0.06113572
1237661873490034916,14.47404,17.02559,14.47749,14.43273,0.03474716
1237661872407576592,16.80815,17.74857,16.71184,16.75006,0.05328241
1237661872407576591,14.2282,16.3306,14.21724,14.23388,0.05310411
1237661872403448003,16.28679,17.87327,16.11044,16.13026,0.02903858
1237661872403447862,13.71981,15.69248,13.5865,13.58649,0.02847677
1237661871870574660,14.79641,16.44422,14.73447,14.73447,0.04595411
1237661871870509192,15.56888,16.95928,15.4714,15.47654,0.05091272
1237661852535750727,13.5425,16.05248,13.4607,13.48518,0.0334439
1237661852019261469,14.67117,16.24442,14.54584,14.57025,0.02678473
1237661852019196066,16.22736,18.31276,16.17635,16.17636,0.02849269
1237661852018999354,13.84253,16.23379,13.75001,13.75006,0.03143911
1237661851473412195,15.1427,16.87587,15.01367,15.0534,0.03195134
1237661850936606846,15.10072,18.13878,15.07648,15.06377,0.04207386
1237661850395541514,13.74806,16.1946,13.53158,13.53158,0.02955175
1237661850395476104,15.63755,18.47677,15.6049,15.5544,0.03040023
1237661849862733947,14.94617,16.63451,14.79864,14.81931,0.04356613
1237661849862733840,14.16069,15.96851,14.01683,14.01683,0.0457011
1237661849862406185,14.83473,16.44715,14.70121,14.70122,0.04542245
1237661849862340742,15.86904,17.99549,15.51727,15.62723,0.03805083
1237661849862340736,15.1278,16.85344,15.00277,15.01836,0.03885455
1237661849862340735,15.84349,16.93227,15.7372,15.74638,0.03804576
1237661849862340734,14.58904,16.80369,14.77195,14.77196,0.03833438
1237661849862340733,14.44839,16.42928,14.29599,14.34832,0.03903624
1237661817636651052,13.29752,15.51226,13.32936,13.32936,0.05309343
1237661817636520071,14.87776,16.94036,14.71469,14.71469,0.05202664
1237661817095651547,16.00668,17.56596,15.82934,15.85487,0.102761
1237661817095651459,15.79468,17.93757,15.8753,15.73673,0.1005307
1237661813884846230,15.70855,16.78803,15.59304,15.59305,0.07264753
1237661812805271608,16.08429,17.92674,16.07825,15.97745,0.04451552
1237661812805206097,15.00936,16.71578,14.90968,14.90964,0.04732348
1237661465457590279,13.13344,15.89505,13.19417,13.19421,0.1250055
1237661465457524828,14.97836,16.55327,14.83832,14.84312,0.1221744
1237661463308075295,15.6691,17.23532,15.44088,15.44088,0.08118754
1237661435386003537,13.84165,16.35839,13.72679,13.75499,0.02969139
1237661434848215231,16.49177,18.67801,16.4563,16.43956,0.02795297
1237661433772310697,15.58141,17.84014,15.24869,15.48162,0.03084209
1237661433772310605,14.8279,16.07697,14.6633,14.71884,0.0344734
1237661433772245175,15.72721,17.24348,15.64865,15.6847,0.02889033
1237661433772245009,13.28984,16.27763,13.30695,13.30693,0.02934645
1237661433772179544,14.88551,17.16072,14.90292,14.85479,0.03080032
1237661418750476491,16.64108,17.59153,16.55206,16.55315,0.02188392
1237661418750476312,15.73979,17.48108,15.8336,15.83367,0.02198577
1237661418750476311,13.69436,16.30581,13.69027,13.69026,0.02059196
1237661418749165664,13.90218,17.26783,13.63295,13.79808,0.04422787
1237661418749165591,14.2804,16.45466,14.17204,14.17202,0.03600701
1237661418747527234,15.83197,18.13936,15.84479,15.84482,0.01588424
1237661418747461854,15.87412,17.17038,15.76272,15.76271,0.01605955
1237661418747461776,15.91462,18.42131,15.9395,15.85353,0.01518996
1237661418747461670,13.37921,15.74169,13.32704,13.36341,0.01650584
1237661388148244663,15.16752,17.01451,14.99149,15.07307,0.03194947
1237661388148244492,14.03658,16.17418,13.90425,13.90425,0.03294244
1237661388148178986,14.67047,16.31083,14.51102,14.51103,0.0354801
1237661388141166646,13.94662,17.1214,13.81993,13.90024,0.0347351
1237661950272471287,16.54317,18.10097,16.56501,16.43135,0.07755134
1237661950272471286,14.2986,16.60186,14.15489,14.16667,0.07778371
1237661950272471275,16.95343,18.67069,16.93023,16.90257,0.07664618
1237661950272471191,14.96295,16.66273,14.84345,14.84339,0.07563224
1237661874014650484,14.85145,18.23912,14.84548,14.83143,0.03275552
1237661874014650453,14.63489,18.48275,14.61917,14.61919,0.03298074
1237661874014584882,13.05458,15.43953,12.97307,12.97312,0.03412227
1237661874014584855,15.20252,18.07767,14.87123,15.10947,0.03291504
1237661851473477744,13.97136,16.47863,14.01325,14.01326,0.0446526
1237661850399539298,13.41529,16.29606,13.29979,13.29974,0.05032097
1237661850399473802,16.40411,17.71926,16.84437,16.84432,0.05088036
1237661850399473791,14.9597,16.54911,14.8661,14.8737,0.05066506
1237661812272791651,16.33775,19.2684,16.30282,16.15904,0.05764649
1237661811198459942,14.96753,16.9017,14.88438,14.94664,0.05375505
1237661811196625002,15.69833,17.74239,15.70056,15.67338,0.07498979
1237661811196624933,14.18038,16.73015,14.21335,14.19141,0.07597443
1237661811196559464,16.07802,17.53082,15.89996,15.94695,0.07207529
1237661465457590733,15.75828,16.9611,15.65368,15.67557,0.1260651
1237661463842521123,12.95042,15.86022,12.91015,12.91015,0.09890164
1237661463842455568,14.83204,17.19128,14.63016,14.73371,0.09027631
1237661463842390293,15.23133,17.32769,14.98462,15.08948,0.08712163
1237661463307878890,15.43449,16.9598,15.41628,15.41628,0.1056911
1237661463307878522,14.03074,16.40061,13.92802,13.92799,0.1010258
1237661435921891590,15.82209,18.64522,15.77964,15.77964,0.03276842
1237661435921891397,13.54304,16.13463,13.53367,13.57365,0.03443151
1237661435921891368,15.13172,16.18588,15.03757,15.04021,0.03258513
1237661435921825846,14.02035,15.96032,13.88281,13.88279,0.0336539
1237661435921629323,15.71147,18.06094,15.75892,15.68057,0.03297514
1237661435921629212,13.78715,16.35857,13.92377,13.98166,0.03160992
1237661435921563811,14.81429,17.38943,14.58788,14.77345,0.03807597
1237661435920646302,14.54744,17.7279,14.55199,14.46486,0.02571712
1237661435920646283,16.25294,17.54058,16.23428,16.23431,0.02764166
1237661435920646147,14.44481,16.03498,14.40773,14.40772,0.02476375
1237661435920580738,16.66532,18.39258,16.64377,16.60443,0.03306263
1237661435920187631,16.28749,18.43878,16.27414,16.25145,0.03736743
1237661435920187583,14.09002,16.30681,13.92896,13.94062,0.03723131
1237661435920187571,16.33181,17.65068,16.2083,16.22534,0.03712752
1237661435920056391,15.12827,16.99024,14.95434,14.95848,0.03601434
1237661435385872563,14.38636,17.25471,14.26831,14.29703,0.02720243
1237661434849198303,15.64901,18.49271,15.62673,15.59332,0.02440256
1237661434849132772,15.22441,16.4888,15.11844,15.12338,0.0237195
1237661434849132659,12.69576,15.72565,12.60206,12.60735,0.02123806
1237661418750476514,16.49638,18.00988,16.29913,16.3861,0.0224078
1237661418750279849,16.35692,18.76599,16.29305,16.29305,0.0238316
1237661418750279810,15.60519,16.96375,15.58467,15.58467,0.02298378
1237661418750279689,14.32597,16.28147,14.22222,14.22223,0.02518063
1237661418750214292,16.13547,17.4298,16.00281,16.00282,0.0239724
1237661418212294942,15.18535,16.79533,15.0382,15.0382,0.03744907
1237661418212294806,16.28285,17.27604,16.18762,16.18762,0.03398576
1237661418212294705,13.35502,15.80345,13.2494,13.25193,0.03466806
1237661418212294689,16.26421,17.11038,16.21103,16.21598,0.0372297
1237661418211508275,14.58333,16.46744,14.48262,14.48262,0.01937961
1237661417673916574,14.16164,17.51864,13.77464,13.97473,0.02309627
1237661417673851010,14.72206,16.3912,14.59749,14.59749,0.02026428
1237661417140125866,15.54469,17.1862,15.48723,15.48723,0.02659404
1237661417140125853,17.35044,18.89019,17.4,17.29494,0.02775859
1237661416603910488,17.58068,18.86517,17.61982,17.55474,0.03262563
1237661416603910440,16.63672,18.68611,16.64632,16.56826,0.03581802
1237661416603910214,14.62584,16.76152,14.53639,14.53639,0.03474908
1237661388684067032,16.32271,17.42068,16.20563,16.20591,0.03640367
1237661388679348337,17.19892,18.02073,17.11623,17.12217,0.0283477
