objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237665427567804598,15.01166,18.67233,14.99322,14.99322,0.1520299
1237665428090454023,13.1363,15.66774,13.13908,13.14555,0.02519639
1237665428627324992,16.00902,19.18231,15.97666,15.97666,0.02422022
1237665428633747529,14.82198,16.20185,14.732,14.732,0.04261934
1237665428633747596,16.15209,19.01983,16.16712,16.11651,0.04103152
1237665428633747667,16.22966,17.99003,15.97488,16.12011,0.0431048
1237665428633812997,16.05877,18.26487,15.7687,15.92938,0.04326564
1237665428634402842,14.55872,16.91977,14.39334,14.52157,0.05401332
1237665429171732700,14.82632,16.77137,14.87772,14.87772,0.04846773
1237665429171798149,14.55362,17.15571,14.44701,14.45987,0.04894238
1237665429171798182,15.73135,17.05719,15.68398,15.68394,0.04812913
1237665429171798247,13.8367,16.55989,13.79771,13.79778,0.04314707
1237665429171798248,16.6846,18.13406,16.47045,16.57185,0.0436442
1237665442060501049,14.66106,16.69426,14.50687,14.50837,0.04366041
1237665442061025295,14.93217,16.61776,14.86082,14.8608,0.03738021
1237665442072035687,14.91143,16.90796,14.87951,14.8795,0.09567154
1237665531180679181,14.33788,16.26902,14.20483,14.24883,0.08846829
1237665531181138095,16.27174,17.75885,16.30947,16.21901,0.08516836
1237665531713814551,15.19601,16.61714,15.11124,15.11126,0.06939197
1237665531713814595,14.38814,16.22366,14.49295,14.49301,0.06843106
1237665531713814706,16.37962,18.6615,16.35794,16.35795,0.07406362
1237665531713814804,16.81382,18.63787,16.83022,16.77935,0.06890903
1237665531723317728,15.56627,16.64483,15.48778,15.48777,0.07936891
1237665531723710531,15.35375,16.64915,15.27306,15.27305,0.08995134
1237665531723710540,14.64233,16.88647,14.49712,14.50289,0.08689477
1237665532260057112,14.78019,16.44608,14.66942,14.70307,0.08724581
1237665532262351178,14.98749,18.13528,14.9876,14.92825,0.1067603
1237665534931894614,16.6218,17.6106,16.52696,16.55468,0.1193229
1237665534931894706,16.16846,16.9916,16.08183,16.08178,0.1204711
1237665534931894707,15.55083,17.61132,15.59199,15.59201,0.1204941
1237665534931894732,17.11466,18.99673,17.14057,17.10996,0.1179259
1237665535465619491,14.32209,16.48123,14.14906,14.19959,0.1401603
1237665535465619617,15.58735,17.04354,15.4521,15.46162,0.1399301
1237665548363432038,14.94401,16.96749,14.91602,14.91602,0.08947898
1237665548363956543,16.79174,18.61941,16.47686,16.6083,0.08445134
1237665548900958660,14.30969,16.99729,14.13508,14.17721,0.08597996
1237665548901286143,16.12863,17.05858,16.02707,16.03294,0.09459007
1237665549974306996,13.69703,15.86226,13.5452,13.56997,0.09966512
1237665549974306948,15.29977,17.17766,15.11586,15.21055,0.08567534
1237665549974241648,15.90381,17.20532,15.76626,15.82228,0.09429622
1237665549974241374,16.63156,18.58262,16.59225,16.59225,0.09777178
1237665549969653903,15.39916,17.08754,15.2744,15.28108,0.2196689
