objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237668294986760211,12.98186,16.00252,13.23494,13.23494,0.06134126
1237668294985449611,16.98859,18.42514,16.69287,16.89573,0.05123104
1237668294449823785,12.55693,15.64853,12.59092,12.59721,0.05644963
1237668294449758225,13.50716,15.47132,13.38285,13.39378,0.05358549
1237668293912690796,14.34861,17.43059,14.64784,14.62923,0.04967418
1237668293912690766,12.12068,15.45171,11.9559,11.96222,0.04892772
1237668293912690764,13.85752,15.77998,13.692,13.69202,0.04894533
1237668293906530412,15.42875,17.00426,15.45877,15.4389,0.08003902
1237668293906530358,13.7865,16.72811,13.64188,13.72278,0.07982281
1237668293906464988,16.00505,17.88744,16.12202,16.0332,0.07311078
1237668293906464929,15.44758,16.4615,15.35595,15.35595,0.0701438
1237668293906268167,14.43792,16.22075,14.47123,14.47125,0.07276095
1237668293906202788,15.3842,18.19083,15.38686,15.29447,0.0726909
1237668293376016459,15.16366,17.34899,15.02728,15.0273,0.05761119
1237668293375951157,14.28695,17.35496,14.31694,14.18824,0.05396287
1237668293375951070,13.77217,16.09777,13.68143,13.75437,0.05629615
1237668293375950973,12.96015,16.04458,12.94264,12.96465,0.056603
1237668292832854137,17.44421,18.60548,17.19923,17.30162,0.062619
1237668292832854092,14.74183,17.09786,14.54442,14.62948,0.0634043
1237668292832854039,15.84574,17.20057,15.70976,15.72414,0.06343941
1237668292302471281,15.56487,17.6737,15.27311,15.42839,0.07104395
1237668292302405647,15.19174,16.79732,15.20913,15.20915,0.0724393
1237668289622966353,14.85432,17.31455,14.64336,14.76115,0.06705489
1237668289621197082,16.11174,17.92833,16.13355,16.07871,0.0568179
1237668289621197071,17.05502,18.85758,17.0563,17.0183,0.05579226
1237668289621196919,14.28853,16.1218,14.21903,14.21903,0.05564126
1237668289086160914,15.24615,17.96191,14.86309,15.04924,0.0644647
1237668289086095483,15.06186,18.25292,15.07965,14.88142,0.06743816
1237668289085898782,13.84377,15.89095,13.7251,13.73995,0.07012232
1237668289085833234,16.08428,17.53475,16.15154,16.03243,0.06688037
1237668272988750083,15.21507,16.87164,15.08452,15.09167,0.1127031
1237668272988749955,14.38027,16.49615,14.33193,14.33193,0.1015225
1237668272988487820,14.6531,16.8676,14.52235,14.57599,0.08513559
1237668272988422262,13.42853,15.35353,13.34223,13.36453,0.1033985
1237668272987308094,14.1409,16.26146,14.12266,14.12266,0.1012381
1237668272980688997,14.27622,17.63154,14.31418,14.29143,0.07124583
1237668272980558058,15.08389,17.1453,14.91934,14.97474,0.05362855
1237668272980426893,16.63207,18.26631,16.79054,16.60135,0.04905033
1237668272452862569,16.41131,18.49007,16.46743,16.46744,0.1368692
1237668272452862530,14.77281,16.80599,14.80469,14.80472,0.1403616
1237668272452862219,15.60981,17.45975,15.55239,15.55239,0.1306877
1237668272452862078,13.85083,16.18067,13.74368,13.7575,0.1489697
1237668272450503042,16.01109,17.55542,15.96915,15.96912,0.09360875
1237668271913959569,14.99801,16.82048,15.03562,15.06036,0.1141849
1237668271372042459,15.51505,17.49348,15.39139,15.40252,0.08444289
1237668271372042420,15.40196,17.24057,15.47044,15.33851,0.09142637
1237668271372042279,15.50993,16.93025,15.40576,15.40572,0.093414
1237668271372042278,15.91458,17.00871,15.80632,15.80629,0.09353836
1237668271372042277,14.78675,16.34939,14.65996,14.72665,0.0945846
1237668270843953463,15.39757,17.67047,15.42273,15.31714,0.1327302
1237667966957584513,15.60941,17.05953,15.50415,15.5474,0.06342443
1237667966957519065,15.04105,17.00807,14.9583,14.9583,0.06430323
1237667917029441696,15.64893,18.72167,15.6755,15.61364,0.06669432
1237667917029441552,13.32568,15.55909,13.22349,13.22351,0.07378838
1237667917027475563,13.44648,16.76731,13.45648,13.46597,0.05093468
1237667916492636293,13.38763,15.65908,13.27508,13.27508,0.07551567
1237667916490604603,14.40516,16.36964,14.276,14.28983,0.05581355
1237667916490604564,14.41972,17.37755,14.46104,14.36915,0.04707451
1237667916490539153,13.43801,16.79309,13.22434,13.39331,0.05168994
1237667916489490658,14.82206,17.39391,14.85242,14.76031,0.06838109
1237667916489490634,16.9073,17.69717,16.83009,16.84348,0.06438843
1237667916489490458,15.14647,16.48319,15.06471,15.06471,0.05538924
1237667916489425042,14.13992,15.81951,13.99307,13.99307,0.05368065
1237667915955634275,13.12863,16.46316,13.0804,13.1098,0.09853406
1237667915955568770,12.72719,15.61788,12.64781,12.64782,0.07181811
1237667915955568665,14.48108,16.388,14.29063,14.32951,0.0875452
1237667915955568664,13.98167,16.52104,15.38839,15.38838,0.08011415
1237667915955568663,12.72924,15.6493,12.63215,12.63213,0.07892521
1237667915955568662,12.56192,15.40267,12.47915,12.47913,0.08167011
1237667915953537163,14.24288,16.04161,14.16093,14.17072,0.04919516
1237667915953274946,12.40414,15.22953,12.36688,12.36688,0.04342908
1237667915416731797,12.49903,15.43093,12.45432,12.4543,0.05363277
