objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237667549272539209,13.75056,15.93493,13.61998,13.65804,0.03076069
1237667550881841220,14.59694,16.23725,14.48991,14.48991,0.03658272
1237667550881841314,14.78467,16.5793,14.63103,14.70068,0.0342637
1237667550881841346,17.18505,18.10394,17.04883,17.09671,0.03496066
1237667550882103302,16.35647,17.68286,16.19235,16.2184,0.03731328
1237667734491955248,13.6391,16.7206,13.58948,13.58947,0.08033451
1237667734492086324,12.41248,16.03074,12.23581,12.23581,0.07387643
1237667734492151849,13.95878,16.96864,13.82469,13.91604,0.06659513
1237667735041474584,13.71218,16.57365,13.68036,13.69683,0.07074449
1237667735041474586,13.96969,16.39965,13.77165,13.83637,0.06925469
1237667735041474587,13.20726,16.83002,13.13428,13.30481,0.07053275
1237667735041474588,14.75299,16.9938,14.62824,14.66893,0.0712399
1237667735041474590,15.84103,17.80045,15.65201,15.65211,0.071252
1237667782314754241,15.34252,17.01967,15.39354,15.39352,0.06290404
1237667782320259258,15.63903,17.35806,15.53246,15.5325,0.1084928
1237667782322028954,16.65078,18.03661,16.57267,16.57267,0.1364496
1237667782815842365,13.08875,15.45302,12.94916,12.94914,0.06194195
1237667783359856810,17.20675,18.09929,17.08268,17.12773,0.045708
1237667783364509764,14.41223,16.22012,14.34036,14.34036,0.03994584
1237667783367000072,14.88832,17.62336,14.87477,14.75641,0.04150623
1237667783382991002,15.20406,18.28032,15.16135,15.16135,0.08942481
1237667783383187598,16.19782,18.04877,16.18603,16.16891,0.06826385
1237667783383253177,15.64132,17.26132,15.46907,15.5023,0.0625108
1237667783386398973,16.05649,18.01912,15.82556,15.95918,0.08735761
1237667783386398985,16.9324,17.98438,17.01408,16.88715,0.07906438
1237667783386399001,14.11784,16.40903,13.94702,14.00714,0.08336826
1237667783387185162,14.89313,16.4186,14.81598,14.81601,0.08146998
1237667783387185208,15.58773,16.8245,15.44004,15.43998,0.0885099
1237667783387185210,14.05618,16.49086,13.95158,13.95153,0.08844437
1237667783387185212,15.92324,17.50105,16.44391,16.48148,0.08899057
1237667783387185223,16.36342,18.35523,17.1434,16.99785,0.08941396
1237667783387185326,14.54131,16.94611,14.45924,14.48736,0.08655668
1237667783388627089,15.7233,17.08421,15.62259,15.6226,0.04923663
1237667783896662157,16.53638,18.84584,16.46177,16.45908,0.05312736
1237667783905837142,13.39204,16.9363,13.38958,13.39898,0.06618848
1237667783916847167,13.69302,15.58487,13.61117,13.61117,0.03506742
1237667783903346858,15.03505,17.06812,14.84852,14.88333,0.03728339
1237667783903346812,14.77061,16.49063,14.75513,14.75513,0.03842741
1237667783903346738,13.7687,15.79624,13.66553,13.66556,0.03799997
1237667783903281233,14.94007,16.56506,14.87607,14.87607,0.03770969
1237667783897383104,16.49641,18.21675,16.27805,16.32693,0.04968549
1237667783897383027,16.82148,18.32306,16.8082,16.80818,0.04853654
1237667783889190972,13.77909,16.14053,13.69107,13.70494,0.06529772
1237667783386464368,17.05281,18.78322,17.11604,16.95218,0.08329011
1237667783344586992,14.70699,16.85251,14.74791,14.63361,0.05627105
1237667782850052124,14.53681,17.10481,14.47306,14.47307,0.1015685
1237667782850052123,16.74611,17.52154,16.68643,16.68644,0.1001517
1237667782850052122,15.6765,17.3796,16.49744,16.51104,0.1023358
1237667782850052121,14.58597,16.90612,14.67654,14.67655,0.1015644
1237667782824231001,17.14458,19.14829,17.10751,17.04672,0.05112516
1237667782824099992,15.81725,18.35239,15.9032,15.88208,0.05741481
1237667782815842653,15.87551,17.94692,15.90406,15.81908,0.06177665
1237667782322094501,16.15326,17.24974,16.05632,16.07001,0.1265885
1237667782314819813,15.19902,17.79901,15.26107,15.10626,0.06842992
1237667782314819739,15.02441,16.50053,14.95311,14.95312,0.06789866
1237667782285787299,14.86421,16.87279,14.72579,14.74858,0.05773428
1237667782281134188,15.39879,17.35741,15.494,15.32503,0.0739672
1237667782281068626,14.50861,16.82649,14.37657,14.4442,0.08439175
1237667782281068583,15.28734,17.68782,15.29809,15.12945,0.08564643
1237667781760319656,15.75961,18.01381,15.3821,15.60575,0.06079544
1237667781760319651,15.62584,17.30269,15.41843,15.48848,0.05672366
1237667781760319536,15.24992,16.59503,15.12728,15.14017,0.06154959
1237667781755535478,15.35534,18.11044,15.50827,15.37234,0.04950372
1237667781752324107,14.59595,16.34464,14.49664,14.49664,0.04627941
1237667781239701680,15.95885,17.28281,15.84102,15.85543,0.04718678
1237667781239701580,14.46519,16.76584,14.37758,14.39954,0.04944665
1237667781239636022,13.60291,15.90658,13.59242,13.59237,0.04477499
1237667781222727796,15.16016,18.1042,15.15548,15.14072,0.07325152
1237667736107680056,15.72501,17.38251,15.61663,15.61664,0.04540281
1237667736107680053,16.55805,18.83652,16.54687,16.4927,0.04661858
1237667736107679789,14.33611,16.89451,14.34156,14.3415,0.04746338
1237667731267715534,15.70004,17.05375,15.58214,15.58215,0.04687555
1237667731267715317,14.71701,17.57317,14.72562,14.59342,0.05056572
1237667551956435111,14.58186,16.94462,14.47675,14.48134,0.03373754
1237667550881841390,17.04899,18.80662,17.06256,17.04402,0.03728688
1237667550881841386,15.61972,16.74338,15.52356,15.53244,0.0369581
1237667550878302344,14.12657,17.19703,13.95619,14.07041,0.05013159
1237667549272145983,14.85895,17.38043,14.96861,14.84159,0.05005717
1237667549272080652,14.81018,18.22345,14.92532,14.69963,0.04662307
1237667549272080451,13.0992,15.74275,13.03365,13.04847,0.04549139
1237667549272014990,14.6949,17.69349,14.73785,14.73785,0.043853
1237667549269852207,13.15449,16.52091,12.98733,13.065,0.0636787
1237667549269721194,14.97187,18.30766,14.94746,14.9112,0.05460299
1237667783898824725,13.35429,15.27852,13.29924,13.29922,0.05633242
1237667782850052432,14.92029,18.13634,14.91701,14.86688,0.1023576
1237667782827638816,15.22749,16.51584,15.09813,15.1024,0.04079738
1237667782827638815,13.09424,16.02813,12.89226,12.89226,0.04072209
1237667782827638813,13.9002,16.05159,14.5477,14.5477,0.04076826
1237667782826065948,13.45549,16.10462,13.30619,13.33202,0.04680482
1237667782826000453,14.31702,16.89218,14.2434,14.33423,0.0441298
1237667782822723793,15.31939,16.69415,15.25629,15.27964,0.05571602
