objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237659326026547606,15.84442,18.19284,15.86598,15.76712,0.03208874
1237659326026547328,13.78953,16.2694,13.69218,13.69214,0.03108689
1237659326026416253,15.39005,18.54799,15.3779,15.31319,0.03521786
1237659324957327415,14.01866,16.21734,13.88325,13.88368,0.04582899
1237659324957262004,15.34388,16.93921,15.18544,15.1978,0.04743546
1237659161736118494,15.95381,18.00801,15.94551,15.90548,0.05184788
1237659161736052817,14.57181,16.50292,14.48463,14.53329,0.04894909
1237659161735921721,13.67676,15.7085,13.56445,13.56445,0.04002665
1237659161735856432,16.3902,17.67974,16.25961,16.26133,0.03974628
1237661068726698006,14.98459,17.12078,14.80556,14.80836,0.09528919
1237661068726697998,15.99054,17.04623,15.85954,15.86176,0.0967017
1237661068724338778,15.05573,17.44411,14.75965,14.94597,0.07085239
1237661068724207645,14.41606,16.27543,14.36064,14.36064,0.07044259
1237661068716540080,15.70375,18.10907,15.43188,15.53736,0.06726562
1237661068714508526,15.92094,18.23596,15.56594,15.82661,0.08029123
1237661068714508360,16.11784,17.11783,16.02025,16.03565,0.0817067
1237661068714442879,16.146,17.74414,15.85442,15.94869,0.09116469
1237661064956280858,16.47526,18.37578,16.50618,16.39706,0.07521377
1237661064956280854,15.42992,16.71431,15.37346,15.37345,0.0736977
1237661064956280853,13.56818,15.88874,13.46773,13.46772,0.07370038
1237661064956215526,16.30046,17.9216,16.33997,16.21172,0.07324857
1237661064955822094,15.3776,17.13774,15.20656,15.24756,0.06228536
1237661064952545443,15.74881,18.27596,15.78573,15.78421,0.08552811
1237661064952545415,16.4398,19.33757,16.43319,16.27403,0.0852081
1237661064952480026,15.05518,16.65342,14.97444,14.97443,0.0870235
1237661064952480025,13.89763,16.39934,13.67778,13.69541,0.08666243
1237661064952479995,15.65554,18.57514,15.625,15.60093,0.08659513
1237660961866776723,15.51853,18.18098,15.16371,15.32328,0.04043429
1237660961866580160,15.82052,18.32352,15.79147,15.79147,0.03567101
1237660960792379568,15.32204,17.21606,15.17131,15.1713,0.03814727
1237660936090681416,14.46936,16.10674,14.31953,14.31954,0.07681213
1237660764842164280,16.09617,17.84604,16.04887,16.04885,0.03652111
1237660764842164279,13.49906,16.71679,13.12386,13.2573,0.03655799
1237660671429968008,15.4669,17.48815,15.18758,15.32893,0.0784361
1237660671429967979,15.41868,16.74459,15.27901,15.27901,0.07754581
1237660671429967884,14.19286,16.14219,14.05095,14.05094,0.07716405
1237660671429902353,14.36737,16.71374,14.14726,14.24444,0.07530651
1237660670888902789,15.57194,17.11892,15.50683,15.5068,0.0669262
1237660670888902772,15.81173,18.35126,15.7718,15.71075,0.06722111
1237660670888902710,15.01855,16.31425,14.90923,14.91684,0.06552833
1237660670888837190,13.88431,16.48874,13.8034,13.80341,0.06718004
1237660670355636291,14.44127,16.10787,14.30648,14.30643,0.07581984
1237660670355570882,13.91982,16.4737,13.84136,13.84133,0.07243175
1237660670355570718,14.3568,16.29216,14.24071,14.31699,0.0689375
1237660669818306648,17.7378,18.9997,17.72945,17.71479,0.05812467
1237660669818241082,14.98761,16.71227,14.91127,14.91118,0.05628508
1237660669818241081,14.77939,16.45712,14.62706,14.62706,0.05683672
1237660669818241070,15.16462,16.74523,15.02464,15.03188,0.05698068
1237660669814964240,15.89148,17.5367,15.71738,15.73874,0.08698127
1237660636533031076,15.47516,18.44828,15.51252,15.39925,0.04149303
1237660636533030975,13.10273,16.11304,13.06025,13.06025,0.04492141
1237660636001075218,15.06092,16.56775,14.93741,14.93942,0.04509281
1237660636001075217,13.81501,16.13947,13.60351,13.64278,0.04538784
1237660635996160210,14.7798,16.72256,14.69216,14.69217,0.04495264
1237660635996160045,14.18626,15.92533,14.0745,14.07452,0.04169231
1237660635996094498,14.13855,16.17412,14.1195,14.11952,0.04071218
1237660635995308152,16.65512,18.76337,16.72927,16.59566,0.03930169
1237660635995308051,14.42605,16.50674,14.31525,14.31524,0.03494346
1237660635995242604,16.23539,17.17741,16.13299,16.133,0.0393303
1237660635989737560,14.95985,16.34248,14.89699,14.90837,0.03320353
1237660635461779634,15.94591,17.51056,15.7489,15.84098,0.02587049
1237660635461779518,14.11673,16.41743,13.88039,13.92584,0.02733073
1237660635461779469,13.45414,15.68123,13.34721,13.34721,0.02558228
1237660635461124137,15.79859,18.9387,15.70588,15.70588,0.02203964
1237660635461058688,15.85074,18.54983,15.7873,15.7873,0.02313486
1237660635458437230,15.6235,17.41816,15.6364,15.51223,0.02759447
1237660635458371703,15.51168,16.85255,15.44027,15.44027,0.02776605
1237660635452801172,15.73826,18.56958,15.71114,15.69929,0.02934802
1237660634924646525,15.09742,17.74136,15.06735,15.06735,0.01781204
1237660634921107512,13.38324,15.91003,13.25172,13.28298,0.0377337
1237660634921041978,13.34436,16.54393,12.95915,13.08277,0.040339
1237660634920976629,14.39473,17.94952,14.6424,14.52863,0.03802324
1237660634917765291,14.8437,17.45399,14.86969,14.71803,0.04868878
1237660634386137189,14.92222,17.75425,14.93617,14.85776,0.04063324
1237660634386137172,16.33584,18.31552,16.07295,16.13616,0.04015116
1237660634386071585,13.36274,15.93879,13.2631,13.26309,0.03427203
1237660634386006121,16.23556,17.35353,16.10599,16.16004,0.03249374
1237660634380828803,14.927,17.75963,14.6514,14.72473,0.03842316
1237660561894801791,14.76618,16.83907,14.55481,14.60354,0.08305219
1237660561894801766,16.42426,18.68414,16.4252,16.4243,0.08204929
1237660561894801475,17.69105,19.5392,17.65174,17.65173,0.08207021
1237660561894801429,14.83241,16.77988,14.7848,14.78472,0.08182984
1237660345008717949,14.9852,18.27126,14.98128,14.9813,0.04247584
1237660343935041725,14.68702,16.66126,14.58609,14.58605,0.03132019
1237660343935041576,13.43093,15.79471,13.30603,13.30866,0.03232001
1237660343934976007,15.78317,18.21832,15.82604,15.69345,0.03491644
1237660342862938375,15.90491,18.17433,15.91399,15.77782,0.03664575
1237660342862938125,16.36554,18.14961,16.26951,16.46926,0.03679748
1237660342862872626,13.44024,16.27623,13.3962,13.3962,0.03701955
1237660342862872624,15.15594,16.26149,14.95369,14.95369,0.03695188
1237659330312011871,16.76406,18.55984,16.74557,16.74558,0.04283269
1237659329780121695,12.87145,15.03044,12.7379,12.7379,0.0484716
1237659329780121629,14.10252,17.09936,13.86343,13.96097,0.04557575
1237659329775140940,15.29673,17.02768,15.22484,15.23289,0.04845209
1237659329773699247,16.17586,17.37743,16.0982,16.0982,0.03344133
1237659329773633700,13.64974,16.10615,13.52901,13.529,0.03605512
1237659329773633620,16.19487,17.91587,16.2136,16.16388,0.03508271
1237659329239974138,15.89379,17.48429,15.76946,15.77604,0.02867598
1237659329239777432,14.13844,15.656,14.05261,14.05262,0.03738863
1237659327099896158,16.2532,18.25845,16.26011,16.23619,0.03683469
1237659327099896118,14.47034,16.78911,14.39746,14.42888,0.03634128
1237659327099896083,15.97108,17.99687,16.09252,15.90064,0.03680699
1237659327091835101,16.9194,18.08013,16.92513,16.87935,0.03692643
1237659326567678032,16.52425,18.64543,16.51832,16.37945,0.0420023
1237659326567612655,13.61868,15.80827,13.57686,13.57686,0.03610492
1237659326019600545,15.07193,16.68044,14.97544,14.97546,0.0273483
1237659326018420756,14.18033,16.32762,14.05106,14.05101,0.03778854
1237659326018355471,16.39565,18.50651,16.40707,16.30136,0.03750441
1237659326018355451,14.769,17.38186,14.63199,14.74729,0.03683205
1237659325492560241,16.22044,17.49981,16.08496,16.11343,0.02706779
1237659325492560003,15.87587,17.10224,15.72482,15.75521,0.02995742
1237659325492559961,13.71757,16.62268,13.63009,13.68386,0.03192415
1237659325491904764,15.66074,17.33062,15.7476,15.74772,0.02353337
1237659325491904550,15.10048,16.91037,15.02333,15.03451,0.02244419
1237659325491839305,14.46246,16.8773,14.32224,14.36542,0.0205457
1237659325489217903,14.53972,16.49581,14.42894,14.42892,0.03967293
1237659325489217804,16.86845,19.00481,16.79487,16.79104,0.04883552
1237659325489217798,16.96032,17.97171,16.83433,16.86149,0.04424233
1237659325489152123,14.42792,16.1164,14.3022,14.3203,0.04990112
1237659325487644730,15.68222,18.05181,15.7085,15.67535,0.0388895
1237659324953854326,16.44225,17.48907,16.30108,16.34057,0.03472329
1237659324953854292,16.31599,17.40233,16.22229,16.25961,0.03496517
1237659324953854088,13.5043,15.68803,13.41451,13.41448,0.03465405
1237659324953657528,14.30579,17.64999,14.33982,14.19523,0.03621925
1237659324950708386,15.27072,17.41742,15.31427,15.23438,0.03830786
1237659324943237245,16.8197,18.112,16.73292,16.73295,0.02096451
1237659324943237240,17.17387,19.36573,17.17172,17.07421,0.01948728
1237659324943237142,14.18227,16.18023,14.12815,14.12815,0.02186028
1237659324412526747,14.48827,16.22303,14.47635,14.47634,0.03626696
1237659324412526601,13.55237,15.96102,13.43442,13.4344,0.03745134
1237659324412461258,16.47705,18.41189,16.59264,16.39565,0.03740264
1237659163882029415,16.64095,19.73965,16.62895,16.44802,0.03213159
1237659163880915192,16.88078,19.2976,16.91509,16.69956,0.03676551
1237659163880915172,15.8593,16.95908,15.72126,15.72126,0.03706799
1237659163880914976,14.61853,16.43842,14.52332,14.52332,0.03661872
1237659163880849535,14.15698,16.04194,14.13167,14.14977,0.03897402
1237659162817855979,16.73606,18.86795,16.79964,16.71679,0.07927447
1237659162816020815,13.74024,16.34003,13.58484,13.65224,0.06225915
1237659162813858137,15.78588,17.08409,15.67168,15.72184,0.03831558
1237659162813530234,14.60871,17.39429,14.37667,14.43944,0.03045587
1237659162813530232,13.26895,15.81309,13.13242,13.13242,0.03049816
1237659162813464715,14.84162,16.4865,14.89556,14.89556,0.03038542
