objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237662637442269203,15.0328,16.33374,14.91223,14.91529,0.07832295
1237662636905529393,14.60683,16.82321,14.55123,14.55554,0.08087602
1237662636905201755,14.00121,15.74863,13.9479,13.94787,0.07446816
1237662530070511863,14.57975,16.95561,14.48238,14.54314,0.08289638
1237662530070446243,16.06698,16.96711,15.99585,16.00993,0.07272891
1237662530070380591,13.26676,15.49998,13.13119,13.13122,0.07505155
1237662530070315251,15.02746,16.77531,14.91939,14.9877,0.07063666
1237662530063564997,15.15778,17.51307,15.19975,15.0762,0.05481013
1237662530063499615,14.75099,17.29847,14.54246,14.66455,0.05789789
1237662529524596965,15.12101,17.50297,15.13215,15.10887,0.05880236
1237662529524531258,12.75222,16.40442,12.64979,12.70111,0.06259461
1237662529523744971,14.7605,17.84686,14.81082,14.64199,0.06222917
1237662528988053670,14.66774,17.2499,14.42152,14.563,0.05437719
1237662528988053660,17.17144,19.21658,17.13943,17.07051,0.05518897
1237662528456818734,13.86603,16.92266,13.76552,13.83565,0.06935176
1237662528451051627,15.003,17.37962,14.89118,14.90233,0.06311378
1237662501076467812,14.48852,17.44318,14.54538,14.47141,0.06898287
1237662499475554415,14.07192,16.59163,14.13012,14.1302,0.2363444
1237662499475489129,14.73217,16.60911,14.59816,14.59816,0.1924946
1237662341090312387,15.23273,16.51879,15.10547,15.10546,0.1115503
1237662341087428679,14.60953,19.17201,14.64059,14.64047,0.1207551
1237662340553441875,14.50758,17.15348,14.25443,14.38379,0.1117186
1237662337335033958,13.73624,16.59318,13.70267,13.70263,0.1386874
1237662336261292485,15.88422,16.92855,15.82267,15.82716,0.1048829
1237662336261226927,17.21803,18.44749,17.27828,17.1563,0.1095873
1237662336261226880,16.74178,18.13371,16.53519,16.65966,0.1115232
1237662336261161190,16.14125,17.99642,17.33546,17.33954,0.1139221
1237662336261161188,14.35354,16.46638,14.23526,14.23526,0.1138733
1237662336256704816,14.15165,15.8365,14.0345,14.0345,0.08683804
1237662307274653752,15.16739,17.062,15.10894,15.10896,0.1337119
1237662306740142535,16.088,18.00521,15.83473,15.90622,0.1299309
1237662306199666875,15.01753,16.25635,14.89782,14.89783,0.09939787
1237662306199666786,13.90191,15.94049,13.81293,13.81295,0.100615
1237662306199666769,15.80592,17.50974,15.60264,15.68265,0.0934441
1237662306190295221,16.28748,17.69194,16.32861,16.24621,0.02269691
1237662306190295191,16.32424,18.37628,16.35012,16.279,0.02266997
1237662306190295162,15.72234,16.91693,15.56106,15.56769,0.02211044
1237662306190295143,14.9537,16.55683,14.83119,14.83903,0.02175201
1237662306190229574,13.69672,15.70446,13.64492,13.64492,0.02363219
1237662306189836510,16.08624,19.2616,16.03643,15.92945,0.04733082
1237662306189770850,15.13943,17.3247,15.22296,15.21209,0.03686176
1237662306189770849,13.55054,16.27232,13.47624,13.50427,0.03695124
1237663530260299843,15.76254,17.6112,15.81813,15.68063,0.09519785
1237663530255056944,14.74522,17.10489,14.57915,14.70466,0.107037
1237663530255056942,13.33689,15.90691,13.24351,13.25328,0.1068667
1237663529724084390,15.56368,16.80828,15.4573,15.46581,0.1041175
1237662698108879110,15.95005,18.41785,15.95084,15.8578,0.08582584
1237662698108878945,13.99729,16.01185,13.87255,13.87255,0.08840346
1237662698108878900,14.94523,16.62885,14.86407,14.87307,0.08627048
1237662698108813692,15.2401,17.41751,15.28008,15.19544,0.07776968
1237662685216636964,15.4667,16.52151,15.30455,15.30455,0.02877774
1237662665889611792,16.74123,18.53653,17.26311,17.31564,0.09901574
1237662665888760313,17.07661,19.43485,16.99377,16.99377,0.1299067
1237662665888759972,16.84957,18.22478,16.65797,16.69792,0.1281404
1237662665888759971,14.34234,16.58003,14.18183,14.18708,0.1285259
1237662661605064715,14.32934,17.00831,14.397,14.36384,0.1038512
1237662635828773071,14.74457,17.66246,14.79265,14.64473,0.06497914
1237662619189575826,15.75231,16.92857,15.649,15.67024,0.09254222
1237662531137634375,16.82736,19.07104,16.77516,16.77514,0.05188802
1237662531137568924,15.35157,16.76101,15.31488,15.31491,0.04885035
1237662531137568918,17.2399,19.22976,17.24263,17.23263,0.05003588
1237662531137568906,15.1655,16.81357,15.02815,15.02815,0.05007977
1237662531137568810,14.45755,16.2817,14.33573,14.33575,0.04984857
1237662528994017307,15.20322,16.41535,15.09367,15.09913,0.06304445
1237662528993951972,15.02084,16.56476,14.8551,14.87088,0.06158953
1237662528993951761,12.5069,15.12775,12.41087,12.41213,0.06921384
1237662528986873936,13.36028,15.81234,13.15894,13.15894,0.06152108
1237662528986808444,14.3602,17.77124,14.39649,14.38007,0.06172518
1237662504832270396,13.98975,16.75167,14.45122,14.45122,0.05003417
1237662504832270395,13.67904,16.14844,13.55758,13.56445,0.0498968
1237662501088395735,15.85491,18.84617,15.76205,15.76205,0.09511331
1237662501088199136,15.79252,17.87899,15.81662,15.75671,0.09116373
1237662501086888279,16.94055,18.42413,16.69606,16.80515,0.1528582
1237662501086888079,15.33172,16.91651,15.26038,15.26035,0.1520693
1237662337872167195,13.82337,16.17232,13.66845,13.66845,0.1245029
1237662337872101711,13.40916,16.31998,13.30972,13.32652,0.1295645
1237662305650999364,12.14281,15.48196,12.22143,12.22745,0.02682696
