objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237662224070869196,16.85508,19.3685,16.8097,16.80971,0.03684969
1237662224070869100,14.48517,16.36337,14.33929,14.33928,0.03472325
1237662224070869099,14.1184,16.02486,13.98735,13.98735,0.0348107
1237662224070869086,14.76419,16.41426,14.69929,14.69929,0.03534771
1237662224070868999,14.10978,16.07139,13.97669,13.98398,0.03691445
1237662224066347142,15.54814,16.86339,15.45051,15.45051,0.06948702
1237662224066347141,13.70217,16.15047,13.66007,13.71798,0.06914917
1237662223543828509,13.06097,15.07659,12.97655,12.97655,0.03102966
1237662223525871715,15.58792,16.7681,15.5295,15.53706,0.04587782
1237662223525871655,14.12868,16.24844,14.05447,14.05445,0.04736169
1237662223525806268,16.13769,18.51421,16.13935,16.06241,0.04723062
1237662223525806252,16.37549,18.15195,16.39336,16.33775,0.04772678
1237662199895687423,16.16153,17.53621,15.99092,16.03243,0.07698543
1237662199895687252,16.0164,17.88597,15.72705,15.90006,0.07437713
1237662199895556320,14.91352,18.01658,14.95747,14.85217,0.07546125
1237662199895556189,13.67498,15.86144,13.56196,13.56195,0.07439051
1237662199887102065,15.6757,18.43412,15.66763,15.60993,0.05473724
1237662199887036439,12.89795,15.79057,12.73919,12.75332,0.05324544
1237662199360848014,16.07847,17.97665,16.07274,15.97658,0.1197231
1237662199359078814,16.14132,17.8435,15.88074,16.00766,0.07907695
1237662199359078682,17.06358,18.90676,16.80391,17.03292,0.08035379
1237662198823911735,17.06148,19.03174,17.09982,16.96492,0.1439974
1237662198823911677,16.22363,18.65071,16.27414,16.1919,0.1341379
1237662198823911469,14.45358,16.18634,14.34726,14.34723,0.1346057
1237662198823846384,16.96605,18.37965,17.07337,16.91861,0.1329008
1237662198821683357,13.32086,15.95005,13.1939,13.19389,0.07924731
1237662198818930727,13.71349,17.26329,13.64381,13.72248,0.09276665
1237662198818930724,12.98176,16.05363,12.9668,12.96678,0.09226345
1237662198818865386,15.59884,17.0857,15.42601,15.47453,0.0864905
1237662198286909631,13.98648,16.36973,14.08626,14.08624,0.1083704
1237662198284157184,14.13499,17.86126,14.18028,14.12897,0.0790954
1237662198284157166,16.0732,18.62647,16.0505,16.05049,0.08019191
1237662197748072534,14.74957,16.32781,14.66006,14.66006,0.08570637
1237662197748006965,13.70062,16.77229,13.60803,13.60804,0.08148257
1237662197748006964,14.84584,16.94288,14.69369,14.72083,0.08058507
1237662197748006963,15.02484,16.60317,14.92988,14.92988,0.07910632
1237662197747941523,14.36937,16.77112,14.30363,14.30363,0.07784731
1237662197747876094,16.75559,17.73087,16.67721,16.69535,0.07843973
1237662197747875912,15.76404,17.40247,15.57578,15.66668,0.0770001
1237662195072827520,15.96922,18.09891,15.96671,15.96671,0.01858929
1237662195072762046,15.36477,17.07287,15.1736,15.19228,0.01947924
1237662195072762009,16.01439,17.80266,15.76273,15.84545,0.01732091
1237662195072761977,15.80163,18.5218,15.81393,15.81395,0.01661521
1237662195072761907,16.08997,17.87712,15.66994,15.88406,0.01870143
1237662195072761905,13.24942,15.64922,13.11551,13.14013,0.01873227
1237662195055263782,14.02154,16.35082,13.9241,13.9241,0.05005098
1237662195055198357,15.65531,18.05576,15.63574,15.62866,0.04401066
1237662194536874012,16.409,17.42274,16.26506,16.32858,0.03665074
1237662194000461972,15.52669,16.85373,15.51306,15.51306,0.02427762
1237662193998102638,13.26781,15.68738,13.1536,13.1536,0.03052286
1237662193992007840,15.72413,17.55255,15.77248,15.64336,0.03507233
1237662193992007793,14.39806,16.68631,14.2266,14.24718,0.03122001
1237662193992007785,17.28141,18.16599,17.30976,17.2922,0.03249446
1237662193992007768,15.60214,18.15474,15.6787,15.52589,0.0346717
1237662193991942225,16.5061,18.68196,16.45097,16.45097,0.03994563
1237662193989714026,15.76296,16.78241,15.66092,15.66091,0.06570247
1237662193989582996,17.39129,19.64453,17.32612,17.29962,0.06164445
1237662193989582993,16.91392,18.65614,16.92355,16.81834,0.06286927
1237662193461231736,13.78846,16.8828,13.69494,13.75814,0.02537134
1237662193461166177,14.94898,18.37814,14.98278,14.92509,0.03941659
1237661974406037572,14.00244,16.49461,13.89706,13.96879,0.08569087
1237661974405906560,14.58225,16.15993,14.47503,14.47503,0.08241546
1237661974405906489,13.48599,16.28035,13.45383,13.45388,0.08285234
1237661974404268187,17.2826,18.77148,17.34029,17.21041,0.07542857
1237661974404268151,15.66558,18.07016,15.70338,15.54065,0.08138428
1237661974404268102,15.44445,17.6508,15.47164,15.35501,0.07555117
1237661970654888086,15.10711,16.98337,15.00952,15.0095,0.08671668
1237661970116378780,17.20912,19.17655,17.24092,17.24092,0.08645404
1237661970116378721,14.57626,16.58991,14.42406,14.43998,0.08554526
1237661970110218384,15.4891,17.28304,15.27162,15.40999,0.03748791
1237661970110152878,16.74637,17.65044,16.68671,16.68672,0.03696225
1237661970110152833,16.77015,17.5501,16.72444,16.73213,0.03615493
1237661970110152760,14.00551,16.34818,13.89582,13.89584,0.03648523
1237661967423373381,14.40634,16.16232,14.2533,14.29163,0.02779587
1237661967423111358,14.91791,17.42436,15.07291,15.07291,0.02917969
1237661959373455458,14.35649,16.40652,14.31379,14.34693,0.0678493
1237661959373455366,14.09226,16.00027,13.98358,13.98353,0.0739382
1237661959373390003,16.74482,19.06531,16.76731,16.75067,0.06201775
1237661958300238168,16.90397,18.17446,16.93143,16.85954,0.03229269
1237661958300238043,15.5384,16.80965,15.42263,15.43471,0.03437819
1237661958300238042,14.12078,15.97082,13.97915,13.97919,0.03406848
1237661958300238036,15.37172,16.59131,15.17065,15.19733,0.03477024
1237661951327666295,16.86518,18.72815,16.68362,17.10233,0.07505596
1237661951327666292,16.1226,17.04843,16.002,16.00302,0.07564434
1237661951327666291,14.44153,16.53147,14.22902,14.25852,0.07504738
1237661951327666286,16.97523,19.30927,16.93638,16.86281,0.07348467
1237661951327666259,15.74295,17.62349,15.96002,15.96006,0.06792498
1237661951320588310,16.30576,18.00873,16.35477,16.18678,0.03612471
1237661951320588304,13.64479,16.35073,13.46147,13.53485,0.03586088
1237661950802722870,15.88889,17.6028,15.95698,15.82155,0.055907
1237661950802198690,16.76641,17.91398,16.63647,16.69139,0.05128216
1237661950802198689,15.17278,17.1071,14.96065,15.02689,0.05051599
1237661950780047494,16.08702,17.46332,15.95156,15.97323,0.07999329
1237661950780047489,15.25065,18.17777,15.23411,15.18255,0.08499742
1237661950276468745,13.65545,16.38902,13.51444,13.53937,0.1056398
1237661950274371815,14.80953,16.54461,14.78533,14.78527,0.07973977
1237662236947775658,15.06257,17.74881,15.13859,15.13859,0.08305165
1237662236942139467,13.54894,16.00589,13.47445,13.47445,0.06971207
1237662236934340746,13.81786,17.18801,13.55331,13.69049,0.07624199
1237662236397535434,15.53301,17.16106,15.47777,15.47776,0.06572753
1237662236397469828,15.69982,17.96462,15.73872,15.66596,0.07225008
1237662236396814569,15.90488,17.55052,15.93373,15.87389,0.06343076
1237662236396683371,15.0365,17.55243,15.03928,14.95043,0.06498138
1237662236393472022,14.20951,15.83239,14.07797,14.07798,0.05803352
1237662236393406568,14.52905,16.16253,14.44256,14.44256,0.05037092
1237662236393406483,16.08096,16.90197,16.11561,16.08513,0.05892803
1237662236393406482,13.2017,16.2809,13.21819,13.23882,0.05701323
1237662236393406478,13.81964,15.94961,13.68411,13.72279,0.05886247
1237662226236702812,15.14039,16.52464,15.05769,15.06007,0.1251579
1237662225671520433,15.81154,18.36107,15.80489,15.80489,0.04576178
1237662225671520364,14.08313,16.55535,13.88132,13.93467,0.04475443
1237662225671454772,15.43048,16.85923,15.39515,15.39515,0.04483052
1237662225165517146,16.77568,18.20139,16.52582,16.64401,0.09874512
1237662225165516860,13.91759,15.8187,13.84795,13.86221,0.1007714
1237662225165451914,15.73306,19.18188,15.72303,15.64066,0.09807788
1237662225160011970,15.20951,18.03747,14.87127,15.09817,0.07623207
1237662225159946473,14.24292,17.83442,14.26463,14.19117,0.0768448
1237662224596336711,14.99638,18.17336,15.00347,14.97936,0.03548852
1237662224596271276,15.37726,18.19943,15.01382,15.22039,0.03982556
1237662224596271124,13.26311,16.69549,13.07736,13.1397,0.04225489
1237662224596205572,14.19347,16.07515,14.02215,14.06803,0.03851839
