objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237657612341543037,14.42612,16.86281,14.23723,14.34108,0.02959999
1237657612341543027,16.2893,17.67359,16.35773,16.21514,0.03073063
1237657608040349898,15.23686,17.1613,15.12079,15.20378,0.04517289
1237657606427246665,13.66714,16.99711,13.48803,13.59415,0.06742294
1237657606427181201,15.27334,16.71947,15.22223,15.22223,0.06392071
1237657606427115653,13.81774,15.95242,13.70009,13.70009,0.06205011
1237657606426788079,14.86636,17.1905,14.88038,14.82636,0.08825339
1237657606426787999,15.86289,18.15084,15.53111,15.70582,0.08260667
1237657606426722476,14.75957,16.61714,14.81753,14.81756,0.08908915
1237657606426722319,13.77664,16.22865,13.66259,13.68578,0.1013242
1237657606426591432,16.04221,17.26024,15.9158,15.98533,0.08541017
1237657595689304281,16.06098,17.98533,16.13422,15.95755,0.07495527
1237657591934025877,16.43146,17.79318,16.42877,16.41166,0.04218497
1237657591934025822,16.74375,17.85419,16.56039,16.65598,0.04715432
1237657591934025821,14.15168,16.0836,14.16731,14.16733,0.04772734
1237657591934025805,15.17849,17.97044,15.19931,15.06549,0.04592364
1237657591394467915,13.46718,17.0659,13.00749,13.18617,0.03474413
1237657591393157322,15.84689,17.43882,15.85318,15.83107,0.02878351
1237657591393157289,14.2844,16.50594,14.09654,14.1938,0.02930775
1237657591393157204,16.86295,18.46322,16.86903,16.81278,0.03015599
1237657591393157159,15.06776,17.74401,15.19567,15.0352,0.02892616
1237657591386079240,13.36367,16.71885,13.19279,13.24701,0.04493137
1237657590857531471,14.42174,16.53457,14.48888,14.4175,0.03321387
1237657590857400524,15.77387,17.64787,15.51592,15.62224,0.03752559
1237657590311616620,14.89842,18.28218,14.45302,14.67898,0.02547943
1237657400806342833,15.98693,18.45841,15.9683,15.9683,0.06688514
1237657242434732134,15.77832,18.56765,15.79091,15.70044,0.02810375
1237657242433093724,16.40038,18.95214,16.43007,16.36721,0.03792934
1237657242433028277,16.52612,18.3206,16.63056,16.47364,0.04125055
1237657242433028261,15.79549,17.45683,15.65149,15.65923,0.03763959
1237657242433028141,13.80234,16.11887,13.67072,13.67073,0.03653203
1237657242432962703,15.22723,17.63872,14.93025,15.03835,0.03832322
1237657242432897038,13.95989,16.05183,13.84468,13.8447,0.03880846
1237657220414308527,13.25128,16.51945,13.12075,13.15014,0.02374091
1237657220414308480,15.12911,17.676,14.87165,14.92008,0.02392662
1237657220414308395,15.94952,18.00633,15.93059,15.86516,0.02596393
1237657117875372073,13.83087,15.78457,13.7534,13.75338,0.05325881
1237655745088061490,12.49642,15.17228,12.39618,12.39618,0.06781275
1237655744023691585,16.25157,18.12068,15.91947,16.12963,0.1314718
1237655744023691333,14.21585,17.46366,13.95659,14.13301,0.1309088
1237655744023626322,17.01618,19.30053,16.98085,16.95611,0.1298056
1237655744022970674,15.41393,16.97091,15.32639,15.32639,0.127416
1237655744022511821,15.96729,18.90222,15.94629,15.87008,0.1266143
1237655744022446248,14.68188,16.56539,14.54987,14.63683,0.1130907
1237655744020545738,16.60446,18.86006,16.69453,16.59177,0.1143719
1237655744020545540,14.06227,16.13112,13.96174,13.96269,0.1185641
1237655744020349122,15.48069,18.03505,15.42569,15.4257,0.1027684
1237655744020349119,14.68188,16.55865,14.52107,14.55267,0.1026297
1237655744020349114,17.48664,19.09241,17.45884,17.45885,0.1017178
