objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237654391103553879,15.82568,18.03517,15.83185,15.73427,0.1156799
1237654391103553687,14.87694,16.99192,14.83584,14.84742,0.1194359
1237654390566748171,14.22886,18.08561,14.25502,14.22076,0.1183877
1237654390566617171,15.16593,16.64142,15.05203,15.06855,0.1100664
1237654381977796849,16.07559,17.81724,15.82473,15.96175,0.02874102
1237654381977796751,14.62297,17.03267,14.516,14.516,0.02960692
1237654381977731176,14.05585,16.58677,13.90194,13.91399,0.03166148
1237654381977731138,16.66678,18.39718,16.71387,16.58447,0.03248776
1237654031401812159,15.4292,18.05707,15.4088,15.36035,0.1063294
1237654030863892655,14.86284,16.28139,14.80137,14.80137,0.09076175
1237654030863892624,14.93082,16.47108,14.8267,14.8267,0.08346723
1237654030863826964,14.45019,16.41054,14.44206,14.44208,0.09752652
1237653665796390983,13.25901,15.84151,13.17263,13.17264,0.05885173
1237653665796325491,15.84959,18.39147,15.85145,15.84243,0.0716433
1237653613184286930,16.24557,17.42644,16.11617,16.12809,0.03038544
1237653613184286875,14.23781,16.38178,14.06363,14.08618,0.0308658
1237653588481540142,15.55485,17.04869,15.42737,15.49618,0.113588
1237653586333794636,16.05289,17.50555,15.94027,15.94027,0.1157527
1237651823249391627,13.93961,16.08809,13.88573,13.88571,0.09500551
1237651823249326170,14.3625,16.34583,14.50922,14.50922,0.09689617
1237651801774358588,15.90264,19.35239,15.92916,15.75525,0.1484107
1237651801234210980,16.29728,18.53578,16.2371,16.23711,0.07237138
1237651755078778904,14.83826,16.2318,14.78818,14.78816,0.09478798
1237651755078582359,14.69359,17.28251,14.68944,14.63225,0.09687222
1237651737930498465,16.09288,17.6506,15.86907,15.98021,0.2538107
1237651737384976472,13.36592,15.96908,13.21885,13.21885,0.07693626
1237651737382289427,14.33454,16.55708,14.26731,14.26731,0.08427491
1237651737382289426,14.14922,16.43846,14.77308,14.77308,0.08436042
1237651737375015076,14.27114,16.81546,14.15292,14.24157,0.05870714
1237651737375015062,17.25168,18.70547,17.25731,17.19778,0.05892804
1237651737374949690,17.27462,19.62141,17.26802,17.22988,0.05769974
1237651737374949472,15.87979,17.05942,15.79186,15.79186,0.0589033
1237651496830370024,14.81667,17.39194,14.62929,14.70397,0.09941687
1237654399152750749,14.50578,16.09421,14.35861,14.35862,0.02193519
1237654399152750671,13.62054,15.8752,13.50611,13.50609,0.02656359
1237654398616076434,15.95784,18.25655,15.93389,15.93389,0.02789775
1237654398616076319,16.12593,17.73337,16.09903,16.09918,0.02587417
1237654398616076318,13.91667,16.31047,13.87787,13.87794,0.02731504
1237654398616010921,16.80094,18.95891,16.79118,16.74981,0.02735548
1237654398615945288,16.55945,18.32759,16.68578,16.56506,0.02131113
1237654398615879748,14.5207,16.48238,14.45912,14.47181,0.02234862
1237654398613913710,13.58018,15.17896,13.37004,13.37004,0.02233297
1237654398613913661,15.74784,18.17269,15.81229,15.6285,0.02181224
1237654398613913659,15.703,17.45584,15.52958,15.56332,0.02171105
1237654398613913657,14.47068,16.16541,14.37582,14.37582,0.02164331
1237654391644618891,16.06348,17.95527,15.8094,15.9617,0.06587301
1237654391644618779,15.10547,17.69568,15.11945,15.04632,0.06342763
1237654391639507212,15.15886,17.31605,14.94629,15.02429,0.1061929
1237654391639441458,15.56251,17.64386,15.78623,15.78623,0.1066982
1237654391639376175,13.74673,16.61053,13.60756,13.61259,0.09967665
1237654391103619286,15.40093,17.04346,15.29943,15.29944,0.1152449
1237654391103619080,14.15573,16.30773,14.01902,14.01902,0.1181638
1237654383585394820,15.45618,17.45686,15.82501,15.82501,0.07730326
1237654383585394819,13.70467,16.62752,13.65957,13.65957,0.07712998
1237654383585329365,15.43365,17.03445,15.41573,15.41572,0.07618538
1237654381978189925,15.10555,17.18724,14.9305,14.96147,0.03561941
1237654381978124528,15.5392,17.49988,15.35815,15.467,0.03563245
1237654381978124522,16.83469,17.89824,16.75529,16.7561,0.03118951
1237654381978058896,15.53087,18.46618,15.51612,15.42277,0.03466728
1237654031400566969,15.42793,17.50161,15.21234,15.25669,0.09888228
1237654031400566818,15.64394,17.67992,15.32155,15.5559,0.1024157
1237654031400566817,15.2519,16.91019,15.04937,15.06058,0.1024196
1237654030863892549,13.26298,15.50565,13.17128,13.17125,0.0906696
1237654029251969102,14.26819,16.78855,14.10758,14.12401,0.07034606
1237654028715098212,16.68156,17.89315,16.52748,16.55447,0.07750331
1237654028715032625,15.89834,17.27315,15.76293,15.76769,0.06780107
1237654028714967239,16.32705,19.24194,16.24991,16.24991,0.06588086
1237654028714967128,17.07927,19.29376,17.17429,16.91701,0.06428815
1237654028714967126,14.23308,16.77212,14.06685,14.17272,0.06453126
1237653664714391735,15.03379,16.64255,14.92047,14.92047,0.08328578
1237653664714391702,14.28036,16.74433,14.18311,14.21351,0.08216231
1237653664180732221,15.02055,17.00906,14.9667,14.9667,0.06261526
1237653614794309776,14.7144,17.51948,14.72782,14.69244,0.04598946
1237653614794244234,15.52919,17.30861,15.35041,15.38211,0.03639473
1237653614794178781,15.39769,18.2492,15.39888,15.39889,0.03832785
1237653614794178648,12.71045,15.69535,12.66063,12.6679,0.03919209
1237653614793982042,13.9239,15.9707,13.87165,13.87162,0.04202066
1237653612646432836,15.41981,17.916,15.46275,15.33197,0.05809342
1237653589017493521,14.02762,16.24949,13.90632,13.91887,0.1168736
1237653589017362552,15.01754,16.93432,14.95475,14.98737,0.1041306
1237653587944735007,16.62948,19.15462,16.617,16.5175,0.1123029
1237653587944734748,15.90315,16.98163,15.94487,15.94487,0.1155999
1237653587944669285,14.31009,16.07163,14.21134,14.21137,0.1161674
1237653587406684570,16.04276,17.46601,15.91309,15.93488,0.1029196
1237653587406684481,15.891,17.53291,15.83185,15.83188,0.1044083
1237653587406684364,14.69544,16.52304,14.55844,14.55846,0.1049142
1237651823249522870,14.48984,17.49458,14.1326,14.39486,0.09443391
1237651823249457410,15.3993,17.69758,15.44578,15.41376,0.09453142
1237651823246639324,13.91589,16.30256,13.77908,13.85943,0.07150584
1237651823246639293,14.30755,17.15243,14.13334,14.13926,0.06980262
1237651823246639198,12.37578,15.66954,12.64081,12.64074,0.07311632
1237651823246573749,14.82007,19.2197,14.68112,14.68112,0.07337566
1237651822719729692,14.59527,16.38706,14.5113,14.5113,0.3222023
1237651822716584014,13.33876,16.02508,13.20801,13.20802,0.120907
1237651822716518783,15.25192,16.71536,15.1177,15.12049,0.1258207
1237651822716518782,13.49085,16.06155,13.51087,13.51087,0.1254317
1237651822179844174,14.6522,17.01885,14.44554,14.52169,0.09707267
1237651822173618188,14.10305,16.85118,13.89338,13.95545,0.08317198
1237651822173552811,16.48238,18.90675,16.61699,16.48177,0.08065604
1237651822173552809,14.0256,17.01869,14.07342,13.9887,0.08049855
1237651822173552694,13.82473,17.47259,13.87457,13.76654,0.08366089
1237651822173487316,15.83486,18.18051,15.8239,15.80045,0.08002432
1237651821641334952,15.08721,16.647,15.01748,15.01748,0.1114783
