objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237661382771474612,15.00479,18.16797,14.96804,14.96806,0.03687873
1237661387602919620,15.83755,17.04461,15.70534,15.76005,0.01887438
1237661385998401730,15.42909,17.52038,15.22915,15.34368,0.04809997
1237661382774161505,14.25185,16.68483,14.11781,14.14786,0.03489454
1237661382771409253,16.40373,18.2776,16.31189,16.43961,0.03540153
1237661382771409041,13.65294,16.16383,13.56973,13.56969,0.03546733
1237661381704548428,14.83282,17.64958,14.88591,14.75651,0.05041219
1237661381704548427,15.66599,17.83975,15.36373,15.52229,0.04743431
1237661381704548426,15.37517,16.99313,15.26757,15.26757,0.04555298
1237661381704548424,13.30591,15.43461,13.12874,13.12873,0.04909536
1237661381704548396,14.57067,16.05476,14.49497,14.5269,0.0372043
1237661381701861576,17.04682,19.51671,17.01562,16.99119,0.03093892
1237661381701861554,16.46474,17.57864,16.38073,16.38309,0.03280388
1237661357547389137,16.01524,18.99898,15.95818,15.95817,0.02703834
1237661357547388937,13.64167,16.06008,13.50235,13.50235,0.02820396
1237661356998262822,15.88831,17.95077,15.92297,15.86149,0.03466803
1237661387602985091,16.25764,19.08811,16.21791,16.21792,0.01815087
1237661387069194392,17.03042,19.2312,17.03411,16.91962,0.02733182
1237661386540253193,14.09764,15.74593,14.03505,14.05595,0.0404166
1237661386540187877,14.67503,17.2538,14.72018,14.58026,0.0405459
1237661386530881736,16.82353,19.44011,16.28114,16.56099,0.02976575
1237661386530750680,16.82379,18.95924,16.83421,16.72794,0.0301884
1237661386013147356,16.54906,17.55682,16.37246,16.42446,0.1109678
1237661386013147354,13.79591,15.98892,13.67211,13.67211,0.1116025
1237661386013147302,15.84741,17.53131,15.63358,15.72954,0.1089275
1237661386002268342,16.44774,18.87739,16.38709,16.3871,0.04680525
1237661384383201308,13.70916,16.40554,13.75429,13.82151,0.028444
1237661383311098033,15.83278,18.15923,15.893,15.72579,0.02911677
1237661382240829504,15.01822,17.11041,15.06262,14.99925,0.03815819
1237661382240829503,14.21994,16.93833,14.24994,14.23626,0.03792883
1237661382240829459,15.83549,17.36132,15.85387,15.82837,0.03791782
1237661382234472533,14.2546,15.87217,14.23412,14.23408,0.04028554
1237661381704482927,14.40012,17.30834,14.26811,14.38256,0.05049017
1237661381704089681,15.98506,17.24559,15.87849,15.87849,0.03039567
1237661381703958722,16.00669,17.0739,15.90424,15.91575,0.04896737
1237661381703893047,13.83769,16.90866,13.64734,13.72359,0.0508047
1237661381703827579,15.99824,19.34272,15.92143,15.89949,0.04722687
1237661381699174422,13.03024,15.6523,13.00585,13.00585,0.02926821
1237661381699108952,14.97305,16.55001,14.80471,14.82144,0.02704168
1237661381699108924,15.79383,17.02059,15.71027,15.71028,0.03057458
1237661381699108923,15.02749,16.19521,14.94629,14.94629,0.03055559
1237661357547454497,14.40468,16.55254,14.41186,14.44132,0.02667696
1237661357538869384,14.77732,17.06444,14.8611,14.78168,0.02133436
1237661357538738227,14.40007,17.49784,14.17232,14.35721,0.02579543
1237661357538148520,15.85069,17.88319,15.90795,15.73232,0.02508442
1237661357538148509,16.26108,17.58358,16.10184,16.17503,0.02479094
1237661357538148407,14.4581,16.36905,14.34833,14.34833,0.0253041
1237661357535461544,16.45634,18.57648,16.49448,16.47459,0.03202272
1237661357535461419,13.95021,15.99674,13.79958,13.79959,0.03322998
1237661353244557433,15.56469,17.08219,15.38812,15.4058,0.02994332
1237661353244557397,16.97756,19.20445,16.92632,16.92632,0.02861652
1237661212581625874,14.30456,16.69309,14.22961,14.28373,0.02999989
1237661139033784476,13.63311,16.94673,13.70123,13.684,0.03090826
1237661138492522549,15.82466,17.48049,15.87967,15.74448,0.03560786
1237661138492457139,14.83049,17.22281,14.62235,14.66729,0.03692072
1237661137958863006,15.30066,16.75479,15.18436,15.18436,0.03210123
1237661137958862898,14.72954,16.92438,14.60434,14.6043,0.03428927
1237661137958666357,13.82064,16.52562,13.64794,13.66139,0.02473448
1237661137958666322,15.64657,17.13115,15.52618,15.53016,0.02697271
