idcg,ra_deg,dec_deg,r_obs,zcmb,iline,g_obs,objid,specObjID,z,SFR,sSFR,lgm,h_alpha_eqw,h_beta_eqw,oiii_5007_eqw,nii_6584_eqw,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,p_E,p_S,log_NII_Ha,log_OIII_Hb,is_AGN,morphology,sSFR_status,sSFR_raw
118,232.0696828499999,42.94407268,13.4480245,0.01807118,264371,14.3005862,1237662303514460166,644132157983320064,0.02136751,-1.103853,-9.842266,8.689719,-5.905613,0.001862154,0.1803686,0.04491568,11.64124,1.970631,2.332347,1.621518,0.131999999284744,0.458999991416931,-0.8560774688850961,0.07318785360571582,False,Uncertain,Passive,-9.842266
119,245.23647374,21.3322888,15.7132033,0.03298148,264003,16.5129606,1237662223554249058,647430418492057600,0.0337068,-0.08312614,-9.781878,9.64651,-41.24457,-9.335803,-5.438627,-12.84189,1170.324,311.5086,183.8943,361.9601,0.360000014305115,0.439999997615814,-0.5096454117359848,-0.22890177295636457,False,Uncertain,Passive,-9.781878
119,245.2962536,21.31310372,16.2645577,0.03217525,522116,17.1762847,1237662698114056509,648519209982126080,0.04141956,-0.2869318,-10.66899,10.3214,-8.921953,-2.366473,-0.8962885,-2.98076,105.7592,28.38586,10.14709,38.31828,0.0160000007599592,0.955999970436096,-0.4409121504127772,-0.4467605440997184,False,Spiral,Passive,-10.66899
119,245.21984008,21.33923998,16.4778371,0.03158349,264002,16.9687433,1237662223554249021,648612118714673152,0.02848801,-0.3856653,-10.30769,9.872812,-20.16213,-4.602792,-0.625807,-6.81762,566.7639,124.6916,22.15141,193.8879,0.416999995708466,0.388999998569489,-0.4658514732658002,-0.7504358221794281,False,Uncertain,Passive,-10.30769
121,142.01703993,29.99143498,14.7898231,0.02855889,276219,15.2888574,1237664837006852244,659791398123366400,0.02755587,-1.690627,-12.47812,10.72383,-0.5350301,-0.177097,-0.2378175,-0.0861728,87.90734,22.20219,7.060644,2.649291,0.916999995708466,0.0419999994337559,-1.5208954747474042,-0.49755150012562227,False,Elliptical,Starforming,-12.47812
121,142.00385417,30.03696666,14.3169937,0.02754575,280798,15.0892236,1237664879949906001,659802942995458048,0.02793107,-2.516358,-12.18513,9.626265,-0.3549435,-0.1875858,0.09259773,-0.08887567,6.104143,0.6501517,-2.694759,4.110227,0.755999982357025,0.0949999988079071,-0.17175889136318012,,False,Elliptical,Starforming,-12.18513
124,256.07608616,38.85453853,14.6011945,0.03467205,282398,15.4041809,1237671936042205707,666625412679362560,0.03937725,-2.048539,-12.00606,9.921241,-0.8711855,-1.563337,0.0437315,-0.0156202,19.00905,22.00151,-2.176416,-0.6076013,0.781000018119812,0.101000003516674,,,False,Elliptical,Starforming,-12.00606
124,256.03254539,38.86764695,14.7722673,0.03517198,282397,15.6058048,1237671936042205654,666697430690981888,0.03843537,-0.4305099,-9.771798,9.296758,-60.44208,-16.12964,-23.75673,-12.29844,554.0037,147.7656,230.1979,114.6647,0.28600001335144,0.679000020027161,-0.6840829261088248,0.19252801584786688,False,Spiral,Passive,-9.771798
128,186.95022902,50.40793128,15.5969378,0.03945286,210717,16.2814793,1237658613596618862,680076289083729920,0.03086061,-0.7828569,-9.650609,8.810337,-18.31484,-6.351947,-7.447864,-3.892924,49.93827,14.30397,20.69971,8.860589,0.140000000596046,0.648999989032745,-0.7509709009149261,0.16050767049710263,False,Spiral,Passive,-9.650609
128,186.93727957,50.41282215,15.8047288,0.04180199,291501,16.5198124,1237658613596618864,680179918054647808,0.03126498,0.005779739,-9.744096,9.701292,-48.77274,-10.3153,-1.456064,-16.81343,1153.498,258.1112,34.24698,393.0977,0.676999986171722,0.219999998807907,-0.4675163430667701,-0.8771845697793395,False,Elliptical,Passive,-9.744096
129,191.30361476,1.8047908,13.5883457,0.04869096,292131,14.4319201,1237671764250460325,688043899691755520,0.02275037,-0.9219101,-9.794538,8.820281,-36.07701,-10.78297,-10.42775,-7.262633,343.8975,113.7333,119.8159,68.65489,0.409000009298325,0.409999996423721,-0.6997575430331328,0.02262681382288953,False,Uncertain,Passive,-9.794538
129,191.31077136,1.80529923,15.8948822,0.04926286,17429,16.7041668,1237671764250460324,688050496761522176,0.04123142,-0.07222202,-9.806046,9.672699,-33.94953,-7.219118,-7.188008,-7.975573,346.1521,86.1548,86.85573,83.7039,0.0890000015497208,0.633000016212463,-0.6165212772231656,0.0035189961756254048,False,Spiral,Passive,-9.806046
129,191.33395613,1.81089856,16.4686562,0.04823957,17430,17.2685611,1237671764250460433,694777858941282304,0.01080822,-1.926468,-11.08625,9.105047,0.3410031,0.08680197,-0.09653186,0.002709631,3.757662,-2.587063,4.496975,-0.8433516,0.938000023365021,0.0320000015199184,,,False,Elliptical,Starforming,-11.08625
129,191.34067663,1.8306263,15.8606079,0.04923336,292135,16.6626991,1237671764250460457,695959558677358592,0.0436736,-0.1347095,-10.45507,10.27654,-9.994681,-2.432095,-1.644295,-4.430974,150.1002,28.64065,16.2489,66.93015,0.0209999997168779,0.978999972343445,-0.35075947259602397,-0.24615890414360062,False,Spiral,Passive,-10.45507
131,253.78992959,26.66291838,13.5864473,0.03471706,292840,14.1866275,1237659153148608547,703719913356814336,0.03468993,-0.5520914,-9.516294,8.902195,-42.06111,-9.382784,-12.11779,-6.658857,234.7331,68.51574,88.49253,38.30094,0.0710000023245811,0.818000018596649,-0.7873649015475875,0.11111625909321828,False,Spiral,Passive,-9.516294
131,253.91410005,26.67543934,16.5532018,0.03353603,258272,17.4163412,1237662501086888279,707188871502260224,0.01587378,-0.3694524,-9.733599,9.288075,-16.11936,-4.223164,-3.691059,-3.925398,184.2546,52.92757,54.59713,47.74699,0.200000002980232,0.690999984741211,-0.5864723404379986,0.013487858597400655,False,Spiral,Passive,-9.733599
132,172.22960702,52.22928223,15.8819326,0.04737339,189178,16.4709874,1237657857144717419,712735357841467392,0.03494023,-0.7773808,-9.780887,8.930528,-22.1237,-4.203135,-6.455953,-2.45639,77.84783,20.54334,28.3586,9.125392,0.0270000007003546,0.922999978065491,-0.930994981617477,0.1400137329559875,False,Spiral,Passive,-9.780887
133,204.29406174,6.47452447,15.7825219,0.03813808,297711,16.501297,1237671992949866563,664437385076959232,0.03815372,-0.9533999,-10.69356,9.691356,-10.96428,-2.824914,-0.5384549,-3.972537,93.50637,21.48742,4.182704,28.72653,0.184000000357628,0.699000000953674,-0.5125580287492024,-0.7107271410906085,False,Spiral,Passive,-10.69356
133,204.33880341,6.54449959,16.1989651,0.03906793,297713,16.5622313,1237671992949866651,665449484943124480,0.03016482,-0.2858794,-10.13067,9.801209,-14.58735,-3.683159,-0.6693874,-4.621669,267.9511,71.9633,17.29555,88.98495,0.526000022888184,0.474000006914139,-0.4787389835105919,-0.6191766932727707,False,Elliptical,Passive,-10.13067
134,155.5296192,17.83810984,14.4692935,0.02848056,301114,15.3239592,1237668289620672686,665532223193114624,0.03758693,-0.2271711,-9.415094,9.134158,-38.70588,-9.192527,-12.68639,-5.323211,188.6253,54.94202,83.91786,27.80654,0.0540000014007092,0.638000011444092,-0.8314529910496421,0.18394977766562245,False,Spiral,Passive,-9.415094
134,155.51567392,17.77953367,15.0748332,0.0280579,538870,15.8688124,1237670965392179224,672332428353759232,0.04218606,-0.003160901,-9.482223,9.421266,-36.76727,-8.081432,-7.611885,-7.789755,507.2105,145.5477,139.2914,110.9303,0.109999999403954,0.635999977588654,-0.6601380480014745,-0.019081043496887863,False,Spiral,Passive,-9.482223
135,187.82126233,46.86900062,14.6388266,0.04043743,302210,15.5143482,1237661433772310605,675544655902828544,0.03610414,0.5994823,-10.39279,10.94281,-13.78491,-2.566952,-0.7162041,-6.538812,1190.044,228.9238,65.73652,574.8822,0.0189999993890524,0.953000009059906,-0.3159841571902007,-0.5418842369204194,False,Spiral,Passive,-10.39279
135,187.87319548,46.85076102,16.578563,0.04043722,302213,17.4892668,1237661433772376149,676728005275445248,0.0423995,0.01221027,-10.39357,10.36182,-1.80134,-1.854721,-0.02980952,-0.4655529,74.42555,95.47076,0.2680614,22.96043,0.839999973773956,0.0,-0.5107420355250719,-2.551636098359576,False,Elliptical,Passive,-10.39357
135,187.75668672,46.86998629,14.778585,0.04074887,302211,15.5331951,1237661433772310662,679035875820070912,0.02571545,-0.2232797,-9.738562,9.450061,-29.44405,-7.418331,-3.173401,-8.699875,372.1875,102.1889,53.47368,111.967,0.537999987602234,0.462000012397766,-0.5216717411148935,-0.28126365146818194,False,Elliptical,Passive,-9.738562
135,187.747303,46.87255001,15.0390169,0.03888748,345632,15.7704814,1237661433772310663,680087009322100736,0.030696,-0.4051021,-9.555408,9.105289,-49.50612,-11.25369,-11.73265,-9.271901,429.4456,125.9216,137.4078,81.56486,0.214000001549721,0.754999995231628,-0.7214050623303835,0.0379111529614518,False,Spiral,Passive,-9.555408
136,121.37010794,37.55784057,13.7596338,0.03429393,303867,14.5936563,1237654652561653883,680112023211632640,0.02545192,-0.9214109,-9.439863,8.460336,-25.70416,-6.687488,-8.806051,-4.178624,143.7623,51.43618,73.91272,21.04442,0.426999986171722,0.382999986410141,-0.8345080515063822,0.15745047722296854,False,Uncertain,Passive,-9.439863
136,121.38650954,37.55019212,16.3639655,0.03431569,42239,17.0499514,1237654652561653886,680166174159300608,0.02778977,-0.3758537,-9.715994,9.275265,-12.26785,-3.306787,-3.029469,-2.89652,77.48281,21.89603,21.6102,17.49348,0.231000006198883,0.653999984264374,-0.6463291496823431,-0.005706593185270666,False,Spiral,Passive,-9.715994
136,121.37404269,37.53588906,14.0060541,0.03427214,564296,14.7955215,1237654652561653855,681270088430544896,0.04414495,-0.3068748,-9.94317,9.571827,-15.60277,-1.86883,-3.507491,-3.168669,78.25435,19.2885,18.4436,17.90188,0.0199999995529652,0.980000019073486,-0.6406098467991088,-0.019452760592013438,False,Spiral,Passive,-9.94317
136,121.34716043,37.5366132,16.7053952,0.03307154,42243,17.4159267,1237654652561654051,682327543939885056,0.03641136,-0.5385364,-10.30477,9.720028,-18.57687,-4.86072,-3.412073,-6.162955,124.1035,23.69038,17.01846,38.63251,0.00700000021606684,0.992999970912933,-0.5068311040710943,-0.14365176874744878,False,Spiral,Passive,-10.30477
139,125.840272,4.37247941,12.6471253,0.03195891,307302,13.639887,1237658300056666239,695851256782022656,0.03816855,-0.3721393,-9.140435,8.699804,-63.32694,-13.96984,-38.92747,-5.415955,333.9831,108.8732,300.0567,27.29002,0.175999999046326,0.572000026702881,-1.0877206375241038,0.4402823407341424,False,Spiral,Passive,-9.140435
139,125.84426778,4.40077552,15.4421838,0.03141206,205254,16.2294796,1237658300056666431,695863626287835136,0.04519271,0.2608754,-9.903995,10.10853,-16.15853,-3.525349,-0.5786342,-5.053451,231.7045,62.20105,11.0541,72.96626,0.0579999983310699,0.898000001907349,-0.5018123820515163,-0.7502743268940725,False,Spiral,Passive,-9.903995
139,125.87447204,4.39249172,15.3378751,0.03171944,307305,16.1563484,1237658300056666563,695894962369226752,0.0414331,-0.07771133,-9.795171,9.663445,-9.449624,-1.540233,-0.9573252,-3.316988,47.94394,14.51074,2.937678,14.59284,0.0649999976158142,0.769999980926514,-0.5165939004164036,-0.6936853697122046,False,Spiral,Passive,-9.795171
139,125.69973863,4.40731968,15.1982547,0.03164184,184793,16.0374605,1237658300056601279,700379870382811136,0.04371233,-0.7218961,-10.40775,9.648175,-18.75241,-4.205958,-1.751569,-5.814668,129.1302,26.41004,13.46344,40.85904,0.166999995708466,0.754999995231628,-0.499739665184279,-0.29261301973453874,False,Spiral,Passive,-10.40775
140,248.72671378,26.27476703,14.0960046,0.04424723,314729,14.9527533,1237661464918753463,700440618400245760,0.04038397,-0.005763093,-10.02868,9.965846,-10.56977,-2.618033,-0.5033512,-3.582749,136.6237,33.38087,8.368428,45.08894,0.0790000036358833,0.921000003814697,-0.48145601702635993,-0.6008537675209288,False,Spiral,Passive,-10.02868
140,248.70730442,26.28232351,15.8763819,0.04350366,330412,16.6914116,1237661464918753719,701441723687004160,0.01355852,-0.8650463,-9.721834,8.788014,-18.56478,-5.248091,-6.998361,-2.712648,208.489,67.26056,101.2725,31.85791,0.331999987363815,0.667999982833862,-0.8158658652559292,0.17773105219406993,False,Spiral,Passive,-9.721834
140,248.70377892,26.27082476,15.4936564,0.04455224,314732,16.3337426,1237661464918753739,701489552442812416,0.04318842,-0.4327659,-9.558205,9.067143,-47.59163,-11.37777,-16.78709,-8.057752,392.0606,125.2595,184.3526,60.4532,0.395000010728836,0.395000010728836,-0.8119339056770397,0.16783859322802297,False,Uncertain,Passive,-9.558205
141,237.00779346,45.00184378,14.3334975,0.03845069,315333,15.1583306,1237661388149424157,702649542679488512,0.01959204,-0.06165443,-9.602812,9.484313,-73.61983,-16.15852,-16.36695,-23.72216,3574.851,944.9852,951.6516,1138.317,0.157000005245209,0.759999990463257,-0.49699472329974287,0.0030529753053289443,False,Spiral,Passive,-9.602812
141,236.99920875,45.00630263,15.8100049,0.03743753,302555,16.6075486,1237661388149424158,703731458228905984,0.03473669,-0.7046557,-10.0862,9.332914,-13.41214,-3.338987,-3.000119,-3.43517,73.50631,21.87636,21.23368,13.52246,0.0979999974370003,0.801999986171722,-0.7352689163580083,-0.012949793483449584,False,Spiral,Passive,-10.0862
141,237.06149186,45.00770597,16.4572569,0.03729736,315335,16.9769459,1237661388149424211,706034660194412544,0.02585033,-0.5780165,-9.560128,8.929676,-48.72374,-11.64677,-16.88035,-8.177334,578.2401,161.9195,262.9216,94.55402,0.726999998092651,0.109999999403954,-0.7864282082190104,0.21052711241961328,False,Elliptical,Passive,-9.560128
141,236.98432958,44.96269461,14.4815067,0.03844102,315334,15.3538002,1237661388149424195,707233951478999040,0.02793233,-0.1679758,-9.775213,9.555981,-21.619,-4.634907,-3.807239,-5.298666,196.5801,57.02693,44.25645,48.12992,0.0359999984502792,0.85699999332428,-0.6111244118490758,-0.11010341794992413,False,Spiral,Passive,-9.775213
142,243.20703994,30.77132828,16.0386848,0.05079696,317426,16.8102733,1237661465452741067,709362605436725248,0.02968055,-0.07413276,-9.689628,9.559546,-19.68645,-4.246499,-2.013087,-6.885024,317.001,86.65024,39.99987,111.6627,0.14300000667572,0.830999970436096,-0.4531525073636761,-0.33571119007263506,False,Spiral,Passive,-9.689628
143,219.66102227,56.00017704,17.0424433,0.04333971,323739,17.6418626,1237659150995030082,714961320239196160,0.02750987,-1.340224,-10.62515,9.222557,0.3140668,0.5591027,-0.6563677,-0.06318557,4.233776,-1.503474,10.58049,1.359453,0.801999986171722,0.160999998450279,-0.4933636792647472,,False,Elliptical,Passive,-10.62515
143,219.71349194,55.9990059,16.3501181,0.04298513,323744,16.9771304,1237659150995030205,714971490721753088,0.04250756,-0.8306141,-10.05916,9.16803,-18.71836,-7.007817,-12.25219,1.430767,53.98938,24.1799,41.41253,5.463405,0.145999997854233,0.589999973773956,-0.994844944393022,0.23367726306968714,False,Spiral,Passive,-10.05916
143,219.70135908,56.05743117,16.4345401,0.0432329,323742,17.2266874,1237659150995030180,716088595055667200,0.03168596,-0.6747844,-10.2613,9.549841,-10.07914,-3.943179,-0.4775221,-3.977669,71.20951,24.09589,8.791449,24.56535,0.0,0.98199999332428,-0.4622150411377957,-0.4378825108674665,False,Spiral,Passive,-10.2613
144,249.45191898,36.06085392,15.1480045,0.03211308,313966,15.8975514,1237659324957262004,718397842758068224,0.02829858,-0.7177644,-9.460596,8.690021,-70.06272,-17.4075,-36.4479,-7.790172,611.9963,202.0375,432.8547,67.86552,0.340999990701675,0.528999984264374,-0.9550996154029412,0.3309101515727842,False,Spiral,Passive,-9.460596
144,249.44658637,36.11498185,13.8278542,0.03294142,319475,14.6090796,1237659329780121629,719496805720549376,0.02725559,-0.7663003,-9.227409,8.381175,-30.96423,-5.777522,-16.54844,-2.648765,129.4021,33.46804,106.4706,9.261722,0.0320000015199184,0.730000019073486,-1.1452495832680312,0.5025994221094935,False,Spiral,Passive,-9.227409
144,249.49948084,35.99550718,13.847421,0.03214362,314787,14.6710235,1237659324957327415,719608406150768640,0.0445917,-0.08452707,-9.838059,9.689924,-18.18203,-3.271059,-2.012519,-4.572898,156.4119,40.91525,24.92214,43.90104,0.114000000059605,0.759999990463257,-0.5517949829665747,-0.21529987780516802,False,Spiral,Passive,-9.838059
146,188.74731817,50.85112463,14.6211854,0.04040765,319579,15.5427817,1237661152450248784,311971063229605888,0.03828512,0.06440487,-9.150679,9.173105,-93.30029,-18.67814,-37.70705,-12.50305,1018.971,280.0794,554.3231,133.9462,0.119000002741814,0.783999979496002,-0.8812314267663469,0.2964818096925775,False,Spiral,Passive,-9.150679
146,188.78026135,50.88662967,16.3337129,0.04069039,524607,17.0772354,1237661152450248875,311973812008675328,0.0384457,-0.7694259,-10.00361,9.183805,-23.60669,-4.741227,-1.358957,-7.340922,109.4656,25.97431,8.762874,29.81825,0.293999999761581,0.324000000953674,-0.5647955102448644,-0.4718974523902794,False,Uncertain,Passive,-10.00361
150,239.67664447,27.61808299,16.5938444,0.03049518,335704,17.3003277,1237662306199667123,346941576179640320,0.03976773,-0.5377861,-10.25733,9.661517,-10.1246,-0.9435533,-0.6139749,-2.655916,127.0981,26.87231,12.72087,37.80809,0.412999987602234,0.474000006914139,-0.5265543201956885,-0.32478818649999314,False,Uncertain,Passive,-10.25733
150,239.66697215,27.582876,14.8084221,0.03140235,335695,15.639249,1237662306199666875,350156823107495936,0.03726918,-0.2624694,-9.801201,9.477666,-22.11211,-4.972527,-5.109983,-4.7393,170.6512,41.76191,49.15565,29.10841,0.0,1.0,-0.7680908630849257,0.07079309017844436,False,Spiral,Passive,-9.801201
150,239.5784721,27.54481598,15.5191959,0.03194955,335693,16.2552052,1237662306199666769,350262651101669376,0.03893944,-0.3036505,-9.831862,9.472567,-9.560091,-2.269205,-2.513963,-3.113806,58.25416,17.74798,12.83609,21.48704,0.0399999991059303,0.851000010967255,-0.43315035199126556,-0.14071617716159154,False,Spiral,Passive,-9.831862
152,171.06976573,38.01543674,14.0171083,0.03645916,338307,14.862858,1237662223525871655,379577011057747968,0.03523373,-0.3322815,-9.321679,8.926984,-1.611633,-18.22288,-38.41052,-10.11706,0.0,256.0799,534.2302,103.528,0.614000022411346,0.143999993801117,,0.31935294347661214,False,Elliptical,Passive,-9.321679
152,171.0945691,37.9966752,15.4936222,0.03641351,337427,16.328563,1237662223525871715,380591305450874880,0.01007847,-1.39912,-9.354075,7.892789,-34.00003,-6.08707,-14.9401,-2.00701,162.9796,47.82209,114.1874,9.945407,0.250999987125397,0.446999996900558,-1.2145106869459408,0.37798963191231266,False,Uncertain,Passive,-9.354075
152,171.03229855,37.96507413,16.1021194,0.03624314,338305,16.6092775,1237662223525806268,385133662812792832,0.0301458,-0.3388368,-10.14541,9.764785,-10.27287,-3.280886,-1.291503,-2.770938,88.80466,23.84065,9.335982,26.207,0.0140000004321337,0.986000001430511,-0.5300184471607409,-0.40715808628173367,False,Spiral,Passive,-10.14541
152,171.00335088,37.9591232,16.3556332,0.0368776,338304,17.1388002,1237662223525806252,385198533998831616,0.03264903,-1.58131,-11.30121,9.668615,0.002732356,-0.01891327,-0.01220437,0.002837999,5.387969,1.082735,3.536529,-0.513518,0.806999981403351,0.175999999046326,,0.5140550478922649,False,Elliptical,Starforming,-11.30121
155,184.89186582,12.42072196,15.5214914,0.0596871,459234,16.2656068,1237661949717643294,398644188511496192,0.02142936,-0.6019946,-9.716246,9.0882,-140.6888,-31.20087,-142.134,-5.989231,1064.077,374.7759,1633.957,40.1697,0.328999996185303,0.282000005245209,-1.4230744677322724,0.6394689674783092,False,Uncertain,Passive,-9.716246
159,195.79276602,47.38112264,16.1080816,0.02481433,304186,16.8967829,1237661434848411670,311927907398215680,0.03784388,-0.3711484,-9.845116,9.43033,-14.05318,-3.762342,-1.083421,-3.200311,83.34207,27.7434,9.879359,23.20375,0.153999999165535,0.810999989509583,-0.5553061053196086,-0.44843091623229286,False,Spiral,Passive,-9.845116
159,195.78815809,47.44793154,16.4429786,0.02531746,338835,16.791287,1237661362369724511,313141493223155712,0.03957444,-0.6617835,-9.927643,9.203073,-14.77713,-3.905788,-4.857412,-2.384927,58.84561,19.08568,19.52704,11.11218,0.0309999994933605,0.86599999666214,-0.7239148014720468,0.009928777934475193,False,Spiral,Passive,-9.927643
159,195.9731261,47.3864902,14.4493039,0.02429557,19917,14.9747422,1237661434848477202,316429577947736064,0.04016909,-0.3053791,-9.559606,9.210696,-64.12038,-13.56068,-20.03017,-12.04698,576.3224,149.9881,207.8858,112.0479,0.419999986886978,0.370000004768372,-0.7112617782843358,0.14176802144699266,False,Uncertain,Passive,-9.559606
160,241.38034121,17.96363227,13.4770408,0.03963671,350842,14.2697575,1237665429182677378,322050287848155136,0.02123231,-0.409346,-9.940277,9.480527,-5.766994,-1.164454,-0.6890104,-2.579173,73.63976,20.59974,9.263844,28.62023,0.0,0.939000010490417,-0.41043924487417643,-0.3470705058751596,False,Spiral,Passive,-9.940277
160,241.34162418,17.97028843,15.68153,0.03972233,432680,16.4760727,1237665442071839032,322130827074889728,0.0212666,-0.6799973,-10.40092,9.673464,-7.966079,-3.087735,-0.4162999,-3.301626,99.12968,28.44703,7.923645,45.25915,0.476000010967255,0.486000001430511,-0.34049731091014157,-0.5551119209934724,False,Uncertain,Passive,-10.40092
161,167.48112131,36.94649092,13.8630397,0.03111831,353372,14.6362012,1237664819818987529,325533815411861504,0.02306678,-0.9686915,-9.739655,8.707518,-46.94643,-11.23241,-17.26226,-7.798842,573.3683,180.79,287.7286,92.88815,0.564000010490417,0.337999999523163,-0.7904733649229282,0.20180862780854084,False,Elliptical,Passive,-9.739655
161,167.46782301,37.00194052,14.5863243,0.03069502,353375,15.2808389,1237664819818987690,326514578961754112,0.01482438,-1.08726,-9.756824,8.612065,-10.48741,-4.384216,-2.634182,-3.268078,31.06861,7.10128,9.57561,8.540438,0.159999996423721,0.472000002861023,-0.560841679251221,0.12982981260072957,False,Uncertain,Passive,-9.756824
161,167.55105941,36.96476343,14.2736504,0.03072448,498447,15.096152,1237664819818987566,326650918403598336,0.0224256,-2.024593,-10.91538,8.839718,-0.7407769,0.9147207,-0.3195307,0.4142204,7.906148,-8.119169,1.322307,-2.84726,0.598999977111816,0.319000005722046,,,False,Elliptical,Starforming,-10.91538
161,167.55521082,36.96654028,14.1834463,0.02967399,353374,14.9906605,1237664819818987565,343487459578898432,0.03876558,-0.2169248,-9.924451,9.646833,-7.61229,-2.803135,-0.9474785,-3.698687,53.95264,18.05204,5.593646,24.78617,0.172000005841255,0.805999994277954,-0.33780327630112217,-0.5088313090615804,False,Spiral,Passive,-9.924451
162,202.96132845,44.15220958,14.0684078,0.03505963,354449,14.8259974,1237661873482891334,344600715504674816,0.03028658,-0.6568117,-9.552194,8.834589,-25.58573,-5.426244,-8.121185,-3.150962,114.1673,36.93604,49.36346,17.57829,0.00899999961256981,0.927999973297119,-0.8125651053050642,0.12595526094093287,False,Spiral,Passive,-9.552194
162,202.98349719,44.14050278,15.0961611,0.03414763,354450,15.8391927,1237661873482891502,344636174754670592,0.03008017,-0.8495519,-9.846191,8.946731,-29.77638,-6.996894,-6.653162,-7.811253,296.9346,86.88134,79.07865,76.45107,0.71399998664856,0.209000006318092,-0.5892772381398319,-0.04086726396745291,False,Elliptical,Passive,-9.846191
162,202.9120382,44.11805388,15.8332404,0.03537412,354448,16.1367266,1237661873482891322,344685652777920512,0.03527383,-0.3204492,-9.305094,8.927417,-74.01485,-16.02039,-29.52159,-11.58635,635.7921,195.4217,349.7598,96.86125,0.316000014543533,0.597000002861023,-0.8171650579679817,0.2527971049791407,False,Spiral,Passive,-9.305094
162,203.04590538,44.07379741,15.5633506,0.03519106,354452,16.0308211,1237661873482956896,344688951312803840,0.03040131,-1.226143,-12.4538,11.1686,-0.4168302,-0.2937586,-0.2943217,-0.1618998,87.64831,45.84928,27.17664,5.299552,0.898999989032745,0.061999998986721,-1.2185043887422444,-0.2271367586012646,False,Elliptical,Starforming,-12.4538
163,190.62930915,48.60764505,16.6207074,0.04053009,354533,17.2308575,1237661435920580738,350189808456329216,0.03653381,-0.6037161,-9.95712,9.293417,-19.84938,-7.788884,-5.499813,-3.835576,89.21364,34.92231,24.663,15.40351,0.0860000029206276,0.870000004768372,-0.7628115644937085,-0.151057060260856,False,Spiral,Passive,-9.95712
163,190.75903016,48.57920255,14.5362729,0.04037778,354538,15.1176455,1237661435920646302,351324229980940288,0.03683984,-0.08490632,-10.38248,10.24803,-9.649093,-2.836798,-1.295038,-3.658112,104.4096,31.03064,6.520175,42.71375,0.0,1.0,-0.3881727305161626,-0.6775314806504242,False,Spiral,Passive,-10.38248
164,184.32953146,41.33310969,16.5730045,0.04657709,358342,17.1268075,1237661965819314304,369407907671861248,0.04488849,-1.452122,-11.71436,10.177,-0.4452964,-0.1935657,0.1403515,-0.2680193,23.7983,2.9988,-0.1626737,-1.155716,0.929000020027161,0.0,,,False,Elliptical,Starforming,-11.71436
165,198.13672805,11.72896209,13.339873,0.03208313,358576,14.1891918,1237661949186474088,371719082589841408,0.02033469,-1.04587,-10.1086,9.000362,-8.350844,-2.162326,-0.9434887,-2.280714,30.86685,5.431312,0.3978871,9.714129,0.219999998807907,0.662999987602234,-0.5020884450138705,-1.1351448924168268,False,Spiral,Passive,-10.1086
165,198.09509113,11.72766591,15.6221948,0.03297413,358575,16.3149399,1237661949186408636,373829595109025792,0.03386421,-0.6046895,-9.695417,9.037359,-11.465,-3.424211,-4.367873,-0.7686573,38.78033,11.63298,15.38196,4.933518,0.0109999999403954,0.837999999523163,-0.8954547833037743,0.12132069622668515,False,Spiral,Passive,-9.695417
165,198.08916383,11.67301451,15.2391403,0.03111936,320198,16.028358,1237661949186408622,376066820118964224,0.04125151,0.03459671,-9.913436,9.87832,-20.23876,-4.789905,-1.115961,-6.664886,323.956,92.91578,29.29668,109.7962,0.20100000500679,0.799000024795532,-0.4698987183125682,-0.5012710696117096,False,Spiral,Passive,-9.913436
166,241.43172731,27.20498597,14.6535703,0.03084543,359424,15.4942049,1237662341086969929,377315315689744384,0.01419597,-1.060305,-9.494709,8.388044,-44.28985,-10.67262,-18.13378,-3.403059,218.787,73.09015,119.2443,18.08498,0.128000006079674,0.65200001001358,-1.0827034804761857,0.2125787753159295,False,Spiral,Passive,-9.494709
166,241.49084173,27.1890103,16.4652454,0.0310258,417497,16.9841533,1237662341086970230,393018260829792256,0.03662506,-0.3951141,-10.29179,9.851635,-21.07504,-5.407962,-3.585032,-6.206898,154.0785,35.18381,24.7495,42.93939,0.0,1.0,-0.5548861712891159,-0.15277643718611508,False,Spiral,Passive,-10.29179
167,218.44513596,40.08091235,13.5246871,0.02596134,359543,14.4282734,1237661851480358934,394195287893108736,0.02598106,0.0210584,-9.578713,9.536363,-29.82572,-6.804334,-6.466543,-6.799355,515.6074,147.7516,159.1735,113.5675,0.0839999988675117,0.88400000333786,-0.6570650761054015,0.032338573355691874,False,Spiral,Passive,-9.578713
167,218.45147277,40.0941562,13.9772214,0.02647463,343909,14.6513862,1237661851480358932,398629894860335104,0.02031751,0.04098853,-10.52268,10.52267,-8.331675,-1.923971,-0.6684968,-3.621333,684.4512,167.4119,45.65974,293.3519,0.0,0.97299998998642,-0.3679535838196632,-0.5642528911850754,False,Spiral,Passive,-10.52268
167,218.49429729,40.24438234,14.4283492,0.02570021,343906,14.9916605,1237661851480293512,398701637994047488,0.02793942,-0.2766252,-9.506989,9.174103,-35.5822,-7.274739,-6.737498,-8.975404,984.2057,268.1443,253.8055,245.3723,0.580999970436096,0.160999998450279,-0.6032603421159973,-0.02386754042605606,False,Elliptical,Passive,-9.506989
