sample,group_id,n_satellites,mean_delta_u_minus_r,median_delta_u_minus_r,colour_scatter,satellite_blue_fraction,t_cr,Vdisp,Lum_group,M_virial,M_virial_over_L,is_dominated,Offset_Bary,Voffset,Class
Control4C,3873,3,-0.23289830281424298,-0.40639339075275527,0.35067760978120366,0.6666666666666666,,159.20201200212904,92593109470.88206,,,True,0.5328761100597956,0.998846672083949,
Control4C,3879,1,-0.18688741545678234,-0.18688741545678234,,1.0,,180.3367294480414,106735501888.58604,,,False,0.1715276278555081,1.1875643397873938,
Control4C,3899,3,-0.40546102860094857,-0.41623685587228376,0.25718943429815166,1.0,,181.76482447468217,108421772280.45,,,False,0.6203854380498133,0.3152232744486012,
Control4C,3901,2,-0.0948583180034992,-0.0948583180034992,0.5703925330991143,0.5,,180.41320868081493,76677031491.52982,,,True,0.3529448634562541,0.2999990251572647,
Control4C,3906,2,-0.5262925435079674,-0.5262925435079674,0.06791402223799413,1.0,,99.2470438167394,98096194649.8358,,,False,0.7679762498920972,0.9787967786499758,
Control4C,3935,1,-0.03160526067102687,-0.03160526067102687,,0.0,,189.2358331198132,131675614655.93127,,,False,0.2455002081780921,0.8181120582669035,
Control4C,3939,1,0.32152198101392937,0.32152198101392937,,0.0,,191.82152906710175,79262710093.1197,,,True,0.6192836139891332,0.2195832475544339,
Control4C,3943,1,0.2781588064734688,0.2781588064734688,,0.0,,78.59352149642194,73358563027.92886,,,True,0.3335227755469929,0.0251076366329009,
Control4C,3951,1,0.056265184629595844,0.056265184629595844,,0.0,,111.72961319196683,110949943098.43784,,,False,0.2245517040775943,0.1946786089858049,
Control4C,3959,1,1.913795063013259,1.913795063013259,,0.0,,194.97578566919535,105399135176.64676,,,False,0.2178600149780081,0.5506083622601785,
Control4C,3964,3,-0.3882508713890185,-0.6748713353701583,0.540995875970718,0.6666666666666666,,341.15089794722184,69641982278.04997,,,True,0.5992466643426863,0.1387540687170781,
Control4C,3966,2,0.3114430167501544,0.3114430167501544,1.177642631071687,0.5,,94.13479227793486,72544940361.97911,,,True,0.3624701958338004,0.920149262735538,
Control4C,3977,3,0.12420480180233702,0.12479777310043305,0.5406950237256885,0.3333333333333333,,173.67807862599147,59019180057.91812,,,True,0.7473812079999117,0.6368383557626973,
Control4C,3978,3,0.29575708620473457,0.4509270432318042,0.8099924093499159,0.3333333333333333,,193.9539949407189,59529668404.97872,,,True,0.2578769114177019,0.2550235343612407,
Control4C,3980,2,0.17711278917176132,0.17711278917176132,0.12685691165963917,0.0,,122.77934273406514,53618716386.53332,,,True,0.3027536452879333,0.4277638085253233,
Control4C,3994,2,-0.30371022579513396,-0.30371022579513396,0.330941642215627,0.5,,109.0971968180303,51822406806.573715,,,True,0.8571888577161518,0.9066740939468754,
Control4C,3995,2,-0.5269856825539626,-0.5269856825539626,0.1139995777957939,1.0,,163.1130906737895,66418132235.4143,,,True,0.2859644398146396,1.2237548012664534,
Control4C,3997,2,-0.16685228156671328,-0.16685228156671328,0.7299165248695885,0.5,,66.84488229082235,67294327086.21061,,,True,0.2592475377065859,0.8592347135278041,
Control4C,4005,2,-0.46501578331294846,-0.46501578331294846,0.11893031847164573,1.0,,109.06135827391964,68746053041.83499,,,True,0.5403459918707675,0.0434267725310119,
Control4C,4007,1,-0.015814031258581274,-0.015814031258581274,,0.0,,119.89732784437976,54954513593.80864,,,True,0.0696939275579409,0.9683874964589696,
Control4C,4008,2,0.7071752126307267,0.7071752126307267,0.5976924997579994,0.0,,167.96732260894024,84863309096.52988,,,True,0.4994686286490111,0.5389766594939869,
