age_product,role,control,subset,n_CG4,n_control,groups_CG4,groups_control,degree,m0,is_CG4_beta,is_CG4_se,is_CG4_ci68_lo,is_CG4_ci68_hi,is_CG4_ci95_lo,is_CG4_ci95_hi,n_boot,beta,se,ci68_lo,ci68_hi,ci95_lo,ci95_hi,estimate,x_SF_beta,x_SF_se,x_SF_ci68_lo,x_SF_ci68_hi,x_SF_ci95_lo,x_SF_ci95_hi,D4000n_beta,D4000n_se,D4000n_ci68_lo,D4000n_ci68_hi,D4000n_ci95_lo,D4000n_ci95_hi,sSFR_beta,sSFR_se,sSFR_ci68_lo,sSFR_ci68_hi,sSFR_ci95_lo,sSFR_ci95_hi
FIREFLY MILES mass-weighted age,BGG,RG4,morph=Elliptical,36,21,36,21,1,11.1,-0.02936174260229477,0.04227902463706077,-0.06814811744661245,0.01330729585127448,-0.10920520538741581,0.054130697092195076,2000,-0.02936174260229477,0.04227902463706077,-0.06814811744661245,0.01330729585127448,-0.10920520538741581,0.054130697092195076,"-0.029 [-0.109, +0.054]",,,,,,,,,,,,,,,,,,
FIREFLY MILES mass-weighted age,BGG,RG4,morph=Spiral,17,26,17,26,1,11.1,-0.004035641288413293,0.039710469814498016,-0.04191990755673473,0.03355632632841703,-0.0791851638652693,0.07563950158362168,2000,-0.004035641288413293,0.039710469814498016,-0.04191990755673473,0.03355632632841703,-0.0791851638652693,0.07563950158362168,"-0.004 [-0.079, +0.076]",,,,,,,,,,,,,,,,,,
FIREFLY MILES mass-weighted age,BGG,RG4,all +SF state,56,53,56,53,1,11.1,-0.017899984535578534,0.029633905391344577,-0.052249917538501306,0.00841145282971433,-0.0830160255055992,0.03726203910573738,2000,-0.017899984535578534,0.029633905391344577,-0.052249917538501306,0.00841145282971433,-0.0830160255055992,0.03726203910573738,"-0.018 [-0.083, +0.037]",0.025863812243406288,0.039041045969050614,-0.010972967744433097,0.06885420271294027,-0.05237900957902511,0.10360693731344879,,,,,,,,,,,,
FIREFLY MILES mass-weighted age,BGG,RG4,all +D4000n,57,53,57,53,1,11.1,-0.020406671599931446,0.028750817738026364,-0.05289914595864982,0.003824761776865302,-0.07824680522188458,0.0379957659730247,2000,-0.020406671599931446,0.028750817738026364,-0.05289914595864982,0.003824761776865302,-0.07824680522188458,0.0379957659730247,"-0.020 [-0.078, +0.038]",,,,,,,0.03038177606540331,0.07271663743334608,-0.05154677829978527,0.09996797960386589,-0.12793878269512018,0.18582182584877965,,,,,,
FIREFLY MILES mass-weighted age,BGG,RG4,all +sSFR,56,53,56,53,1,11.1,-0.01681513785090682,0.02867424208934671,-0.0504674600601628,0.007958082002061384,-0.07877906104821954,0.036957069226662385,2000,-0.01681513785090682,0.02867424208934671,-0.0504674600601628,0.007958082002061384,-0.07877906104821954,0.036957069226662385,"-0.017 [-0.079, +0.037]",,,,,,,,,,,,,-0.001732637053720749,0.02162076830209341,-0.021092804332261548,0.023534637442795738,-0.04574506287173799,0.04652450239778211
FIREFLY ELODIE light-weighted age,Satellite,Control4C,all,176,1978,62,699,1,10.2,0.0316759557950743,0.01762027142997245,0.015469168656224665,0.04950403603422469,-0.0025096504866932204,0.06403641894378274,2000,0.0316759557950743,0.01762027142997245,0.015469168656224665,0.04950403603422469,-0.0025096504866932204,0.06403641894378274,"+0.032 [-0.003, +0.064]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,Control4C,SF=Quenched,101,1013,57,576,1,10.2,0.040400235199889244,0.012748586949073541,0.02793955998191882,0.053575412631235414,0.016195468157245558,0.06570641350230687,2000,0.040400235199889244,0.012748586949073541,0.02793955998191882,0.053575412631235414,0.016195468157245558,0.06570641350230687,"+0.040 [+0.016, +0.066]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,Control4C,SF=Starforming,72,948,47,539,1,10.2,-0.004922587379560446,0.03272729122893123,-0.03543187889696326,0.0278726197285552,-0.07250520525937915,0.055569281811276315,2000,-0.004922587379560446,0.03272729122893123,-0.03543187889696326,0.0278726197285552,-0.07250520525937915,0.055569281811276315,"-0.005 [-0.073, +0.056]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,Control4C,morph=Elliptical,88,704,52,467,1,10.2,0.029062289890692657,0.016385688723759544,0.012975023840777167,0.04587801367165589,-0.002854362590599049,0.06373718606668574,2000,0.029062289890692657,0.016385688723759544,0.012975023840777167,0.04587801367165589,-0.002854362590599049,0.06373718606668574,"+0.029 [-0.003, +0.064]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,Control4C,morph=Spiral,68,1028,46,572,1,10.2,0.025134244641929357,0.02664018300248581,-0.001133833670579747,0.05137522815509452,-0.03309446683465398,0.07362112420766997,2000,0.025134244641929357,0.02664018300248581,-0.001133833670579747,0.05137522815509452,-0.03309446683465398,0.07362112420766997,"+0.025 [-0.033, +0.074]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,Control4C,all +SF state,173,1961,61,698,1,10.2,0.021220211218313682,0.016455441191969386,0.00537819071982432,0.03791666605741218,-0.013629137320017722,0.05257630294123324,2000,0.021220211218313682,0.016455441191969386,0.00537819071982432,0.03791666605741218,-0.013629137320017722,0.05257630294123324,"+0.021 [-0.014, +0.053]",-0.18814118591375883,0.010096837907953174,-0.1979224443918517,-0.1783054735447955,-0.2080127281765595,-0.1688726878660869,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,Control4C,all +D4000n,176,1978,62,699,1,10.2,0.018961340525986383,0.014432038973711417,0.0038426926083445375,0.033074290817489464,-0.010718688063014677,0.045626197298917384,2000,0.018961340525986383,0.014432038973711417,0.0038426926083445375,0.033074290817489464,-0.010718688063014677,0.045626197298917384,"+0.019 [-0.011, +0.046]",,,,,,,0.5185908698649073,0.02509027964526723,0.4953896451630606,0.5436174549996274,0.4695429680549555,0.5671733361070629,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,Control4C,all +sSFR,173,1961,61,698,1,10.2,0.017350601961191363,0.015433772110821614,0.002736388400033985,0.03372728421201094,-0.0157889566148262,0.04721548885444391,2000,0.017350601961191363,0.015433772110821614,0.002736388400033985,0.03372728421201094,-0.0157889566148262,0.04721548885444391,"+0.017 [-0.016, +0.047]",,,,,,,,,,,,,-0.13770646518359753,0.006542896962527112,-0.14404041922702385,-0.13116377768399892,-0.15087499641370924,-0.12460651858021443
FIREFLY ELODIE light-weighted age,Satellite,RG4,all,176,166,62,56,1,10.2,0.016540817424490487,0.022671036050006137,-0.0056646240912678475,0.03734554429793059,-0.03114046042816655,0.0572903492238678,2000,0.016540817424490487,0.022671036050006137,-0.0056646240912678475,0.03734554429793059,-0.03114046042816655,0.0572903492238678,"+0.017 [-0.031, +0.057]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,RG4,SF=Quenched,101,63,57,37,1,10.2,0.07532211923181795,0.021356160658145416,0.05500308173273977,0.09768513605496115,0.03386024707419398,0.1184436083566352,2000,0.07532211923181795,0.021356160658145416,0.05500308173273977,0.09768513605496115,0.03386024707419398,0.1184436083566352,"+0.075 [+0.034, +0.118]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,RG4,SF=Starforming,72,103,47,52,1,10.2,-0.06875992926128277,0.037496004090455774,-0.10419890865267255,-0.03187563042658726,-0.14941253148289738,0.0005758965154571185,2000,-0.06875992926128277,0.037496004090455774,-0.10419890865267255,-0.03187563042658726,-0.14941253148289738,0.0005758965154571185,"-0.069 [-0.149, +0.001]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,RG4,morph=Elliptical,88,39,52,31,1,10.2,0.036231625711295935,0.027585276999920864,0.008072797102139654,0.06339687131383685,-0.018273104844581573,0.08782359039535022,2000,0.036231625711295935,0.027585276999920864,0.008072797102139654,0.06339687131383685,-0.018273104844581573,0.08782359039535022,"+0.036 [-0.018, +0.088]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,RG4,morph=Spiral,68,103,46,53,1,10.2,-0.004260426490618713,0.032297385094630704,-0.03648792670685616,0.028460395040027505,-0.06684704735931542,0.054324705821569536,2000,-0.004260426490618713,0.032297385094630704,-0.03648792670685616,0.028460395040027505,-0.06684704735931542,0.054324705821569536,"-0.004 [-0.067, +0.054]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,RG4,all +SF state,173,166,61,56,1,10.2,-9.660298030995556e-05,0.022796467863832274,-0.022192600389572804,0.023216163634931935,-0.04514516199513675,0.04343242835742256,2000,-9.660298030995556e-05,0.022796467863832274,-0.022192600389572804,0.023216163634931935,-0.04514516199513675,0.04343242835742256,"-0.000 [-0.045, +0.043]",-0.1440256718433978,0.024163561078457584,-0.16829431489460525,-0.11990352092724733,-0.18947540840720514,-0.10014107527637969,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,RG4,all +D4000n,176,166,62,56,1,10.2,-0.007457423896357546,0.022186360193751996,-0.029549564486387295,0.013785773558812737,-0.0565732490420846,0.033425848099123905,2000,-0.007457423896357546,0.022186360193751996,-0.029549564486387295,0.013785773558812737,-0.0565732490420846,0.033425848099123905,"-0.007 [-0.057, +0.033]",,,,,,,0.4290627298879334,0.0642667751136219,0.3691719643258666,0.4939608831718222,0.30979649288625993,0.559808716288774,,,,,,
FIREFLY ELODIE light-weighted age,Satellite,RG4,all +sSFR,173,166,61,56,1,10.2,-0.007532589015560753,0.022249623074061243,-0.028630672149121697,0.014636290928153897,-0.05258292279361185,0.03327116563620802,2000,-0.007532589015560753,0.022249623074061243,-0.028630672149121697,0.014636290928153897,-0.05258292279361185,0.03327116563620802,"-0.008 [-0.053, +0.033]",,,,,,,,,,,,,-0.11731138901505099,0.016773048254911282,-0.13400125920527348,-0.10112695839954088,-0.15041903900054718,-0.08569069414611953
FIREFLY ELODIE light-weighted age,BGG,Control4C,all,57,648,57,648,1,11.1,-0.012994565003582686,0.029995087531795195,-0.04323877989442817,0.01664771129459977,-0.07533958288342625,0.04442761771999911,2000,-0.012994565003582686,0.029995087531795195,-0.04323877989442817,0.01664771129459977,-0.07533958288342625,0.04442761771999911,"-0.013 [-0.075, +0.044]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,Control4C,SF=Quenched,45,532,45,532,1,11.1,0.02161464377901986,0.02102600263033122,0.000455560010857062,0.04285259707261637,-0.021531861324219182,0.059848142715766675,2000,0.02161464377901986,0.02102600263033122,0.000455560010857062,0.04285259707261637,-0.021531861324219182,0.059848142715766675,"+0.022 [-0.022, +0.060]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,Control4C,SF=Starforming,11,106,11,106,1,11.1,-0.10891612754843005,0.08598984438470175,-0.19428766867151953,-0.027315108351195844,-0.2851122230635096,0.04259147407025503,2000,-0.10891612754843005,0.08598984438470175,-0.19428766867151953,-0.027315108351195844,-0.2851122230635096,0.04259147407025503,"-0.109 [-0.285, +0.043]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,Control4C,morph=Elliptical,36,404,36,404,1,11.1,0.02500076962260128,0.02499533311533855,-0.0004332922180794108,0.04912787026179463,-0.02701795550441063,0.06900842230045992,2000,0.02500076962260128,0.02499533311533855,-0.0004332922180794108,0.04912787026179463,-0.02701795550441063,0.06900842230045992,"+0.025 [-0.027, +0.069]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,Control4C,morph=Spiral,17,194,17,194,1,11.1,-0.03038413038029676,0.0433238242172449,-0.06984807700412247,0.014250213193994367,-0.1139002438315384,0.05336817356967583,2000,-0.03038413038029676,0.0433238242172449,-0.06984807700412247,0.014250213193994367,-0.1139002438315384,0.05336817356967583,"-0.030 [-0.114, +0.053]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,Control4C,all +SF state,56,638,56,638,1,11.1,-0.003813781036687877,0.024599737525465945,-0.02837106571130332,0.020708346689118688,-0.053864190735823915,0.03998429943872479,2000,-0.003813781036687877,0.024599737525465945,-0.02837106571130332,0.020708346689118688,-0.053864190735823915,0.03998429943872479,"-0.004 [-0.054, +0.040]",-0.24556793123004253,0.024703516082700383,-0.2686212251404672,-0.219581170481756,-0.29140903862263107,-0.19728953501257096,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,Control4C,all +D4000n,57,647,57,647,1,11.1,-0.0061024628715607735,0.021798838908895796,-0.02678976072580704,0.015969975023124812,-0.04830846662274025,0.03530654920434644,2000,-0.0061024628715607735,0.021798838908895796,-0.02678976072580704,0.015969975023124812,-0.04830846662274025,0.03530654920434644,"-0.006 [-0.048, +0.035]",,,,,,,0.7111835366821545,0.04087441290314784,0.6709011908617611,0.7532522527267813,0.6289224287446441,0.7941933550260122,,,,,,
FIREFLY ELODIE light-weighted age,BGG,Control4C,all +sSFR,56,638,56,638,1,11.1,-0.013593159912783523,0.025125305695970452,-0.03914834158060962,0.010514106788352934,-0.06469250953185972,0.03250706973898229,2000,-0.013593159912783523,0.025125305695970452,-0.03914834158060962,0.010514106788352934,-0.06469250953185972,0.03250706973898229,"-0.014 [-0.065, +0.033]",,,,,,,,,,,,,-0.1667729799511572,0.012637169268820607,-0.17871948873273155,-0.1537057765171002,-0.19006967067433295,-0.14214302023376077
FIREFLY ELODIE light-weighted age,BGG,RG4,all,57,53,57,53,1,11.1,-0.012527604945328199,0.03977185182313365,-0.05207043990679683,0.025619805350372334,-0.09369520122147915,0.05930559540648557,2000,-0.012527604945328199,0.03977185182313365,-0.05207043990679683,0.025619805350372334,-0.09369520122147915,0.05930559540648557,"-0.013 [-0.094, +0.059]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,RG4,SF=Quenched,45,38,45,38,1,11.1,0.0485898351605834,0.02794858295450312,0.02165026580460643,0.07747139687506388,-0.0034786501877533574,0.10351508185847165,2000,0.0485898351605834,0.02794858295450312,0.02165026580460643,0.07747139687506388,-0.0034786501877533574,0.10351508185847165,"+0.049 [-0.003, +0.104]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,RG4,SF=Starforming,11,15,11,15,1,11.1,-0.1544436099814983,0.09711828618248602,-0.249850379278041,-0.06908343163601863,-0.3426337499300707,0.021157388471157872,2000,-0.1544436099814983,0.09711828618248602,-0.249850379278041,-0.06908343163601863,-0.3426337499300707,0.021157388471157872,"-0.154 [-0.343, +0.021]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,RG4,morph=Elliptical,36,21,36,21,1,11.1,0.06928208028860672,0.03438035993368583,0.0365409546959383,0.10317068936935958,0.002337034366143345,0.13844963793714155,2000,0.06928208028860672,0.03438035993368583,0.0365409546959383,0.10317068936935958,0.002337034366143345,0.13844963793714155,"+0.069 [+0.002, +0.138]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,RG4,morph=Spiral,17,26,17,26,1,11.1,-0.09144494514965495,0.05267048131215362,-0.1389649124146635,-0.03827653423272562,-0.1904689924622678,0.014331389173856063,2000,-0.09144494514965495,0.05267048131215362,-0.1389649124146635,-0.03827653423272562,-0.1904689924622678,0.014331389173856063,"-0.091 [-0.190, +0.014]",,,,,,,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,RG4,all +SF state,56,53,56,53,1,11.1,-0.004662754808976585,0.031892163659656345,-0.03480873972878261,0.027387987475698334,-0.06365663038727906,0.05997014695403519,2000,-0.004662754808976585,0.031892163659656345,-0.03480873972878261,0.027387987475698334,-0.06365663038727906,0.05997014695403519,"-0.005 [-0.064, +0.060]",-0.26942964594713537,0.05526449279264001,-0.3214090344260101,-0.2179226191017935,-0.3835731639653372,-0.16972875466935505,,,,,,,,,,,,
FIREFLY ELODIE light-weighted age,BGG,RG4,all +D4000n,57,53,57,53,1,11.1,-0.015521872059589775,0.026917230607389295,-0.04174915228797983,0.012864487991144995,-0.06684604025762189,0.039614862063864546,2000,-0.015521872059589775,0.026917230607389295,-0.04174915228797983,0.012864487991144995,-0.06684604025762189,0.039614862063864546,"-0.016 [-0.067, +0.040]",,,,,,,0.7610931618241517,0.11150786908548625,0.6540465273670534,0.8720644858152944,0.5487165473707224,0.977987765074513,,,,,,
FIREFLY ELODIE light-weighted age,BGG,RG4,all +sSFR,56,53,56,53,1,11.1,-0.03438313391703502,0.03277624944550988,-0.06521688724715459,-0.00010157616209909908,-0.09733170518864254,0.030385085437676457,2000,-0.03438313391703502,0.03277624944550988,-0.06521688724715459,-0.00010157616209909908,-0.09733170518864254,0.030385085437676457,"-0.034 [-0.097, +0.030]",,,,,,,,,,,,,-0.1679380194331093,0.023963658217693078,-0.19151868609204967,-0.14356244742193766,-0.21770583881341576,-0.12182370846346886
Gallazzi r-band light-weighted age,Satellite,Control4C,all,63,553,32,291,1,10.2,-0.0011463333650658944,0.030799248852290684,-0.0312449517461476,0.030442571101816064,-0.06226471380072349,0.05949361806919835,2000,-0.0011463333650658944,0.030799248852290684,-0.0312449517461476,0.030442571101816064,-0.06226471380072349,0.05949361806919835,"-0.001 [-0.062, +0.059]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,Control4C,SF=Quenched,46,372,29,245,1,10.2,0.002460701952747487,0.021011125097921315,-0.01769762754141044,0.02284589712358359,-0.03899389434885706,0.03850750238070512,2000,0.002460701952747487,0.021011125097921315,-0.01769762754141044,0.02284589712358359,-0.03899389434885706,0.03850750238070512,"+0.002 [-0.039, +0.039]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,Control4C,SF=Starforming,17,177,15,137,1,10.2,-0.06292375073778744,0.05203897103896669,-0.10993924599645018,-0.006930871081493041,-0.1516749184074503,0.04381136995439124,2000,-0.06292375073778744,0.05203897103896669,-0.10993924599645018,-0.006930871081493041,-0.1516749184074503,0.04381136995439124,"-0.063 [-0.152, +0.044]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,Control4C,morph=Elliptical,40,263,25,188,1,10.2,-0.028954026962676092,0.033686348434634174,-0.06439169438300497,0.004944844331798595,-0.09807678208085546,0.03311738831240738,2000,-0.028954026962676092,0.033686348434634174,-0.06439169438300497,0.004944844331798595,-0.09807678208085546,0.03311738831240738,"-0.029 [-0.098, +0.033]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,Control4C,morph=Spiral,12,220,9,174,1,10.2,0.056186989146850254,0.0657754099181937,-0.011659657311121965,0.12042065185306289,-0.0795214363341178,0.1812075223988586,2000,0.056186989146850254,0.0657754099181937,-0.011659657311121965,0.12042065185306289,-0.0795214363341178,0.1812075223988586,"+0.056 [-0.080, +0.181]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,Control4C,all +SF state,63,549,32,290,1,10.2,-0.017496717517721673,0.022636882428100857,-0.04014031524338138,0.006650572628014029,-0.06255347872788389,0.025693436293614404,2000,-0.017496717517721673,0.022636882428100857,-0.04014031524338138,0.006650572628014029,-0.06255347872788389,0.025693436293614404,"-0.017 [-0.063, +0.026]",-0.3033557022889256,0.015548625687779564,-0.31826428992423933,-0.2877504782063017,-0.33375325334411926,-0.27281773649167174,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,Control4C,all +D4000n,63,553,32,291,1,10.2,-0.006150237725356384,0.01699372764459061,-0.023987631261187824,0.010278502653122452,-0.043585580232114146,0.02522616737970478,2000,-0.006150237725356384,0.01699372764459061,-0.023987631261187824,0.010278502653122452,-0.043585580232114146,0.02522616737970478,"-0.006 [-0.044, +0.025]",,,,,,,0.7319123950158346,0.02672015621157206,0.7051567341478698,0.7568120223277045,0.6807466100594176,0.7811545253420483,,,,,,
Gallazzi r-band light-weighted age,Satellite,Control4C,all +sSFR,63,549,32,290,1,10.2,-0.012760917153704915,0.01965088292624418,-0.030446105881163078,0.007979565462412037,-0.05337300067609209,0.025117890925556458,2000,-0.012760917153704915,0.01965088292624418,-0.030446105881163078,0.007979565462412037,-0.05337300067609209,0.025117890925556458,"-0.013 [-0.053, +0.025]",,,,,,,,,,,,,-0.19607908060470117,0.008033274997199321,-0.2040410443798558,-0.18768927323310744,-0.21148963941529642,-0.18024922071643756
Gallazzi r-band light-weighted age,Satellite,RG4,all,63,43,32,27,1,10.2,0.05342927410752676,0.04011556351333812,0.013779164377825764,0.09361985603942294,-0.02469743646203254,0.13153145100234576,2000,0.05342927410752676,0.04011556351333812,0.013779164377825764,0.09361985603942294,-0.02469743646203254,0.13153145100234576,"+0.053 [-0.025, +0.132]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,RG4,SF=Quenched,46,26,29,21,1,10.2,0.0328847355393537,0.029388876468289624,0.0054970139821685915,0.062458036581217645,-0.024009333628639315,0.0895709740526698,2000,0.0328847355393537,0.029388876468289624,0.0054970139821685915,0.062458036581217645,-0.024009333628639315,0.0895709740526698,"+0.033 [-0.024, +0.090]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,RG4,SF=Starforming,17,17,15,13,1,10.2,-0.05516776353918311,0.06984359496890205,-0.11928267616751885,0.013963708088354235,-0.1808796875471618,0.0826217086600835,2000,-0.05516776353918311,0.06984359496890205,-0.11928267616751885,0.013963708088354235,-0.1808796875471618,0.0826217086600835,"-0.055 [-0.181, +0.083]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,RG4,morph=Elliptical,40,18,25,14,1,10.2,0.03719527149090451,0.05431280541258406,-0.0195895001055613,0.0824454504198406,-0.060340515085816136,0.143320211742307,2000,0.03719527149090451,0.05431280541258406,-0.0195895001055613,0.0824454504198406,-0.060340515085816136,0.143320211742307,"+0.037 [-0.060, +0.143]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,RG4,morph=Spiral,12,20,9,17,1,10.2,0.0722008673945019,0.06810932094060582,0.010026300197545635,0.14213825121945542,-0.060639586966577015,0.20354625908289015,2000,0.0722008673945019,0.06810932094060582,0.010026300197545635,0.14213825121945542,-0.060639586966577015,0.20354625908289015,"+0.072 [-0.061, +0.204]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,RG4,all +SF state,63,43,32,27,1,10.2,0.012078704973723355,0.033733615782066025,-0.020292276560591464,0.045512186030353154,-0.046343525941686066,0.07654309900752565,2000,0.012078704973723355,0.033733615782066025,-0.020292276560591464,0.045512186030353154,-0.046343525941686066,0.07654309900752565,"+0.012 [-0.046, +0.077]",-0.31116304729010613,0.038498454075338244,-0.34734181887892074,-0.27297934477583846,-0.3834097748624167,-0.23277088813627356,,,,,,,,,,,,
Gallazzi r-band light-weighted age,Satellite,RG4,all +D4000n,63,43,32,27,1,10.2,0.01649243875718099,0.023937692362581073,-0.005923231347467381,0.04112872675869391,-0.03088461548112781,0.06583103103710354,2000,0.01649243875718099,0.023937692362581073,-0.005923231347467381,0.04112872675869391,-0.03088461548112781,0.06583103103710354,"+0.016 [-0.031, +0.066]",,,,,,,0.8041668879812445,0.0613337332903287,0.7417038740114724,0.8671221063808463,0.6806827182200585,0.9205971458270825,,,,,,
Gallazzi r-band light-weighted age,Satellite,RG4,all +sSFR,63,43,32,27,1,10.2,0.019413845689587657,0.02880731781474297,-0.007587112211211094,0.04831753373134272,-0.034555891920292806,0.0766562879074572,2000,0.019413845689587657,0.02880731781474297,-0.007587112211211094,0.04831753373134272,-0.034555891920292806,0.0766562879074572,"+0.019 [-0.035, +0.077]",,,,,,,,,,,,,-0.2265645868272767,0.01574987446367616,-0.24118767184149967,-0.21072711391672178,-0.2586929684556204,-0.19472504724353937
Gallazzi r-band light-weighted age,BGG,Control4C,all,27,283,27,283,1,11.1,-0.03882738845639448,0.03248163067235275,-0.07040253651115183,-0.006019789742561397,-0.10548790377194747,0.01854920878439798,2000,-0.03882738845639448,0.03248163067235275,-0.07040253651115183,-0.006019789742561397,-0.10548790377194747,0.01854920878439798,"-0.039 [-0.105, +0.019]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,BGG,Control4C,SF=Quenched,21,226,21,226,1,11.1,-0.0009086841986589091,0.016553543606021483,-0.0177612631373417,0.014422007443342712,-0.031239568654572024,0.029950244062961685,2000,-0.0009086841986589091,0.016553543606021483,-0.0177612631373417,0.014422007443342712,-0.031239568654572024,0.029950244062961685,"-0.001 [-0.031, +0.030]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,BGG,Control4C,SF=Starforming,6,54,6,54,1,11.1,-0.13473422365580773,0.06762532653435352,-0.2056785925360942,-0.07140872070475435,-0.26941240390014504,-0.012462631318799487,2000,-0.13473422365580773,0.06762532653435352,-0.2056785925360942,-0.07140872070475435,-0.26941240390014504,-0.012462631318799487,"-0.135 [-0.269, -0.012]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,BGG,Control4C,morph=Elliptical,16,170,16,170,1,11.1,-0.004879767965382107,0.021190519535954383,-0.025137712988106253,0.017086888734847358,-0.04648830953820961,0.03679469860696413,2000,-0.004879767965382107,0.021190519535954383,-0.025137712988106253,0.017086888734847358,-0.04648830953820961,0.03679469860696413,"-0.005 [-0.046, +0.037]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,BGG,Control4C,morph=Spiral,8,83,8,83,1,11.1,-0.031858160548624385,0.05827725743262196,-0.09122657830118489,0.029005840865903347,-0.14914409422335712,0.07601259560550752,2000,-0.031858160548624385,0.05827725743262196,-0.09122657830118489,0.029005840865903347,-0.14914409422335712,0.07601259560550752,"-0.032 [-0.149, +0.076]",,,,,,,,,,,,,,,,,,
Gallazzi r-band light-weighted age,BGG,Control4C,all +SF state,27,280,27,280,1,11.1,-0.03220058235736048,0.02210894174210066,-0.052192753366410424,-0.009978564185983394,-0.07616684577920689,0.00879569537098076,2000,-0.03220058235736048,0.02210894174210066,-0.052192753366410424,-0.009978564185983394,-0.07616684577920689,0.00879569537098076,"-0.032 [-0.076, +0.009]",-0.20452961349161686,0.022252103863816725,-0.2248316924692655,-0.18110603918496837,-0.2451392644946796,-0.16168070952020763,,,,,,,,,,,,
Gallazzi r-band light-weighted age,BGG,Control4C,all +D4000n,27,283,27,283,1,11.1,-0.002796406336426303,0.016502371790911418,-0.019127225263027244,0.013470366345535695,-0.035444021007190976,0.027346465480783233,2000,-0.002796406336426303,0.016502371790911418,-0.019127225263027244,0.013470366345535695,-0.035444021007190976,0.027346465480783233,"-0.003 [-0.035, +0.027]",,,,,,,0.6242252094599846,0.029911355053322625,0.5930284150385688,0.6533675616467098,0.5642606074164301,0.6827901608690086,,,,,,
Gallazzi r-band light-weighted age,BGG,Control4C,all +sSFR,27,280,27,280,1,11.1,-0.03021058617182317,0.024718399923118747,-0.052443143449893447,-0.005793721298188815,-0.07827519868332272,0.015242093829373658,2000,-0.03021058617182317,0.024718399923118747,-0.052443143449893447,-0.005793721298188815,-0.07827519868332272,0.015242093829373658,"-0.030 [-0.078, +0.015]",,,,,,,,,,,,,-0.1444546177002578,0.011177873145841713,-0.15427090212957947,-0.13098242339347876,-0.16518545908566643,-0.1193662873642377
Gallazzi r-band light-weighted age,BGG,RG4,all,27,30,27,30,1,11.1,-0.018531570845237592,0.03999080784430862,-0.058765544277623795,0.020979895213369622,-0.10493725935404244,0.0574453451274762,2000,-0.018531570845237592,0.03999080784430862,-0.058765544277623795,0.020979895213369622,-0.10493725935404244,0.0574453451274762,"-0.019 [-0.105, +0.057]",,,,,,,,,,,,,,,,,,
