objid,sample,group_uid,role,lgm,ff_miles_lw_logz,resid_deg1,resid_deg2,sf_state,morphology4,control
1237654879656542226,Control4C,Lim:5291,BGG,10.84966,0.09986115685840526,-0.05146010693674079,-0.039564256904542114,Quenched,Spiral,Control4C
1237665372258894034,Control4C,Lim:5301,BGG,10.98546,0.2855971362609545,0.1182851266805714,0.12581766047303644,Quenched,Elliptical,Control4C
1237667917029441552,Control4C,Lim:5303,BGG,10.97818,0.3003078152646575,0.13385304154080252,0.1416626047547925,Quenched,Elliptical,Control4C
1237664092898852896,Control4C,Lim:5304,BGG,11.17102,0.12003830018504674,-0.06912380356255737,-0.07030160603374377,Quenched,Spiral,Control4C
1237664105779560493,Control4C,Lim:5305,BGG,10.94322,0.09986115685840526,-0.06247700071926497,-0.05340514380165533,Quenched,Elliptical,Control4C
1237667914343186500,Control4C,Lim:5307,BGG,11.07919,0.210659559924703,0.03231063869151954,0.03584008727824231,Quenched,Elliptical,Control4C
1237663787420811489,Control4C,Lim:5308,BGG,11.10951,0.09524713375865783,-0.08667203351435175,-0.08461085257076952,Quenched,Elliptical,Control4C
1237665226233479173,Control4C,Lim:5309,BGG,10.90242,0.2855971362609545,0.12806326754954117,0.13846582821862832,Quenched,Elliptical,Control4C
1237662268076458141,Control4C,Lim:5310,BGG,10.96078,0.3003078152646575,0.13590192943964735,0.14435383240713892,Quenched,Spiral,Control4C
1237665369043894294,Control4C,Lim:5322,BGG,10.91285,0.234865136540417,0.07610311261147756,0.0861800941365006,Quenched,Elliptical,Control4C
1237667912217133187,Control4C,Lim:5323,BGG,10.79171,-0.14677660869441173,-0.29127413376897976,-0.2780337739669327,Starforming,Spiral,Control4C
1237663916810109034,Control4C,Lim:5324,BGG,11.06252,0.06895429106965624,-0.10743170135469128,-0.1031310967274849,Starforming,Elliptical,Control4C
1237654398616076318,Control4C,Lim:5326,BGG,11.00144,0.05135398835050857,-0.11783970103582524,-0.11093239214776969,Quenched,Spiral,Control4C
1237655473968840814,Control4C,Lim:5328,BGG,10.96077,0.25779277210434204,0.09338806380111281,0.10184032790572708,Quenched,Elliptical,Control4C
