specObjID,bestObjID,instrument,survey,programname,plate,mjd,fiberID,class,zWarning,snMedian_r,snMedian,run2d,sciencePrimary,extra_specObjID,sfr_tot_p50,lgm_tot_p50,specsfr_tot_p50,info_specObjID,info_sn_median,reliable
662162220439857152,1237654880740769908,SDSS,sdss,legacy,588,52045,484,GALAXY,0,51.68396,47.16397,26,1,662162220439857152,-0.7219027,11.20488,-11.95755,662162220439857152,47.16256,1
662162770195671040,1237651823249522870,SDSS,sdss,legacy,588,52045,486,GALAXY,0,32.08019,25.09699,26,1,662162770195671040,-0.1118661,10.42384,-10.58374,662162770195671040,25.12577,1
662173765311948800,1237662266461585585,SDSS,sdss,legacy,588,52045,526,GALAXY,0,49.02449,43.11817,26,1,662173765311948800,-1.185065,11.05469,-12.27824,662173765311948800,43.08365,1
662175139701483520,1237662266461585515,SDSS,sdss,legacy,588,52045,531,GALAXY,0,27.05514,20.74467,26,1,662175139701483520,-1.751509,10.09133,-11.89121,662175139701483520,20.79765,1
662200153591015424,1237654880741294238,SDSS,sdss,legacy,588,52045,622,GALAXY,0,34.41819,26.36851,26,1,662200153591015424,0.1702361,10.80756,-10.69188,662200153591015424,26.37087,1
662202627492177920,1237654880741294303,SDSS,sdss,legacy,588,52045,631,GALAXY,0,22.73397,16.17791,26,1,662202627492177920,-0.4068835,10.60062,-11.06083,662202627492177920,16.22202,1
663159752531929088,1237654879668535310,SDSS,sdss,legacy,589,52055,17,GALAXY,0,38.15548,28.5492,26,1,663159752531929088,0.7084931,10.95119,-10.2892,663159752531929088,28.59673,1
663166899357509632,1237654879668404260,SDSS,sdss,legacy,589,52055,43,GALAXY,0,39.54214,30.56993,26,1,663166899357509632,-1.553264,10.54404,-12.15404,663166899357509632,30.60277,1
663169373258672128,1237654879668404429,SDSS,sdss,legacy,589,52055,52,GALAXY,0,29.5525,21.38628,26,1,663169373258672128,-0.7765074,10.55761,-11.37047,663169373258672128,21.4177,1
663170472770299904,1237654879668338812,SDSS,sdss,legacy,589,52055,56,GALAXY,0,46.64292,37.39501,26,1,663170472770299904,-1.113689,11.30895,-12.5125,663170472770299904,37.50529,1
663170747648206848,1237654879668338981,SDSS,sdss,legacy,589,52055,57,GALAXY,0,42.51762,33.65859,26,1,663170747648206848,-2.029138,10.44147,-12.54556,663170747648206848,33.68235,1
663171572281927680,1237654879668404386,SDSS,sdss,legacy,589,52055,60,GALAXY,0,36.28355,27.3141,26,1,663171572281927680,-1.881635,10.37016,-12.32263,663171572281927680,27.32154,1
663181742764484608,1237654879668273354,SDSS,sdss,legacy,589,52055,97,GALAXY,0,33.72056,24.9863,26,1,663181742764484608,-1.72538,10.59278,-12.36105,663181742764484608,25.0197,1
663238092735408128,1237654879667486762,SDSS,sdss,legacy,589,52055,302,GALAXY,0,43.47278,35.45346,26,1,663238092735408128,-1.494053,11.04754,-12.58177,663238092735408128,35.50475,1
663239742002849792,1237654879667617934,SDSS,sdss,legacy,589,52055,308,GALAXY,0,17.47917,12.05043,26,1,663239742002849792,-1.199329,10.10938,-11.36711,663239742002849792,12.11269,1
663242215904012288,1237654879667552297,SDSS,sdss,legacy,589,52055,317,GALAXY,0,42.93702,34.78663,26,1,663242215904012288,-1.391486,10.97401,-12.40667,663242215904012288,34.81937,1
663242765659826176,1237654879667552429,SDSS,sdss,legacy,589,52055,319,GALAXY,0,32.50981,24.94255,26,1,663242765659826176,-1.101844,10.62009,-11.79675,663242765659826176,24.94255,1
663252936142383104,1237654880741228570,SDSS,sdss,legacy,589,52055,356,GALAXY,0,47.2891,39.99023,26,1,663252936142383104,-0.9482996,11.06011,-12.05281,663252936142383104,39.93275,1
663260907601684480,1237654880741294218,SDSS,sdss,legacy,589,52055,385,GALAXY,0,19.78076,15.30706,26,1,663260907601684480,-0.0368419,9.74244,-9.831939,663260907601684480,15.32425,1
664404674606032896,1237662266463486072,SDSS,sdss,legacy,590,52057,450,GALAXY,0,46.69472,39.49455,26,1,664404674606032896,-1.751821,10.87034,-12.68684,664404674606032896,39.48095,1
664427214594402304,1237662266463551701,SDSS,sdss,legacy,590,52057,532,GALAXY,0,16.87255,12.67921,26,1,664427214594402304,-0.4445363,9.941469,-10.44054,664427214594402304,12.74924,1
664437110199052288,1237662266463617118,SDSS,sdss,legacy,590,52057,568,GALAXY,0,44.39134,36.73516,26,1,664437110199052288,-1.158566,11.14068,-12.34868,664437110199052288,36.79664,1
664446730925795328,1237662266463682621,SDSS,sdss,legacy,590,52057,603,GALAXY,0,44.14848,36.50634,26,1,664446730925795328,-1.298398,10.93723,-12.30059,664446730925795328,36.50531,1
664447830437423104,1237662266463682686,SDSS,sdss,legacy,590,52057,607,GALAXY,0,44.57956,36.82185,26,1,664447830437423104,-1.237025,11.03573,-12.30269,664447830437423104,36.81083,1
664448929949050880,1237655742409801806,SDSS,sdss,legacy,590,52057,611,GALAXY,0,32.9748,25.95941,26,1,664448929949050880,0.180934,10.54837,-10.41676,664448929949050880,25.96427,1
664449754582771712,1237655742409736258,SDSS,sdss,legacy,590,52057,614,GALAXY,0,43.61732,35.74395,26,1,664449754582771712,-1.314482,10.89738,-12.26075,664449754582771712,35.7342,1
664450304338585600,1237655742409736462,SDSS,sdss,legacy,590,52057,616,GALAXY,0,20.6973,15.22963,26,1,664450304338585600,-1.941961,10.05677,-12.06798,664450304338585600,15.31573,1
665464053472192512,1237654879669452918,SDSS,sdss,legacy,591,52022,208,GALAXY,0,56.42683,49.31472,26,1,665464053472192512,-1.432742,10.98801,-12.45789,665464053472192512,49.3614,1
665470375664052224,1237654879669452848,SDSS,sdss,legacy,591,52022,231,GALAXY,0,24.65619,19.29492,26,1,665470375664052224,-1.296068,10.19687,-11.56698,665470375664052224,19.37059,1
665471750053586944,1237654879669452830,SDSS,sdss,legacy,591,52022,236,GALAXY,0,49.96304,41.51298,26,1,665471750053586944,-1.638053,11.07672,-12.79847,665471750053586944,41.51744,1
665472299809400832,1237654879669453071,SDSS,sdss,legacy,591,52022,238,GALAXY,0,33.57704,26.45226,26,1,665472299809400832,0.5675927,10.38784,-9.877102,665472299809400832,26.45443,1
665479171757074432,1237654879669453281,SDSS,sdss,legacy,591,52022,263,GALAXY,0,7.325023,4.902457,26,1,665479171757074432,-0.3716,9.279489,-9.722066,665479171757074432,4.958407,1
665483020047771648,1237654879669387604,SDSS,sdss,legacy,591,52022,277,GALAXY,0,45.3341,37.20742,26,1,665483020047771648,-1.305968,10.65552,-12.03457,665483020047771648,37.27015,1
665530573925672960,1237655742410195023,SDSS,sdss,legacy,591,52022,450,GALAXY,0,56.66698,49.69167,26,1,665530573925672960,-1.388024,11.02503,-12.42228,665530573925672960,49.6848,1
665535246850091008,1237655742410260642,SDSS,sdss,legacy,591,52022,467,GALAXY,0,49.79541,41.06489,26,1,665535246850091008,-0.9645827,11.77525,-12.78901,665535246850091008,41.27617,1
665558886350088192,1237662266464338197,SDSS,sdss,legacy,591,52022,553,GALAXY,0,37.23615,29.86338,26,1,665558886350088192,-1.611806,10.33237,-12.00886,665558886350088192,29.77658,1
667726848469264384,1237651822179844174,SDSS,sdss,legacy,593,52026,248,GALAXY,0,38.65812,32.0386,26,1,667726848469264384,-0.5389576,10.856,-11.45444,667726848469264384,32.01354,1
667759009184376832,1237651822716518783,SDSS,sdss,legacy,593,52026,365,GALAXY,0,46.71656,37.9852,26,1,667759009184376832,-1.573806,10.6023,-12.22684,667759009184376832,37.92326,1
667759833818097664,1237651822716584014,SDSS,sdss,legacy,593,52026,368,GALAXY,0,51.48961,42.80752,26,1,667759833818097664,-0.7582561,11.43347,-12.2125,667759833818097664,42.72551,1
667760108696004608,1237654880744636664,SDSS,sdss,legacy,593,52026,369,GALAXY,0,35.09261,27.01992,26,1,667760108696004608,-0.5324177,11.08849,-11.70138,667760108696004608,26.89804,1
667762582597167104,1237654880207765798,SDSS,sdss,legacy,593,52026,378,GALAXY,0,44.49762,35.35651,26,1,667762582597167104,-1.396599,10.69266,-12.12897,667762582597167104,35.26717,1
667762857475074048,1237651822716518782,SDSS,sdss,legacy,593,52026,379,GALAXY,0,54.07246,46.42551,26,1,667762857475074048,-1.186072,11.3475,-12.56492,667762857475074048,46.31562,1
669938241180297216,1237654880211173600,SDSS,sdss,legacy,595,52023,101,GALAXY,0,41.75124,34.93223,26,1,669938241180297216,-2.655627,7.770007,-10.48772,669938241180297216,34.93223,1
669949511174481920,1237654880211107970,SDSS,sdss,legacy,595,52023,142,GALAXY,0,49.79589,44.44862,26,1,669949511174481920,-0.02775903,12.45344,-12.53857,669949511174481920,44.44515,1
669951160441923584,1237651737930694670,SDSS,sdss,legacy,595,52023,148,GALAXY,0,45.73586,38.92032,26,1,669951160441923584,-0.5268748,12.00417,-12.61217,669951160441923584,38.91693,1
669957757511690240,1237651737930498465,SDSS,sdss,legacy,595,52023,172,GALAXY,0,28.72111,22.88398,26,1,669957757511690240,-1.014567,11.46655,-12.49672,669957757511690240,22.98728,1
671074867147204608,1237654398615945288,SDSS,sdss,legacy,596,52370,140,GALAXY,0,19.14977,14.15315,26,1,671074867147204608,-0.9577694,10.06296,-11.09088,671074867147204608,14.19375,1
671081189339064320,1237654398616010921,SDSS,sdss,legacy,596,52370,163,GALAXY,0,13.02013,10.21224,26,1,671081189339064320,-0.7377155,9.588697,-10.38033,671081189339064320,10.30276,1
671081739094878208,1237654398616076434,SDSS,sdss,legacy,596,52370,165,GALAXY,0,19.26743,15.82056,26,1,671081739094878208,0.001377958,9.886205,-9.938913,671081739094878208,15.86718,1
671082013972785152,1237654398616076319,SDSS,sdss,legacy,596,52370,166,GALAXY,0,27.56924,22.19142,26,1,671082013972785152,-1.082487,9.913427,-11.05673,671082013972785152,22.21298,1
671082563728599040,1237654398616076318,SDSS,sdss,legacy,596,52370,168,GALAXY,0,44.59404,38.14372,26,1,671082563728599040,-0.4974782,11.00144,-11.53108,671082563728599040,38.13589,1
671086961775110144,1237654398615879748,SDSS,sdss,legacy,596,52370,184,GALAXY,0,41.93346,35.38096,26,1,671086961775110144,0.2203225,10.59486,-10.42928,671086961775110144,35.35121,1
671100430792550400,1237654399152750749,SDSS,sdss,legacy,596,52370,233,GALAXY,0,46.41868,40.30423,26,1,671100430792550400,-1.301774,10.77624,-12.11569,671100430792550400,40.28337,1
671100705670457344,1237654399152750671,SDSS,sdss,legacy,596,52370,234,GALAXY,0,48.29869,42.31563,26,1,671100705670457344,-9999.0,11.00744,-9999.0,671100705670457344,42.31461,1
671155956129753088,1237654399689621625,SDSS,sdss,legacy,596,52370,435,GALAXY,0,15.60007,11.19018,26,1,671155956129753088,-0.292284,10.15608,-10.50453,671155956129753088,11.25612,1
673449811357231104,1237651066815578330,SDSS,sdss,legacy,598,52316,588,GALAXY,0,27.41612,21.34878,26,1,673449811357231104,-1.084145,10.10338,-11.24885,673449811357231104,21.41648,1
673461631107229696,1237654610141249556,SDSS,sdss,legacy,598,52316,631,GALAXY,0,45.6816,38.53236,26,1,673461631107229696,-1.300324,10.9879,-12.33594,673461631107229696,38.55243,1
674519361309927424,1237651066815578363,SDSS,sdss,legacy,599,52317,383,GALAXY,0,24.84305,19.0685,26,1,674519361309927424,0.1004092,9.958166,-9.907516,674519361309927424,19.1312,1
674520460821555200,1237654610141249558,SDSS,sdss,legacy,599,52317,387,GALAXY,0,26.07077,19.97198,26,1,674520460821555200,-1.772467,10.04503,-11.85729,674520460821555200,20.00973,1
675544106147014656,1237654874824245338,SDSS,sdss,legacy,600,52317,15,GALAXY,0,33.25577,25.10947,26,1,675544106147014656,0.4299776,10.19777,-9.830449,675544106147014656,25.09388,1
675544655902828544,1237654874824245265,SDSS,sdss,legacy,600,52317,17,GALAXY,0,53.65431,44.79775,26,1,675544655902828544,0.5994823,10.94281,-10.39279,675544655902828544,44.86409,1
675545205658642432,1237654874824245357,SDSS,sdss,legacy,600,52317,19,GALAXY,0,34.61845,25.9369,26,1,675545205658642432,0.2795425,10.05396,-9.827742,675545205658642432,25.96427,1
675553726873757696,1237654874824179773,SDSS,sdss,legacy,600,52317,50,GALAXY,0,42.3629,32.58786,26,1,675553726873757696,0.7402371,10.44809,-9.75609,675553726873757696,32.60222,1
676727180641724416,1237654609606148156,SDSS,sdss,legacy,601,52316,223,GALAXY,0,45.4297,37.35246,26,1,676727180641724416,-0.130016,11.24583,-11.45845,676727180641724416,37.41951,1
676728005275445248,1237654609606148138,SDSS,sdss,legacy,601,52316,226,GALAXY,0,39.4684,32.48566,26,1,676728005275445248,0.01221027,10.36182,-10.39357,676728005275445248,32.46643,1
676730754054514688,1237654609606279302,SDSS,sdss,legacy,601,52316,236,GALAXY,0,14.05403,10.67879,26,1,676730754054514688,-0.1665761,9.758004,-9.96311,676730754054514688,10.78934,1
676731578688235520,1237654609606279206,SDSS,sdss,legacy,601,52316,239,GALAXY,0,22.19258,16.26029,26,1,676731578688235520,-0.439672,9.803205,-10.29416,676731578688235520,16.30404,1
676740374781257728,1237654875361378383,SDSS,sdss,legacy,601,52316,271,GALAXY,0,36.71281,28.21557,26,1,676740374781257728,-2.021168,10.34381,-12.4371,676740374781257728,28.22056,1
682318472968955904,1237651250968199390,SDSS,sdss,legacy,606,52365,84,GALAXY,0,23.62728,17.18724,26,1,682318472968955904,-1.392967,9.579519,-11.03846,682318472968955904,17.22013,1
682319572480583680,1237654399699058749,SDSS,sdss,legacy,606,52365,88,GALAXY,0,56.46768,45.6082,26,1,682319572480583680,-9999.0,10.21025,-9999.0,682319572480583680,45.72233,1
682320671992211456,1237651250968199288,SDSS,sdss,legacy,606,52365,92,GALAXY,0,63.38573,53.67847,26,1,682320671992211456,-1.057849,10.9962,-12.11188,682320671992211456,53.75208,1
682322321259653120,1237654399699124247,SDSS,sdss,legacy,606,52365,98,GALAXY,0,64.57681,55.6077,26,1,682322321259653120,-1.047499,10.7725,-11.86162,682322321259653120,55.61498,1
682322871015467008,1237651250968199290,SDSS,sdss,legacy,606,52365,100,GALAXY,0,54.43723,43.6655,26,1,682322871015467008,-1.587123,10.60789,-12.23967,682322871015467008,43.75027,1
683519964350539776,1237651250968199408,SDSS,sdss,legacy,607,52368,359,GALAXY,0,33.00399,24.69872,26,1,683519964350539776,-1.63595,9.894928,-11.56313,683519964350539776,24.69872,1
685811620974192640,1237651539793215634,SDSS,sdss,legacy,609,52339,504,GALAXY,0,45.53117,37.80876,26,1,685811620974192640,-0.4239905,11.03314,-11.52442,685811620974192640,37.75629,1
685824815113725952,1237674479735013541,SDSS,sdss,legacy,609,52339,552,GALAXY,0,40.65667,32.31742,26,1,685824815113725952,-0.7908239,10.28765,-11.11563,685824815113725952,32.28592,1
685841857543956480,1237674479735013527,SDSS,sdss,legacy,609,52339,614,GALAXY,0,9.996155,7.22003,26,1,685841857543956480,-0.4159509,9.680744,-10.17652,685841857543956480,7.350272,1
685842132421863424,1237674479735013407,SDSS,sdss,legacy,609,52339,615,GALAXY,0,20.74664,14.71228,26,1,685842132421863424,-0.339201,9.992251,-10.36751,685842132421863424,14.82127,1
689130217582651392,1237671767461396524,SDSS,sdss,legacy,612,52079,289,GALAXY,0,39.87206,31.56189,26,1,689130217582651392,0.1521243,10.25585,-10.14431,689130217582651392,31.53522,1
696989801190025216,1237651538187518173,SDSS,sdss,legacy,619,52056,210,GALAXY,0,23.67608,18.18193,26,1,696989801190025216,0.07950258,10.29814,-10.27135,696989801190025216,18.26443,1
696990625823746048,1237654948913348733,SDSS,sdss,legacy,619,52056,213,GALAXY,0,17.33339,13.4921,26,1,696990625823746048,-0.5706906,10.28667,-10.91993,696990625823746048,13.62443,1
696992549969094656,1237654948913283207,SDSS,sdss,legacy,619,52056,220,GALAXY,0,53.27093,44.84982,26,1,696992549969094656,-1.082995,11.02911,-12.19381,696992549969094656,44.82412,1
697001895817930752,1237651538187452545,SDSS,sdss,legacy,619,52056,254,GALAXY,0,19.02628,15.46303,26,1,697001895817930752,0.2686521,10.14442,-9.933753,697001895817930752,15.54792,1
700357330394441728,1237651250439979082,SDSS,sdss,legacy,622,52054,173,GALAXY,0,32.65591,25.6259,26,1,700357330394441728,-1.100078,10.62069,-11.76274,700357330394441728,25.61661,1
700365026975836160,1237651250439979238,SDSS,sdss,legacy,622,52054,201,GALAXY,0,42.11523,34.23322,26,1,700365026975836160,-1.448085,10.82215,-12.35044,700365026975836160,34.22192,1
700366126487463936,1237655128762810629,SDSS,sdss,legacy,622,52054,205,GALAXY,0,37.57448,30.57381,26,1,700366126487463936,-1.435295,10.2014,-11.71158,700366126487463936,30.5477,1
700368600388626432,1237651250439979264,SDSS,sdss,legacy,622,52054,214,GALAXY,0,18.11549,13.48659,26,1,700368600388626432,-1.802127,10.17492,-12.00313,700368600388626432,13.56123,1
700380420138625024,1237655128762744915,SDSS,sdss,legacy,622,52054,257,GALAXY,0,38.37514,30.0327,26,1,700380420138625024,-1.235692,11.04549,-12.33088,700380420138625024,30.03964,1
703812822089361408,1237654954275373373,SDSS,sdss,legacy,625,52145,456,GALAXY,0,30.47667,23.30793,26,1,703812822089361408,-0.03208704,10.16969,-10.24361,703812822089361408,23.32588,1
704816399851218944,1237651252053475743,SDSS,sdss,legacy,626,52057,11,GALAXY,0,14.48522,11.12994,26,1,704816399851218944,-0.5180889,9.865819,-10.44481,704816399851218944,11.25254,1
704827120089589760,1237655130376241254,SDSS,sdss,legacy,626,52057,50,GALAXY,0,42.80637,35.52673,26,1,704827120089589760,-0.8399482,11.23474,-12.11535,704827120089589760,35.55373,1
705980234368837632,1237651714798584020,SDSS,sdss,legacy,627,52144,149,GALAXY,0,24.0865,19.14054,26,1,705980234368837632,-0.1466967,10.03117,-10.22509,705980234368837632,19.19622,1
705995077775812608,1237651714261582084,SDSS,sdss,legacy,627,52144,203,GALAXY,0,14.48566,11.37957,26,1,705995077775812608,-0.2955053,9.436426,-9.792775,705995077775812608,11.51156,1
706012120206043136,1237654952666595635,SDSS,sdss,legacy,627,52144,265,GALAXY,0,21.12133,16.34741,26,1,706012120206043136,-0.1113544,10.16507,-10.32948,706012120206043136,16.438,1
708274363819911168,1237651252053475670,SDSS,sdss,legacy,629,52051,303,GALAXY,0,8.573208,5.521756,26,1,708274363819911168,-0.620302,10.04895,-10.72268,708274363819911168,5.533072,1
708276287965259776,1237651252053475553,SDSS,sdss,legacy,629,52051,310,GALAXY,0,49.70061,43.46405,26,1,708276287965259776,-0.9965917,11.15717,-12.24762,708276287965259776,43.50928,1
708278761866422272,1237651252053475654,SDSS,sdss,legacy,629,52051,319,GALAXY,0,35.18691,27.45116,26,1,708278761866422272,-0.715028,10.11808,-10.89176,708278761866422272,27.46186,1
708284809180375040,1237654952130511036,SDSS,sdss,legacy,629,52051,341,GALAXY,0,35.07441,27.61884,26,1,708284809180375040,0.3647798,10.26758,-9.958779,708284809180375040,27.64969,1
708285358936188928,1237671934428381309,SDSS,sdss,legacy,629,52051,343,GALAXY,0,47.35589,40.4408,26,1,708285358936188928,-0.7070743,10.8285,-11.59959,708285358936188928,40.49254,1
709412358337882112,1237655501884358970,SDSS,sdss,legacy,630,52050,347,GALAXY,0,13.53988,10.50844,26,1,709412358337882112,-0.3134257,9.356142,-9.724567,709412358337882112,10.65039,1
709412908093696000,1237655128767332787,SDSS,sdss,legacy,630,52050,349,GALAXY,0,45.19838,34.90767,26,1,709412908093696000,-0.8215821,10.55134,-11.43964,709412908093696000,34.9878,1
709413182971602944,1237655474505580845,SDSS,sdss,legacy,630,52050,350,GALAXY,0,27.45681,20.54996,26,1,709413182971602944,-0.1891508,10.50353,-10.73762,709413182971602944,20.64241,1
709415656872765440,1237655501884293289,SDSS,sdss,legacy,630,52050,359,GALAXY,0,65.50884,58.62148,26,1,709415656872765440,-1.322515,11.20605,-12.58224,709415656872765440,58.64349,1
710444250487089152,1237671936578093073,SDSS,sdss,legacy,631,52079,5,GALAXY,0,46.98633,39.67299,26,1,710444250487089152,-1.193365,11.04916,-12.29608,710444250487089152,39.71211,1
710445899754530816,1237654954280157539,SDSS,sdss,legacy,631,52079,11,GALAXY,0,31.29186,22.89662,26,1,710445899754530816,-2.006873,10.10311,-12.15789,710445899754530816,22.90685,1
710447549021972480,1237671936578093285,SDSS,sdss,legacy,631,52079,17,GALAXY,0,18.00454,12.64783,26,1,710447549021972480,-0.3649414,9.503205,-9.923535,710447549021972480,12.72277,1
711730678957369344,1237654953207332988,SDSS,sdss,legacy,632,52071,589,GALAXY,0,48.99024,39.77255,26,1,711730678957369344,-0.00492247,10.81054,-10.87619,711730678957369344,39.63897,1
712739481010071552,1237654953207333212,SDSS,sdss,legacy,633,52079,163,GALAXY,0,38.3827,30.81196,26,1,712739481010071552,-1.596922,9.998996,-11.68125,712739481010071552,30.79385,1
712741405155420160,1237654953207267630,SDSS,sdss,legacy,633,52079,170,GALAXY,0,19.16589,15.90723,26,1,712741405155420160,-0.2296331,9.376874,-9.671631,712741405155420160,15.98065,1
712744153934489600,1237671935505138058,SDSS,sdss,legacy,633,52079,180,GALAXY,0,7.405687,5.570136,26,1,712744153934489600,-0.5651457,9.145617,-9.762069,712744153934489600,5.634778,1
852413194533103616,1237654654171873333,SDSS,sdss,legacy,757,52238,389,GALAXY,0,57.93941,51.46671,26,1,852413194533103616,-1.188732,10.87949,-12.09697,852413194533103616,51.6166,1
853472299360217088,1237654652561653886,SDSS,sdss,legacy,758,52253,146,GALAXY,0,32.65274,26.0047,26,1,853472299360217088,-1.528294,9.77468,-11.35536,853472299360217088,25.95906,1
853474773261379584,1237654652561653831,SDSS,sdss,legacy,758,52253,155,GALAXY,0,48.46649,40.04418,26,1,853474773261379584,-1.820528,10.67273,-12.56712,853474773261379584,40.00527,1
853478071796262912,1237654627326820628,SDSS,sdss,legacy,758,52253,167,GALAXY,0,44.6121,35.3956,26,1,853478071796262912,-1.43485,10.47418,-11.93506,853478071796262912,35.30681,1
853478621552076800,1237654652561588590,SDSS,sdss,legacy,758,52253,169,GALAXY,0,31.52528,24.76765,26,1,853478621552076800,-0.05731335,10.62591,-10.73626,853478621552076800,24.74348,1
853481370331146240,1237654652561654051,SDSS,sdss,legacy,758,52253,179,GALAXY,0,29.63639,23.32379,26,1,853481370331146240,-1.768577,9.664881,-11.5101,853481370331146240,23.33485,1
853547890784626688,1237654653635920245,SDSS,sdss,legacy,758,52253,421,GALAXY,0,38.26278,29.713,26,1,853547890784626688,-0.2460427,10.89715,-11.20385,853547890784626688,29.713,1
853548715418347520,1237654653635985662,SDSS,sdss,legacy,758,52253,424,GALAXY,0,46.15004,36.76058,26,1,853548715418347520,0.2572438,11.04883,-10.83901,853548715418347520,36.76194,1
853551464197416960,1237654653635919928,SDSS,sdss,legacy,758,52253,434,GALAXY,0,43.58551,34.58264,26,1,853551464197416960,-1.224424,10.20955,-11.48958,853551464197416960,34.57669,1
853573179552065536,1237653586333794636,SDSS,sdss,legacy,758,52253,513,GALAXY,0,35.39902,27.4217,26,1,853573179552065536,-1.535934,10.41513,-11.99559,853573179552065536,27.39994,1
858035272263165952,1237655108898914500,SDSS,sdss,legacy,762,52232,362,GALAXY,0,36.35191,28.86621,26,1,858035272263165952,-1.361676,10.40786,-11.83571,858035272263165952,28.82646,1
858036371774793728,1237655108898980064,SDSS,sdss,legacy,762,52232,366,GALAXY,0,8.862889,6.868608,26,1,858036371774793728,-0.5503863,9.284696,-9.895501,858036371774793728,6.948121,1
858039945187584000,1237655108898914492,SDSS,sdss,legacy,762,52232,379,GALAXY,0,13.22273,10.58729,26,1,858039945187584000,-0.2030639,9.313793,-9.575071,858039945187584000,10.74559,1
858040220065490944,1237655108898979844,SDSS,sdss,legacy,762,52232,380,GALAXY,0,38.46365,30.5532,26,1,858040220065490944,0.3827338,11.13696,-10.80401,858040220065490944,30.5532,1
861426441370232832,1237655109439127727,SDSS,sdss,legacy,765,52254,411,GALAXY,0,43.97846,36.84467,26,1,861426441370232832,-1.547541,11.01537,-12.59321,861426441370232832,36.8543,1
861468222812088320,1237654653642932295,SDSS,sdss,legacy,765,52254,563,GALAXY,0,51.92229,47.52884,26,1,861468222812088320,-1.844962,10.70877,-12.63591,861468222812088320,47.53456,1
861471246469064704,1237654653642997820,SDSS,sdss,legacy,765,52254,574,GALAXY,0,51.73163,46.89827,26,1,861471246469064704,-0.3855843,11.05377,-11.49486,861471246469064704,46.91261,1
862513858252662784,1237655108902584442,SDSS,sdss,legacy,766,52247,271,GALAXY,0,66.5171,59.25958,26,1,862513858252662784,-1.828152,10.82493,-12.68364,862513858252662784,59.36156,1
862537222874753024,1237654653642932418,SDSS,sdss,legacy,766,52247,356,GALAXY,0,43.99796,33.68321,26,1,862537222874753024,-1.435626,9.893956,-11.40123,862537222874753024,33.66671,1
865906164804642816,1237658304886079607,SDSS,sdss,legacy,769,54530,324,GALAXY,0,30.91083,23.99006,26,1,865906164804642816,-1.495095,10.08701,-11.65694,865906164804642816,24.0178,1
865906714560456704,1237655109442469957,SDSS,sdss,legacy,769,54530,326,GALAXY,0,38.67218,30.04527,26,1,865906714560456704,-1.782238,10.9865,-12.82745,865906714560456704,30.10232,1
865920458455803904,1237658304886079663,SDSS,sdss,legacy,769,54530,376,GALAXY,0,51.74944,43.54015,26,1,865920458455803904,-1.051162,10.92094,-11.98988,865920458455803904,43.59073,1
868092782315595776,1237668670253170717,SDSS,sdss,legacy,771,52370,87,GALAXY,0,47.7796,41.26552,26,1,868092782315595776,-1.511471,11.11974,-12.67874,868092782315595776,41.25477,1
868094156705130496,1237651249881939975,SDSS,sdss,legacy,771,52370,92,GALAXY,0,45.93536,38.75668,26,1,868094156705130496,-1.65971,10.8007,-12.51145,868094156705130496,38.71162,1
868094431583037440,1237668670253170836,SDSS,sdss,legacy,771,52370,93,GALAXY,0,37.99884,30.04999,26,1,868094431583037440,-1.750526,10.13483,-11.95116,868094431583037440,30.00276,1
868094981338851328,1237668670253105171,SDSS,sdss,legacy,771,52370,95,GALAXY,0,48.46084,42.47859,26,1,868094981338851328,-1.315363,11.27911,-12.64363,868094981338851328,42.43248,1
869212360114464768,1237654398613913657,SDSS,sdss,legacy,772,52375,64,GALAXY,0,45.4375,37.56165,26,1,869212360114464768,-1.393426,10.66817,-12.09569,869212360114464768,37.52612,1
869212634992371712,1237654398613913710,SDSS,sdss,legacy,772,52375,65,GALAXY,0,51.28392,46.52393,26,1,869212634992371712,-1.113845,11.07611,-12.26761,869212634992371712,46.5116,1
869224729620277248,1237654398613913661,SDSS,sdss,legacy,772,52375,109,GALAXY,0,19.94237,14.94036,26,1,869224729620277248,-0.4923118,10.09317,-10.64224,869224729620277248,14.97372,1
880504893364791296,1237655369826697298,SDSS,sdss,legacy,782,52320,186,GALAXY,0,47.84547,41.32436,26,1,880504893364791296,-1.065562,11.29345,-12.42053,880504893364791296,41.2887,1
880505992876419072,1237655369826697452,SDSS,sdss,legacy,782,52320,190,GALAXY,0,27.88139,21.62264,26,1,880505992876419072,-0.6897612,10.18829,-10.94055,880505992876419072,21.66642,1
881675598454351872,1237655464844263595,SDSS,sdss,legacy,783,52325,349,GALAXY,0,35.43875,27.96193,26,1,881675598454351872,-0.2703895,10.28438,-10.61036,881675598454351872,27.9977,1
881678622111328256,1237655464844198086,SDSS,sdss,legacy,783,52325,360,GALAXY,0,36.78096,28.83416,26,1,881678622111328256,-1.628407,10.20707,-11.91554,881678622111328256,28.88356,1
881684944303187968,1237655464844329010,SDSS,sdss,legacy,783,52325,383,GALAXY,0,56.58174,49.36842,26,1,881684944303187968,-1.477453,11.00774,-12.54368,881684944303187968,49.4323,1
881719853797369856,1237655370364223561,SDSS,sdss,legacy,783,52325,510,GALAXY,0,52.18961,44.2503,26,1,881719853797369856,-1.641254,10.52125,-12.22526,881719853797369856,44.24781,1
