SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
1968235817092540416,26,,1748,53112,592,160.19188,13.783307,0.03173898,1.541678e-05,GALAXY,8627778000.0,9527387000.0,4479576000.0,10177110000.0,2230551000.0,0.5004186,1.251873,0.4605184,1.863676,0.4538684,8777713000.0,9927214000.0,3130161000.0,10127130000.0,2430464000.0,0.5004186,1.863676,0.4538684,1.996677,0.4472183,3855044000.0,4192828000.0,2015994000.0,4418018000.0,1340425000.0,0.2,2,4627090000.0,6476720000.0,3777260000.0,7976420000.0,2477520000.0,1.258523,1.418124,0.8196204,1.664175,0.7265199,6376740000.0,8476320000.0,4927030000.0,9326150000.0,2527510000.0,1.065672,1.152122,0.7797202,1.471324,0.6267693,2446062000.0,3175756000.0,2062013000.0,3713425000.0,1524344000.0,0.1433333,3
1968237191482075136,26,,1748,53112,597,160.11875,13.622767,0.03171097,1.106926e-05,GALAXY,8577799000.0,9577366000.0,7478276000.0,10476980000.0,6578666000.0,1.504574,1.750626,1.484624,1.750626,1.378224,10476980000.0,11776410000.0,10127130000.0,12276200000.0,8677756000.0,1.630925,1.830426,1.504574,1.870326,1.305073,35169380000.0,39574490000.0,31743180000.0,42755950000.0,27338080000.0,0.04,4,13475320000.0,14025210000.0,12775460000.0,14275160000.0,12375540000.0,1.192022,1.225273,1.178722,1.271823,1.098922,13575300000.0,14075200000.0,13025410000.0,14325150000.0,12775460000.0,1.218623,1.251873,1.105572,1.298423,1.065672,52557070000.0,53559600000.0,49298870000.0,55063390000.0,47544460000.0,0.0,3
1968246537330911232,26,,1748,53112,631,160.84122,13.897416,0.03259078,9.448144e-06,GALAXY,4679489000.0,5329207000.0,3579966000.0,5729034000.0,3380052000.0,1.783876,1.996677,1.517874,1.996677,1.477974,6078882000.0,7028471000.0,4129727000.0,7778146000.0,3729901000.0,1.591025,1.956777,1.331673,1.996677,1.258523,18641010000.0,20118170000.0,16425280000.0,20856750000.0,14948120000.0,0.07666667,4,8976220000.0,10325950000.0,7626490000.0,10775860000.0,7426530000.0,1.251873,1.325023,1.152122,1.338323,1.085622,9476120000.0,10525910000.0,7926430000.0,10825850000.0,7726470000.0,1.305073,1.398174,1.112222,1.411474,1.032422,34172420000.0,39028680000.0,28549370000.0,40306650000.0,28293780000.0,0.0,5
1969214386551678976,26,,1749,53357,56,162.24508,13.01626,0.03619922,1.06041e-05,GALAXY,5429164000.0,6028904000.0,3380052000.0,8127994000.0,3380052000.0,1.258523,1.318373,1.178722,1.624275,0.9991714,7128428000.0,9477409000.0,4279663000.0,10826820000.0,4279663000.0,0.8994209,1.378224,0.8129703,1.378224,0.6068192,16088020000.0,20799080000.0,11601290000.0,22369430000.0,11601290000.0,0.08666667,3,8826250000.0,10076000000.0,8376340000.0,10475920000.0,7876440000.0,0.8927708,0.939321,0.75312,1.165422,0.7265199,9226170000.0,11175780000.0,8776260000.0,11625690000.0,8526310000.0,0.8728207,0.926021,0.7265199,0.9792213,0.6666695,26725510000.0,30160810000.0,25122370000.0,31992970000.0,24435310000.0,0.0,4
1969221808255166464,26,,1749,53357,83,162.1677,12.914524,0.03569371,1.430331e-05,GALAXY,4879402000.0,6128861000.0,3779879000.0,7328341000.0,2880269000.0,0.6267693,0.9858713,0.573569,1.019122,0.4472183,8277929000.0,9477409000.0,4879402000.0,10676890000.0,3529988000.0,0.5270188,0.8661706,0.4272682,1.032422,0.3674179,4021002000.0,4607388000.0,2913385000.0,6105929000.0,2587615000.0,0.05666667,5,9126190000.0,10975820000.0,5626890000.0,11675680000.0,4127190000.0,0.5004186,0.6666695,0.3474678,0.7863702,0.3341677,12025610000.0,13125390000.0,7226570000.0,13525310000.0,5826850000.0,0.4738185,0.6533695,0.4339182,0.8794707,0.4206182,7074625000.0,8302629000.0,4618614000.0,8848410000.0,3390609000.0,0.0,4
1969224831912142848,26,,1749,53357,94,162.14203,12.982993,0.03585615,8.635299e-06,GALAXY,6278796000.0,6928514000.0,5229251000.0,7478276000.0,4479576000.0,1.318373,1.544474,1.105572,1.584375,1.085622,6728601000.0,8327907000.0,5828991000.0,9477409000.0,4779446000.0,1.178722,1.298423,0.9925213,1.444724,0.9193709,26209520000.0,28600100000.0,22922460000.0,29496570000.0,20531870000.0,0.16,2,11575700000.0,11675680000.0,10775860000.0,11975620000.0,10675880000.0,0.9925213,1.012471,0.9925213,1.092272,0.9526212,11975620000.0,11975620000.0,11175780000.0,12275560000.0,11175780000.0,0.9991714,1.072322,0.9526212,1.105572,0.9526212,50113110000.0,50415550000.0,46786180000.0,51625350000.0,46181290000.0,0.06,4
1969226481179584512,26,,1749,53357,100,161.92408,13.023893,0.03623107,9.962642e-06,GALAXY,7878103000.0,8777713000.0,6228817000.0,9277496000.0,4579532000.0,0.6001692,0.7132198,0.5336688,0.8063203,0.3740679,11676460000.0,11876370000.0,9427430000.0,12426130000.0,8028038000.0,0.3607678,0.4405683,0.3208676,0.4738185,0.2610173,4828962000.0,5269603000.0,4010628000.0,5773194000.0,2940499000.0,0.1466667,7,4627090000.0,5976820000.0,2827450000.0,7926430000.0,2727470000.0,0.6932697,0.8528706,0.5935192,0.9991714,0.4738185,5626890000.0,9726070000.0,3977220000.0,10775860000.0,3927230000.0,0.4339182,0.6400694,0.2809674,0.7930202,0.2543672,3141117000.0,3691065000.0,2316195000.0,4378499000.0,2041221000.0,0.05333333,4
1969315266743527424,26,,1749,53357,423,161.08641,14.084471,0.03259145,7.711048e-06,GALAXY,8577799000.0,9327474000.0,6728601000.0,9577366000.0,6478709000.0,1.504574,1.750626,1.477974,1.750626,1.378224,9627344000.0,10077150000.0,8127994000.0,10626910000.0,7728167000.0,1.471324,1.677475,1.238573,1.697425,1.165422,57739780000.0,60350190000.0,48168280000.0,62525530000.0,45992950000.0,0.04333333,4,12525510000.0,12725470000.0,11575700000.0,12975420000.0,11075800000.0,1.258523,1.331673,1.245223,1.391524,1.165422,12875440000.0,13125390000.0,12025610000.0,13275360000.0,11475720000.0,1.325023,1.438074,1.231923,1.497924,1.105572,86660330000.0,87975360000.0,77893400000.0,88852050000.0,75263330000.0,0.0,5
1969316091377248256,26,,1749,53357,426,161.06023,14.104785,0.03467226,8.519943e-06,GALAXY,9277496000.0,9877236000.0,8477842000.0,11126690000.0,7628211000.0,1.398174,1.451374,1.318373,1.624275,1.198673,11976330000.0,12476110000.0,11226650000.0,13075850000.0,10427000000.0,1.198673,1.338323,1.118872,1.477974,0.9659212,29150690000.0,32884710000.0,27393500000.0,34861550000.0,26295250000.0,0.04666667,5,11375740000.0,11825650000.0,10525910000.0,11925630000.0,10175980000.0,1.118872,1.205323,1.065672,1.211973,1.065672,11925630000.0,12325550000.0,11025810000.0,12675480000.0,10625890000.0,1.251873,1.351623,1.019122,1.471324,0.9858713,38798700000.0,39697350000.0,32732820000.0,41719320000.0,31609510000.0,0.0,5
1969316641133062144,26,,1749,53357,428,161.20326,14.230391,0.03264144,7.961554e-06,GALAXY,7978059000.0,10926780000.0,7728167000.0,10926780000.0,7478276000.0,1.624275,1.624275,1.245223,1.624275,1.178722,9327474000.0,10976760000.0,9027604000.0,11476540000.0,8677756000.0,1.577725,1.624275,1.165422,1.637575,1.059022,26308070000.0,34341700000.0,24660150000.0,34959670000.0,23630200000.0,0.07,3,10925830000.0,11475720000.0,9726070000.0,11525710000.0,9726070000.0,1.092272,1.251873,1.025771,1.251873,0.9925213,11775660000.0,12375540000.0,11025810000.0,12675480000.0,10925830000.0,1.052372,1.325023,1.032422,1.325023,0.9925213,33261570000.0,37453400000.0,30117700000.0,37662990000.0,30117700000.0,0.0,3
1969327911127246848,26,,1749,53357,469,161.21976,14.307479,0.03278109,1.184922e-05,GALAXY,8028038000.0,8477842000.0,6778579000.0,9227518000.0,5129294000.0,1.298423,1.318373,1.178722,1.497924,0.9991714,8927648000.0,10027170000.0,8127994000.0,11676460000.0,6728601000.0,1.238573,1.258523,0.9193709,1.491274,0.6999197,10640290000.0,10933910000.0,8976440000.0,11912640000.0,7018975000.0,0.1266667,5,8426330000.0,8626290000.0,5726870000.0,9076200000.0,4877040000.0,0.9991714,1.045722,0.9792213,1.251873,0.8728207,10675880000.0,11525710000.0,8026410000.0,12325550000.0,6876640000.0,0.9991714,1.344973,0.932671,1.604325,0.7331699,11858440000.0,12258070000.0,8261773000.0,12457890000.0,6962975000.0,0.05666667,3
1969337531853989888,26,,1749,53357,504,161.76177,14.26335,0.03239021,7.190189e-06,GALAXY,4379619000.0,6078882000.0,3330074000.0,6728601000.0,3280096000.0,1.544474,1.544474,1.258523,1.544474,1.178722,5179273000.0,7228384000.0,3430031000.0,8177973000.0,3430031000.0,1.325023,1.511224,0.9991714,1.511224,0.9193709,11810670000.0,15278180000.0,11810670000.0,15825680000.0,9620661000.0,0.07666667,3,6926630000.0,7576500000.0,5226970000.0,7976420000.0,4927030000.0,1.165422,1.351623,0.9592712,1.418124,0.9592712,7676480000.0,8176380000.0,5726870000.0,8826250000.0,4977020000.0,1.132172,1.431424,0.9526212,1.544474,0.8462206,17948770000.0,18706940000.0,14347460000.0,21929170000.0,13399750000.0,0.02,4
1971464537433466880,26,,1751,53377,50,166.92527,13.104466,0.03387035,1.26882e-05,GALAXY,3480009000.0,4929381000.0,2980226000.0,6178839000.0,2830291000.0,0.8196204,0.8661706,0.7265199,1.125522,0.5203687,3729901000.0,6828557000.0,2980226000.0,7728167000.0,2930247000.0,0.8329205,1.092272,0.6201193,1.092272,0.5004186,5346979000.0,7140088000.0,4674563000.0,8260781000.0,4450424000.0,0.23,4,3177380000.0,4277160000.0,2927430000.0,4977020000.0,2827450000.0,1.305073,1.418124,0.9991714,1.418124,0.8728207,3277360000.0,4777060000.0,2977420000.0,6326750000.0,2927430000.0,1.338323,1.471324,0.9792213,1.484624,0.8595206,5393462000.0,6637499000.0,5054179000.0,7429158000.0,4827991000.0,0.1466667,3
