SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
2662758565093074944,26,,2365,53739,19,155.30493,21.085242,0.03916656,1.025053e-05,GALAXY,3480009000.0,8577799000.0,3230117000.0,8577799000.0,3230117000.0,1.025771,1.032422,0.939321,1.112222,0.6467195,4629511000.0,13475680000.0,4429598000.0,13475680000.0,4029771000.0,0.580219,0.8262705,0.2809674,0.8861208,0.221117,3846788000.0,8037523000.0,3637251000.0,9085208000.0,3637251000.0,0.05,3,6376740000.0,8076400000.0,4427130000.0,9626090000.0,3827250000.0,0.7065698,0.8329205,0.6533695,1.085622,0.4605184,9676080000.0,11975620000.0,7226570000.0,12625490000.0,6776660000.0,0.566919,0.8395705,0.5137187,1.225273,0.394018,7713834000.0,9510440000.0,5355790000.0,10745610000.0,4682063000.0,0.003333333,5
2663936142079977472,26,,2366,53741,207,155.88237,20.774341,0.04196968,9.086953e-06,GALAXY,7328341000.0,8827691000.0,3929814000.0,9927214000.0,2230551000.0,0.4472183,0.8395705,0.4006681,0.8861208,0.3408177,12326170000.0,14275330000.0,9577366000.0,14975030000.0,1280962000.0,0.09476634,0.3275176,0.07481623,0.9991714,0.05486612,2614575000.0,3107018000.0,1588652000.0,3927757000.0,767912800.0,0.06666667,4,9026210000.0,10575900000.0,6676680000.0,12075600000.0,5576900000.0,0.6068192,0.6400694,0.4006681,0.7331699,0.2011669,14375140000.0,14775060000.0,11475720000.0,14975020000.0,9376140000.0,0.09476634,0.1812168,0.04156604,0.4139681,0.008315858,2833570000.0,3240348000.0,2155606000.0,3692324000.0,1884421000.0,0.01666667,4
2663945762806720512,26,,2366,53741,242,155.48014,20.993902,0.0409498,8.75909e-06,GALAXY,3629944000.0,4579532000.0,3430031000.0,5429164000.0,3330074000.0,1.504574,1.544474,1.411474,1.544474,1.158772,3779879000.0,5329207000.0,3679922000.0,5928948000.0,3430031000.0,1.684125,1.704075,1.298423,1.724025,1.092272,17557270000.0,19548730000.0,16703790000.0,22678170000.0,16134800000.0,0.08666667,3,9926030000.0,10475920000.0,9276160000.0,10475920000.0,8826250000.0,1.165422,1.172072,1.105572,1.251873,1.085622,10125990000.0,10625890000.0,9326150000.0,10875840000.0,8826250000.0,1.291773,1.371573,1.112222,1.431424,1.019122,43006840000.0,45045090000.0,38930330000.0,46500980000.0,34853830000.0,0.0,4
2663950710609045504,26,,2366,53741,260,155.52908,21.335065,0.03864283,5.686367e-06,GALAXY,2530421000.0,4629511000.0,2530421000.0,4879402000.0,2530421000.0,0.926021,1.025771,0.8262705,1.092272,0.7797202,3130161000.0,6978492000.0,3080183000.0,7428298000.0,3080183000.0,0.6600195,0.75977,0.4605184,0.8129703,0.4206182,6416552000.0,11109780000.0,6416552000.0,11556750000.0,6416552000.0,0.21,5,4277160000.0,4877040000.0,1277760000.0,6876640000.0,1177780000.0,0.75312,1.092272,0.7065698,1.251873,0.6799696,7276560000.0,9476120000.0,1577700000.0,10625890000.0,1477720000.0,0.5469689,1.132172,0.4206182,1.524524,0.3275176,11722950000.0,11722950000.0,4322534000.0,14266850000.0,4322534000.0,0.09,3
2663958132312532992,26,,2366,53741,287,155.39838,20.94066,0.03885546,9.381478e-06,GALAXY,6578666000.0,9027604000.0,3030204000.0,9827257000.0,1031071000.0,0.5004186,0.8329205,0.1812168,1.025771,0.02826597,11176670000.0,13925480000.0,4829424000.0,14825090000.0,1880702000.0,0.2809674,0.8196204,0.09476634,0.8196204,0.0149659,1704729000.0,2411415000.0,862141800.0,2547316000.0,535979000.0,0.09666666,6,5576900000.0,10525910000.0,4277160000.0,10525910000.0,2727470000.0,0.5070686,0.6400694,0.3075675,1.165422,0.008315858,10325950000.0,14625090000.0,6776660000.0,14625090000.0,5126990000.0,0.0681662,0.2344171,0.008315858,0.9991714,0.008315858,1220735000.0,2060653000.0,980758000.0,2300629000.0,680787300.0,0.02,4
2664006510824155136,26,,2366,53741,463,155.77244,22.576404,0.03973883,7.709056e-06,GALAXY,9727301000.0,12026300000.0,7978059000.0,13125830000.0,4979359000.0,0.4671684,0.6600195,0.2809674,0.6866196,0.1812168,13625610000.0,14925050000.0,11626480000.0,14925050000.0,4279663000.0,0.3674179,1.012471,0.2277671,1.577725,0.09476634,4169454000.0,5014204000.0,3409178000.0,5394341000.0,1888628000.0,0.05333333,5,7576500000.0,8926230000.0,4877040000.0,9376140000.0,2777460000.0,0.5336688,0.6932697,0.4073181,1.032422,0.2543672,10575900000.0,11675680000.0,8076400000.0,12725470000.0,2477520000.0,0.3408177,0.5336688,0.2477172,0.9991714,0.1413166,3215318000.0,3538262000.0,2246487000.0,3768936000.0,1369925000.0,0.02666667,4
2664008709847410688,26,,2366,53741,471,155.82834,22.390777,0.03980722,1.665065e-05,GALAXY,5779013000.0,7478276000.0,4729467000.0,7528254000.0,3480009000.0,1.477974,1.544474,1.245223,1.750626,1.178722,6328774000.0,8327907000.0,4579532000.0,8327907000.0,3729901000.0,1.344973,1.637575,1.052372,1.817126,1.052372,13324500000.0,15998500000.0,11594270000.0,16470390000.0,10021330000.0,0.09666666,3,9976020000.0,10475920000.0,8876240000.0,11225770000.0,7976420000.0,1.125522,1.231923,1.065672,1.331673,0.939321,10625890000.0,11675680000.0,9676080000.0,12225570000.0,8826250000.0,1.311723,1.477974,1.052372,1.591025,1.025771,23879980000.0,25623110000.0,21027580000.0,26732380000.0,18650570000.0,0.01333333,5
2664009259603224576,26,,2366,53741,473,155.90681,22.334386,0.04030144,1.696181e-05,GALAXY,881135800.0,1730767000.0,631244200.0,2530421000.0,331374200.0,1.404824,1.577725,1.285123,1.750626,1.211973,1680789000.0,4029771000.0,1181006000.0,8028038000.0,481309200.0,1.092272,1.451374,0.75977,1.990027,0.5070686,457306400.0,713541100.0,371894800.0,927069900.0,286483300.0,0.39,4,4927030000.0,9726070000.0,4427130000.0,11475720000.0,1877640000.0,0.75312,0.939321,0.5868691,1.165422,0.2543672,7076600000.0,11175780000.0,7076600000.0,12075600000.0,2427530000.0,0.4671684,0.6267693,0.221117,1.085622,0.214467,2140152000.0,3518305000.0,1795613000.0,4336583000.0,1063469000.0,0.1433333,5
2664012833016014848,26,,2366,53741,486,155.93051,22.362393,0.04058092,8.133823e-06,GALAXY,531287500.0,1780746000.0,381352500.0,4079749000.0,281395800.0,1.411474,1.624275,1.152122,1.664175,1.092272,1181006000.0,6328774000.0,831157500.0,11926350000.0,581265900.0,1.910226,1.990027,1.218623,1.990027,0.3807179,497374200.0,1054626000.0,358061200.0,1704753000.0,265186000.0,0.2433333,6,3477320000.0,6976620000.0,2477520000.0,8776260000.0,1977620000.0,0.9526212,1.092272,0.9127209,1.251873,0.6267693,5926830000.0,10625890000.0,4427130000.0,11475720000.0,3477320000.0,0.580219,0.8728207,0.4339182,1.098922,0.3208676,1985047000.0,3545849000.0,1546071000.0,4082374000.0,1302196000.0,0.0,5
2664015306917177344,26,,2366,53741,495,156.02901,22.297387,0.0401327,1.033956e-05,GALAXY,5878969000.0,7828124000.0,4479576000.0,8527821000.0,3579966000.0,1.085622,1.305073,0.8063203,1.338323,0.7664201,10377020000.0,12376150000.0,6878536000.0,12825960000.0,5229251000.0,0.5935192,1.045722,0.4472183,1.045722,0.3807179,11603320000.0,15488730000.0,7902936000.0,16598850000.0,7162858000.0,0.08,5,4077200000.0,6326750000.0,3027410000.0,7176580000.0,1977620000.0,0.6666695,0.75312,0.4937686,0.8329205,0.4937686,6926630000.0,11825650000.0,5176980000.0,11825650000.0,2277560000.0,0.573569,0.6932697,0.4937686,0.8196204,0.4937686,9393115000.0,14307400000.0,7313995000.0,16575530000.0,5234874000.0,0.0,5
