SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
921091167339177984,26,,818,52395,382,250.12312,39.235104,0.02972413,1.188159e-05,GALAXY,7528254000.0,8777713000.0,6978492000.0,10177110000.0,5978926000.0,1.092272,1.092272,0.9526212,1.251873,0.75312,9577366000.0,11026740000.0,9477409000.0,11926350000.0,8028038000.0,0.75977,0.7930202,0.6533695,0.8728207,0.580219,8470213000.0,10309320000.0,7944754000.0,10922360000.0,6981413000.0,0.1,4,9926030000.0,10475920000.0,9176180000.0,10975820000.0,7726470000.0,0.74647,0.7730702,0.7265199,0.8728207,0.6267693,10175980000.0,11225770000.0,9276160000.0,12375540000.0,8126390000.0,0.7996703,0.8661706,0.6334193,0.9193709,0.566919,11762850000.0,12128460000.0,10391830000.0,12768270000.0,9295010000.0,0.02,3
921102437333362688,26,,818,52395,423,250.31305,39.290092,0.0305423,7.904892e-06,GALAXY,4679489000.0,8827691000.0,2530421000.0,10027170000.0,1630811000.0,0.7265199,0.8927708,0.573569,1.138822,0.3674179,11026740000.0,14575200000.0,4779446000.0,14875070000.0,3679922000.0,0.1679167,0.8661706,0.09476634,1.724025,0.06151615,1001183000.0,1793122000.0,593214500.0,2609060000.0,401229200.0,0.06666667,6,4877040000.0,6726670000.0,2577500000.0,9526110000.0,1227770000.0,0.939321,1.271823,0.7930202,1.458024,0.3341677,11225770000.0,13175380000.0,6676680000.0,13175380000.0,3277360000.0,0.6134692,0.8927708,0.3075675,1.059022,0.1080664,1247182000.0,1613252000.0,488896300.0,2397686000.0,358157300.0,0.0,7
921148341943822336,26,,818,52395,590,251.2099,38.960256,0.03851443,1.278665e-05,GALAXY,5529121000.0,6478709000.0,4529554000.0,7628211000.0,4179706000.0,0.6334193,0.6334193,0.5070686,0.6334193,0.4937686,5878969000.0,7928081000.0,4879402000.0,7928081000.0,4129727000.0,0.5336688,1.039072,0.4937686,1.039072,0.4405683,9470460000.0,10772860000.0,8168059000.0,12075260000.0,7647099000.0,0.0,2,7276560000.0,7726470000.0,6726670000.0,8076400000.0,6476720000.0,0.5004186,0.5469689,0.5004186,0.6334193,0.4937686,7676480000.0,8826250000.0,7276560000.0,9376140000.0,7226570000.0,0.5004186,0.566919,0.4937686,0.6666695,0.4937686,12360970000.0,13197120000.0,11524820000.0,13893910000.0,11106750000.0,0.0,4
921149441455450112,26,,818,52395,594,251.13153,38.870638,0.03820046,1.240057e-05,GALAXY,6478709000.0,7178406000.0,4429598000.0,8477842000.0,3729901000.0,1.072322,1.258523,0.9526212,1.318373,0.75312,8028038000.0,9077583000.0,5329207000.0,9527387000.0,4279663000.0,0.8063203,1.172072,0.6866196,1.291773,0.5935192,9574433000.0,10457740000.0,7255752000.0,12224350000.0,5930791000.0,0.003333333,3,6826650000.0,7976420000.0,5576900000.0,8576300000.0,5176980000.0,0.9193709,1.172072,0.580219,1.245223,0.580219,10076000000.0,11775660000.0,8426330000.0,12675480000.0,6726670000.0,0.8595206,0.9792213,0.6068192,1.078972,0.5004186,11018070000.0,12763320000.0,9389159000.0,13345080000.0,7992953000.0,0.0,5
921149716333357056,26,,818,52395,595,251.1434,38.920596,0.03742791,1.49298e-05,GALAXY,11026740000.0,12026300000.0,10976760000.0,12176240000.0,6478709000.0,0.6334193,0.6334193,0.4937686,1.251873,0.4937686,11776410000.0,12875940000.0,9477409000.0,12875940000.0,8977626000.0,0.5270188,0.9193709,0.4937686,0.9193709,0.4937686,30152870000.0,32374640000.0,29930690000.0,33041170000.0,19266230000.0,0.02333333,2,7676480000.0,8426330000.0,6076800000.0,8976220000.0,5426930000.0,0.8329205,1.039072,0.75312,1.039072,0.6666695,8226370000.0,8876240000.0,6326750000.0,9376140000.0,5576900000.0,0.8528706,1.098922,0.7132198,1.245223,0.6400694,23308520000.0,24009900000.0,19334020000.0,26815440000.0,17463660000.0,0.0,5
933465619293038592,26,,829,52296,344,130.23832,40.53173,0.0304317,4.459653e-06,GALAXY,9477409000.0,10876800000.0,5629078000.0,10876800000.0,5079316000.0,0.6400694,1.045722,0.6267693,1.112222,0.6267693,13075850000.0,13675590000.0,7178406000.0,13675590000.0,6078882000.0,0.3607678,0.9459711,0.2809674,1.424774,0.2477172,8810065000.0,9656120000.0,5331836000.0,10596180000.0,4391774000.0,0.1033333,4,5476920000.0,6826650000.0,2127590000.0,7076600000.0,1827650000.0,0.5868691,0.75312,0.4605184,0.8329205,0.4605184,7876440000.0,9126190000.0,2727470000.0,9576100000.0,2477520000.0,0.3740679,0.6267693,0.2610173,0.8595206,0.2477172,4895946000.0,5881215000.0,2728355000.0,6373850000.0,2334248000.0,0.09333333,4
933472766118619136,26,,829,52296,370,131.32673,41.476758,0.03027613,8.377466e-06,GALAXY,7878103000.0,9727301000.0,6428731000.0,10476980000.0,6178839000.0,1.624275,1.750626,1.318373,1.750626,1.178722,9777279000.0,10926780000.0,7978059000.0,12276200000.0,7978059000.0,1.571075,1.817126,1.098922,1.817126,1.025771,19500220000.0,24233360000.0,16141220000.0,25760180000.0,15683170000.0,0.03333334,4,11475720000.0,12025610000.0,10875840000.0,12475520000.0,10175980000.0,1.158772,1.205323,1.098922,1.271823,0.9991714,12075600000.0,12475520000.0,11575700000.0,12825450000.0,11075800000.0,1.218623,1.265173,1.098922,1.358273,0.9991714,27666010000.0,28457840000.0,25765630000.0,29249660000.0,24657080000.0,0.0,4
933477988798851072,26,,829,52296,389,130.51466,40.687518,0.03001507,8.899142e-06,GALAXY,8927648000.0,9777279000.0,6478709000.0,10427000000.0,6178839000.0,1.092272,1.497924,0.9526212,1.497924,0.8728207,9827257000.0,10876800000.0,7978059000.0,11526520000.0,7628211000.0,1.251873,1.464674,1.012471,1.511224,0.9592712,21668610000.0,23313700000.0,16568800000.0,24629780000.0,15910760000.0,0.05333333,3,9276160000.0,10525910000.0,8626290000.0,10875840000.0,8376340000.0,0.9991714,1.012471,0.9526212,1.092272,0.9526212,9376140000.0,10875840000.0,8976220000.0,10975820000.0,8726270000.0,0.9991714,1.025771,0.939321,1.092272,0.939321,21927650000.0,25164920000.0,20905360000.0,26187220000.0,19712680000.0,0.0,2
933478813432571904,26,,829,52296,392,130.42174,40.657446,0.03080066,7.431715e-06,GALAXY,6678623000.0,8577799000.0,5229251000.0,9277496000.0,4479576000.0,1.544474,1.544474,1.258523,1.750626,1.225273,7778146000.0,9477409000.0,6528688000.0,10576930000.0,4879402000.0,1.344973,1.571075,1.085622,1.724025,1.005821,24172020000.0,28824490000.0,20254140000.0,31028300000.0,18540070000.0,0.1,4,10525910000.0,11475720000.0,9876040000.0,11625690000.0,9376140000.0,1.245223,1.318373,1.225273,1.378224,1.125522,11625690000.0,11825650000.0,10425930000.0,12575500000.0,9676080000.0,1.138822,1.285123,1.078972,1.378224,1.065672,38954020000.0,41937240000.0,36468020000.0,43180240000.0,34976410000.0,0.006666667,4
933481012455827456,26,,829,52296,400,130.58332,40.755371,0.03014745,8.990365e-06,GALAXY,6328774000.0,7878103000.0,4779446000.0,9077583000.0,4029771000.0,0.6334193,0.75977,0.566919,0.8129703,0.4472183,10726870000.0,13125830000.0,8277929000.0,14625180000.0,7278363000.0,0.1147165,0.2011669,0.0881163,0.2477172,0.06151615,2359044000.0,2842101000.0,1788158000.0,3237329000.0,1480758000.0,0.01666667,5,6726670000.0,7826450000.0,4927030000.0,8826250000.0,3727270000.0,0.75312,0.8794707,0.6866196,0.9991714,0.6267693,11825650000.0,12325550000.0,9226170000.0,13275360000.0,7676480000.0,0.1812168,0.2743174,0.1479666,0.3740679,0.1147165,2379108000.0,2714198000.0,1852537000.0,3575858000.0,1517447000.0,0.02666667,5
