SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
2356675694844471296,26,,2093,53818,608,199.44244,33.837567,0.03723408,9.61952e-06,GALAXY,9377452000.0,9377452000.0,7428298000.0,10726870000.0,5978926000.0,1.065672,1.271823,1.065672,1.378224,0.8728207,10976760000.0,12026300000.0,9477409000.0,13175810000.0,8177973000.0,1.025771,1.158772,0.8196204,1.358273,0.6600195,33277480000.0,33786630000.0,25894820000.0,39387280000.0,22076190000.0,0.03333334,6,12975420000.0,13475320000.0,11825650000.0,13975220000.0,10975820000.0,0.8329205,0.9193709,0.7930202,0.939321,0.75312,13075400000.0,13825250000.0,12175580000.0,13975220000.0,11425730000.0,0.8329205,0.9127209,0.7797202,0.9991714,0.75977,45763210000.0,47596890000.0,42881720000.0,48906660000.0,41571950000.0,0.0,4
2356683116547958784,26,,2093,53818,635,200.11078,33.368438,0.03914953,8.722282e-06,GALAXY,6528688000.0,8777713000.0,5379186000.0,9427430000.0,3629944000.0,0.6999197,0.74647,0.566919,0.8129703,0.4073181,11976330000.0,14375290000.0,10077150000.0,14625180000.0,6428731000.0,0.1213665,0.4272682,0.09476634,0.4472183,0.0681662,4619176000.0,6307537000.0,4112668000.0,6560792000.0,2846397000.0,0.06333333,6,5876840000.0,8126390000.0,5326950000.0,10125990000.0,4527110000.0,0.5203687,0.5469689,0.4605184,0.75312,0.4605184,9876040000.0,13675280000.0,9326150000.0,13875240000.0,7776460000.0,0.214467,0.2410672,0.1014164,0.2477172,0.04821608,4204290000.0,5400293000.0,3652289000.0,6596296000.0,2916287000.0,0.01666667,3
2357666355374745600,26,,2094,53851,116,206.0554,30.109532,0.04001654,1.020377e-05,GALAXY,9727301000.0,10926780000.0,8127994000.0,11976330000.0,7228384000.0,1.318373,1.318373,1.178722,1.624275,1.178722,10826820000.0,12326170000.0,9677322000.0,12726000000.0,8227951000.0,1.524524,1.724025,1.098922,1.757276,0.9659212,48730420000.0,54871130000.0,40133430000.0,55792240000.0,34299760000.0,0.04333333,3,8476320000.0,9526110000.0,8376340000.0,10525910000.0,7726470000.0,1.092272,1.092272,0.9991714,1.092272,0.9526212,8726270000.0,9726070000.0,8726270000.0,10875840000.0,7826450000.0,1.039072,1.092272,0.939321,1.192022,0.939321,37657470000.0,41177000000.0,37017560000.0,47256170000.0,34137950000.0,0.0,2
2357673777078233088,26,,2094,53851,143,206.10273,29.904097,0.03937664,1.238979e-05,GALAXY,10876800000.0,11376590000.0,9377452000.0,12975890000.0,7978059000.0,1.378224,1.438074,1.298423,1.690775,1.065672,13225780000.0,13975460000.0,11426560000.0,14175370000.0,10127130000.0,1.265173,1.584375,1.078972,1.630925,0.9858713,33474960000.0,34672540000.0,28285450000.0,37466890000.0,27087870000.0,0.06,5,12675480000.0,13275360000.0,11925630000.0,13975220000.0,11275760000.0,1.178722,1.251873,1.098922,1.318373,0.9991714,13175380000.0,13875240000.0,12625490000.0,14175180000.0,12225570000.0,1.132172,1.211973,1.059022,1.278473,0.9991714,39415930000.0,41256870000.0,36961340000.0,42893260000.0,35529500000.0,0.0,4
2357677075613116416,26,,2094,53851,155,205.85365,30.069521,0.04040089,8.067735e-06,GALAXY,2680356000.0,3480009000.0,2280529000.0,5279229000.0,2230551000.0,1.750626,1.990027,1.750626,1.996677,1.497924,3979792000.0,7878103000.0,3380052000.0,10427000000.0,3380052000.0,1.916877,1.996677,1.331673,1.996677,1.065672,27987980000.0,32584740000.0,23391220000.0,44651250000.0,23391220000.0,0.1133333,4,5376940000.0,6526710000.0,4827050000.0,7176580000.0,4177180000.0,1.192022,1.318373,1.019122,1.391524,0.9991714,7026610000.0,9326150000.0,5876840000.0,11275760000.0,5626890000.0,1.225273,1.471324,1.078972,1.677475,0.926021,45701310000.0,55113000000.0,41583690000.0,59818850000.0,38054310000.0,0.01333333,4
2357677625368930304,26,,2094,53851,157,205.90603,30.067372,0.04015914,1.050023e-05,GALAXY,8127994000.0,10227080000.0,6978492000.0,10476980000.0,6978492000.0,1.624275,1.624275,1.245223,1.624275,1.178722,9927214000.0,10926780000.0,8227951000.0,11626480000.0,7978059000.0,1.591025,1.690775,1.238573,1.690775,1.105572,40437080000.0,48171170000.0,33631080000.0,50955440000.0,33631080000.0,0.05333333,4,10026010000.0,10775860000.0,9076200000.0,11175780000.0,8576300000.0,1.331673,1.391524,1.258523,1.418124,1.258523,10475920000.0,10925830000.0,9226170000.0,11625690000.0,7976420000.0,1.471324,1.524524,1.331673,1.604325,1.198673,50504840000.0,52086130000.0,44495910000.0,54616200000.0,39119500000.0,0.0,3
2357677900246837248,26,,2094,53851,158,205.74548,30.088415,0.04042885,1.025845e-05,GALAXY,9377452000.0,9977192000.0,7428298000.0,11476540000.0,5928948000.0,1.172072,1.245223,1.105572,1.584375,0.8329205,12626040000.0,13225780000.0,10177110000.0,13325740000.0,8177973000.0,0.9526212,1.012471,0.8063203,1.231923,0.6533695,23022690000.0,23877200000.0,17895620000.0,26098930000.0,14819380000.0,0.03333334,5,7276560000.0,8476320000.0,6026810000.0,9226170000.0,6026810000.0,0.8329205,1.125522,0.74647,1.165422,0.6666695,7726470000.0,8726270000.0,6476720000.0,9376140000.0,5176980000.0,0.8329205,0.9858713,0.7198699,1.078972,0.6001692,16967910000.0,19476490000.0,14459330000.0,20372410000.0,12488300000.0,0.003333333,4
2357679274636371968,26,,2094,53851,163,205.60291,29.829869,0.04463159,1.57658e-05,GALAXY,6628644000.0,9077583000.0,5279229000.0,9477409000.0,3979792000.0,1.331673,1.584375,1.105572,1.750626,0.8329205,10576930000.0,13175810000.0,7528254000.0,13525650000.0,5129294000.0,0.9858713,1.458024,0.7930202,1.697425,0.6866196,13205120000.0,17666710000.0,11113760000.0,18224410000.0,8464691000.0,0.27,6,7926430000.0,8576300000.0,5826850000.0,9326150000.0,3977220000.0,0.9991714,1.251873,0.8728207,1.378224,0.8728207,8576300000.0,9026210000.0,6076800000.0,9526110000.0,4977020000.0,0.8528706,1.238573,0.7664201,1.677475,0.6533695,14382570000.0,15953780000.0,11382990000.0,17667820000.0,9383273000.0,0.06333333,3
2357681473659627520,26,,2094,53851,171,205.68918,30.085064,0.04082501,1.082839e-05,GALAXY,8078016000.0,9277496000.0,7828124000.0,10327040000.0,6328774000.0,1.092272,1.092272,0.9526212,1.251873,0.8728207,8977626000.0,10227080000.0,8127994000.0,11076720000.0,6978492000.0,0.932671,1.225273,0.7797202,1.391524,0.6400694,19261250000.0,23087620000.0,16345920000.0,24363080000.0,15617090000.0,0.1266667,4,7926430000.0,9226170000.0,6976620000.0,9226170000.0,6526710000.0,0.9991714,1.092272,0.8728207,1.125522,0.75312,8126390000.0,9926030000.0,7126590000.0,9976020000.0,6926630000.0,0.9991714,1.092272,0.8395705,1.185372,0.6999197,19796190000.0,22579350000.0,18126300000.0,22764890000.0,16456400000.0,0.05,3
2357682298293348352,26,,2094,53851,174,205.64878,30.191967,0.03465024,2.982368e-05,GALAXY,6178839000.0,7678189000.0,5279229000.0,9627344000.0,3180139000.0,1.025771,1.112222,0.939321,1.511224,0.5403188,10876800000.0,12925910000.0,9327474000.0,13825520000.0,7428298000.0,0.2410672,0.5935192,0.1612667,0.8129703,0.1147165,780245200.0,959090700.0,491341000.0,1151694000.0,450069000.0,0.006666667,3,78000000.0,1177780000.0,28010000.0,1477720000.0,28010000.0,1.418124,1.544474,1.185372,1.544474,0.8728207,177980000.0,8626290000.0,177980000.0,11825650000.0,127990000.0,1.956777,1.983377,0.5203687,1.983377,0.4272682,38840480.0,140068000.0,24379410.0,226834400.0,9918336.0,0.55,3
