SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
1073141805979035648,26,,953,52411,579,179.04304,60.522543,0.03317633,9.641998e-06,GALAXY,5079316000.0,5529121000.0,4279663000.0,5729034000.0,3729901000.0,1.318373,1.318373,1.238573,1.318373,1.012471,6028904000.0,6228817000.0,4379619000.0,6928514000.0,3879836000.0,1.072322,1.245223,1.032422,1.278473,0.9858713,15647530000.0,16532640000.0,13656030000.0,17196470000.0,11885810000.0,0.09,3,3627290000.0,4727070000.0,3027410000.0,5176980000.0,2727470000.0,1.331673,1.497924,1.125522,1.544474,1.125522,3827250000.0,5276960000.0,3027410000.0,6226770000.0,2777460000.0,1.325023,1.584375,1.065672,1.604325,1.019122,12268300000.0,14781560000.0,10668940000.0,16152440000.0,9983507000.0,0.02333333,4
1073142080856942592,26,,953,52411,580,178.97374,60.529421,0.03291693,1.038237e-05,GALAXY,8377886000.0,10077150000.0,5878969000.0,11976330000.0,3979792000.0,0.8661706,1.125522,0.7730702,1.351623,0.5004186,10876800000.0,12376150000.0,7028471000.0,13575630000.0,4429598000.0,0.7065698,1.172072,0.5602689,1.371573,0.394018,7002387000.0,8605728000.0,5169997000.0,10209070000.0,3643006000.0,0.08666667,5,3627290000.0,7376540000.0,2377540000.0,8376340000.0,1777660000.0,0.9526212,1.092272,0.75312,1.378224,0.6267693,5826850000.0,9376140000.0,3527310000.0,10725870000.0,2727470000.0,0.9060709,1.118872,0.6267693,1.444724,0.4073181,3579380000.0,5772796000.0,2717680000.0,6399486000.0,2090990000.0,0.07333333,4
1074136589023602688,26,,954,52405,102,182.87653,59.464836,0.04453712,1.106471e-05,GALAXY,3230117000.0,4329641000.0,2530421000.0,5129294000.0,1780746000.0,1.331673,1.404824,1.138822,1.544474,0.9725713,5429164000.0,7578232000.0,4429598000.0,10277060000.0,3529988000.0,1.105572,1.211973,0.8462206,1.438074,0.6201193,5630721000.0,6739377000.0,4398880000.0,7848033000.0,3659776000.0,0.1533333,5,3277360000.0,3677280000.0,2527510000.0,4977020000.0,2327550000.0,0.6666695,0.6999197,0.580219,0.7863702,0.5004186,3727270000.0,4427130000.0,2627490000.0,6876640000.0,2377540000.0,0.6134692,0.74647,0.566919,0.8794707,0.5004186,5321428000.0,6087223000.0,4172737000.0,7618812000.0,3789840000.0,0.01666667,4
1074202284843362304,26,,954,52405,341,179.15637,60.489447,0.0322495,1.151065e-05,GALAXY,5828991000.0,6728601000.0,4179706000.0,7228384000.0,3480009000.0,0.9526212,1.092272,0.9526212,1.251873,0.75312,7228384000.0,9277496000.0,5729034000.0,10626910000.0,4029771000.0,0.6666695,0.8728207,0.580219,1.012471,0.580219,8447145000.0,9658348000.0,6465177000.0,10098790000.0,5694412000.0,0.0,3,6426730000.0,9476120000.0,5226970000.0,9526110000.0,4677080000.0,0.8462206,0.9792213,0.5004186,1.012471,0.5004186,7926430000.0,9826050000.0,6826650000.0,10026010000.0,6426730000.0,0.8262705,0.9991714,0.5004186,1.072322,0.5004186,10048350000.0,13917610000.0,8641350000.0,14152110000.0,7937848000.0,0.0,4
1074202834599176192,26,,954,52405,343,179.11359,60.41821,0.0325239,1.266044e-05,GALAXY,9377452000.0,11326610000.0,8677756000.0,11326610000.0,7628211000.0,1.930177,1.996677,1.930177,1.996677,1.624275,12326170000.0,13275760000.0,11326610000.0,13375720000.0,11076720000.0,1.943477,1.996677,1.717375,1.996677,1.624275,42551270000.0,47789290000.0,38741800000.0,47789290000.0,35884700000.0,0.02,4,8176380000.0,9976020000.0,7926430000.0,10575900000.0,6976620000.0,1.584375,1.697425,1.451374,1.750626,1.378224,9226170000.0,10875840000.0,7976420000.0,12075600000.0,7426530000.0,1.724025,1.916877,1.524524,1.950127,1.325023,33884120000.0,41457390000.0,31685430000.0,43411790000.0,27288040000.0,0.0,4
1075317464578942976,26,,955,52409,302,182.46947,59.478537,0.04390733,1.431869e-05,GALAXY,7328341000.0,9127561000.0,5129294000.0,9377452000.0,4229684000.0,1.218623,1.491274,0.9925213,1.624275,0.8728207,8627778000.0,9527387000.0,6178839000.0,10626910000.0,5878969000.0,0.9925213,1.258523,0.7265199,1.551124,0.6467195,23189360000.0,26274580000.0,17493570000.0,30071770000.0,15357650000.0,0.1066667,6,9476120000.0,10375940000.0,7826450000.0,11175780000.0,7426530000.0,0.9991714,1.158772,0.9526212,1.251873,0.8329205,10375940000.0,11525710000.0,7926430000.0,12275560000.0,7776460000.0,1.245223,1.344973,0.8927708,1.384874,0.6999197,33506690000.0,36913480000.0,26936450000.0,37886850000.0,25476400000.0,0.02,4
1075320488235919360,26,,955,52409,313,182.46274,59.447986,0.04431068,1.313025e-05,GALAXY,8627778000.0,9827257000.0,8377886000.0,11476540000.0,6978492000.0,1.092272,1.092272,0.9526212,1.251873,0.75312,10826820000.0,12276200000.0,10826820000.0,13075850000.0,9877236000.0,0.7730702,0.8063203,0.6467195,0.8861208,0.5004186,33402680000.0,41084370000.0,31251800000.0,46922460000.0,27564590000.0,0.3,4,11075800000.0,12475520000.0,10975820000.0,13175380000.0,10775860000.0,0.9193709,0.939321,0.74647,0.939321,0.7265199,11675680000.0,13575300000.0,11475720000.0,13675280000.0,10725870000.0,0.9459711,0.9725713,0.7797202,1.045722,0.75977,46473490000.0,52823720000.0,45868710000.0,53730890000.0,44356750000.0,0.2266667,3
1075320763113826304,26,,955,52409,314,182.35851,59.400629,0.04443761,1.963763e-05,GALAXY,2080616000.0,5179273000.0,1880702000.0,6978492000.0,1480876000.0,0.7265199,0.8661706,0.6866196,1.125522,0.5137187,2480442000.0,10077150000.0,2330508000.0,10227080000.0,1930681000.0,0.6267693,0.8661706,0.394018,1.278473,0.2676673,4052992000.0,6956039000.0,3657122000.0,9859086000.0,3129295000.0,0.06333333,2,3377340000.0,5176980000.0,1977620000.0,6426730000.0,1377740000.0,0.9193709,1.198673,0.6533695,1.497924,0.6267693,4727070000.0,11325750000.0,2627490000.0,11625690000.0,2127590000.0,0.6666695,1.005821,0.5469689,1.438074,0.5270188,6301780000.0,9121559000.0,4045958000.0,10954410000.0,3341014000.0,0.0,5
1075321037991733248,26,,955,52409,315,182.5112,59.42074,0.04470594,1.384888e-05,GALAXY,5129294000.0,8677756000.0,1580833000.0,10127130000.0,681222500.0,0.75312,1.331673,0.6666695,1.664175,0.5004186,10027170000.0,14675160000.0,3529988000.0,14975030000.0,981092500.0,0.7331699,1.564425,0.4538684,1.996677,0.2743174,3167694000.0,5209441000.0,1838184000.0,6586433000.0,556157100.0,0.1266667,5,6776660000.0,11275760000.0,3777260000.0,14975020000.0,1977620000.0,0.9991714,1.125522,0.75312,1.497924,0.5004186,9676080000.0,13275360000.0,6026810000.0,14325150000.0,1977620000.0,0.9991714,1.344973,0.7065698,1.863676,0.5004186,4716964000.0,6688599000.0,2597456000.0,8068743000.0,1365184000.0,0.04666667,3
1075358696264984576,26,,955,52409,452,185.23106,60.899688,0.04313247,1.345007e-05,GALAXY,7628211000.0,10277060000.0,7378319000.0,10476980000.0,6478709000.0,1.624275,1.624275,1.178722,1.624275,1.125522,9627344000.0,11126690000.0,7778146000.0,11776410000.0,7428298000.0,1.557775,1.730675,1.105572,1.730675,0.939321,21755650000.0,28315420000.0,18564420000.0,29733750000.0,17855250000.0,0.06,4,11475720000.0,11975620000.0,10825850000.0,11975620000.0,10175980000.0,1.152122,1.245223,1.085622,1.318373,1.085622,11725670000.0,12325550000.0,11225770000.0,12875440000.0,10575900000.0,1.105572,1.211973,1.019122,1.291773,1.019122,29658870000.0,31309680000.0,27457800000.0,32226790000.0,25806990000.0,0.0,4
