SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
2487202569961629696,26,,2209,53907,326,247.67147,15.647525,0.03340304,1.279468e-05,GALAXY,12526090000.0,14875070000.0,10626910000.0,14975030000.0,8877669000.0,0.6932697,0.8595206,0.4139681,1.012471,0.3807179,14575200000.0,14975030000.0,12875940000.0,14975030000.0,11376590000.0,0.4937686,0.7065698,0.4405683,0.8861208,0.4139681,9815239000.0,12137300000.0,8381026000.0,13025140000.0,7356588000.0,0.07333333,3,12975420000.0,13975220000.0,10875840000.0,14325150000.0,10125990000.0,0.5469689,0.7265199,0.4937686,0.8661706,0.4937686,13275360000.0,14225170000.0,11525710000.0,14475120000.0,10076000000.0,0.5536189,0.8395705,0.4937686,0.9060709,0.4937686,11038110000.0,11747080000.0,10045540000.0,12030670000.0,9052972000.0,0.0,3
2487205593618606080,26,,2209,53907,337,247.43219,15.276938,0.0342929,1.151167e-05,GALAXY,8227951000.0,10327040000.0,6278796000.0,12176240000.0,6078882000.0,1.092272,1.318373,0.75312,1.318373,0.4937686,10377020000.0,11526520000.0,8577799000.0,12276200000.0,7478276000.0,0.75977,1.065672,0.573569,1.132172,0.4937686,10617610000.0,12631600000.0,8411808000.0,14933310000.0,8124094000.0,0.03666667,3,7226570000.0,8476320000.0,5976820000.0,8726270000.0,5476920000.0,0.8728207,1.025771,0.75312,1.125522,0.6267693,7676480000.0,9076200000.0,6626690000.0,9976020000.0,5876840000.0,0.7730702,0.9127209,0.6134692,1.045722,0.5004186,9655415000.0,11067940000.0,8242886000.0,12278680000.0,7536622000.0,0.0,4
2489371354617374720,26,,2211,53786,24,167.73279,28.543805,0.03204319,1.272195e-05,GALAXY,10876800000.0,12426130000.0,9977192000.0,12426130000.0,9577366000.0,1.996677,1.996677,1.956777,1.996677,1.750626,13375720000.0,14025440000.0,13225780000.0,14075420000.0,12076280000.0,1.996677,1.996677,1.797176,1.996677,1.783876,94339060000.0,102247600000.0,87748580000.0,102247600000.0,83354940000.0,0.0,3,5926830000.0,5926830000.0,5077000000.0,8476320000.0,4927030000.0,1.910226,1.996677,1.863676,1.996677,1.497924,7026610000.0,7026610000.0,5126990000.0,8476320000.0,4927030000.0,1.797176,1.996677,1.750626,1.996677,1.497924,46039870000.0,46039870000.0,41010520000.0,70272160000.0,39638880000.0,0.0,2
2489372179251095552,26,,2211,53786,27,167.6944,28.278495,0.03591851,1.074112e-05,GALAXY,4929381000.0,4979359000.0,3979792000.0,8977626000.0,3829858000.0,1.910226,1.996677,1.863676,1.996677,1.497924,6178839000.0,6578666000.0,3979792000.0,10027170000.0,3879836000.0,1.783876,1.996677,1.710725,1.996677,1.052372,32619780000.0,33372110000.0,28105760000.0,46537990000.0,26601090000.0,0.03666667,2,11375740000.0,11525710000.0,10225970000.0,11825650000.0,10076000000.0,1.497924,1.504574,1.451374,1.544474,1.411474,11575700000.0,11625690000.0,10425930000.0,12175580000.0,9976020000.0,1.597675,1.684125,1.438074,1.697425,1.278473,74894430000.0,75287180000.0,66646960000.0,76858120000.0,61934120000.0,0.0,3
2489373003884816384,26,,2211,53786,30,167.70248,28.35871,0.03125883,2.747314e-05,GALAXY,5529121000.0,6828557000.0,2780313000.0,7528254000.0,731200800.0,0.7730702,1.125522,0.6267693,1.378224,0.5004186,11826390000.0,13625610000.0,5779013000.0,14975030000.0,4479576000.0,0.5070686,1.551124,0.4139681,1.996677,0.2610173,2032030000.0,2897797000.0,1197183000.0,3516202000.0,671538200.0,0.27,3,3727270000.0,7226570000.0,3227370000.0,7926430000.0,1977620000.0,0.75312,1.012471,0.6267693,1.092272,0.5004186,7426530000.0,12575500000.0,5626890000.0,13925230000.0,1977620000.0,0.8794707,1.065672,0.5336688,1.251873,0.4871185,1652726000.0,2826351000.0,1326720000.0,3119757000.0,609504700.0,0.0,3
2489385098512721920,26,,2211,53786,74,167.36196,28.256293,0.03563805,1.984041e-05,GALAXY,4179706000.0,6978492000.0,2730334000.0,9977192000.0,1880702000.0,0.7730702,0.8595206,0.394018,1.025771,0.2743174,5029338000.0,10526950000.0,3679922000.0,13625610000.0,2430464000.0,0.4605184,0.6666695,0.1679167,0.932671,0.1280165,1372646000.0,2232154000.0,1034983000.0,2753997000.0,820106000.0,0.05,4,6826650000.0,7126590000.0,2777460000.0,9976020000.0,877840000.0,0.7930202,0.9592712,0.3408177,1.338323,0.2543672,12625490000.0,13075400000.0,4677080000.0,13075400000.0,2577500000.0,0.4272682,0.9060709,0.2676673,1.278473,0.1413166,2334406000.0,2400449000.0,1310753000.0,2895764000.0,419184500.0,0.06,5
2489394719239464960,26,,2211,53786,109,166.82578,28.527764,0.03320697,1.123144e-05,GALAXY,5828991000.0,5928948000.0,4729467000.0,8977626000.0,4679489000.0,1.863676,1.996677,1.863676,1.996677,1.497924,6378753000.0,7028471000.0,4879402000.0,11376590000.0,4879402000.0,1.763926,1.996677,1.750626,1.996677,1.258523,22083120000.0,23453150000.0,19571400000.0,32130010000.0,19343070000.0,0.1033333,2,10076000000.0,11275760000.0,9626090000.0,11475720000.0,7976420000.0,1.497924,1.544474,1.451374,1.544474,1.378224,12125590000.0,12575500000.0,10125990000.0,12675480000.0,9626090000.0,1.291773,1.571075,1.245223,1.697425,1.198673,36552390000.0,42541040000.0,34940060000.0,44153370000.0,34018730000.0,0.03,4
2489395268995278848,26,,2211,53786,111,166.7864,28.592448,0.03391627,7.78225e-06,GALAXY,2580399000.0,3430031000.0,2280529000.0,3729901000.0,2230551000.0,0.75312,0.8994209,0.7265199,1.012471,0.6467195,2880269000.0,3829858000.0,2730334000.0,5978926000.0,2580399000.0,0.5935192,0.74647,0.4738185,0.8528706,0.4538684,4964406000.0,5700718000.0,4817144000.0,6142504000.0,4522619000.0,0.18,3,3877240000.0,4027210000.0,2927430000.0,4627090000.0,2577500000.0,1.165422,1.251873,1.105572,1.331673,0.8329205,5526910000.0,5926830000.0,3827250000.0,7776460000.0,3177380000.0,0.926021,1.078972,0.8528706,1.185372,0.6999197,7870076000.0,8022333000.0,6195244000.0,8935879000.0,5433957000.0,0.1133333,4
2489397742896441344,26,,2211,53786,120,166.68137,28.629441,0.03439264,1.003956e-05,GALAXY,6528688000.0,8477842000.0,5379186000.0,11226650000.0,3330074000.0,0.5403188,0.7132198,0.3674179,0.8528706,0.2011669,8727734000.0,12176240000.0,7378319000.0,14375290000.0,5429164000.0,0.1280165,0.214467,0.08146627,0.3142176,0.04156604,1970830000.0,2551313000.0,1629370000.0,2961065000.0,1117180000.0,0.05666667,4,4277160000.0,7176580000.0,1977620000.0,10076000000.0,577900000.0,0.7198699,0.8329205,0.5868691,1.331673,0.4605184,8826250000.0,13325350000.0,5576900000.0,14975020000.0,1627690000.0,0.3474678,0.8196204,0.2011669,1.391524,0.08146627,1403012000.0,2635788000.0,714108800.0,3977337000.0,424044100.0,0.02,5
2489504395524335616,26,,2211,53786,508,166.69355,28.71954,0.03154317,8.187907e-06,GALAXY,7928081000.0,9577366000.0,7478276000.0,10177110000.0,6178839000.0,1.591025,1.657525,1.311723,1.717375,1.185372,10726870000.0,11376590000.0,9377452000.0,11826390000.0,8477842000.0,1.418124,1.597675,1.271823,1.710725,1.065672,45763230000.0,54713210000.0,43898650000.0,58069450000.0,37559080000.0,0.02333333,6,10875840000.0,11375740000.0,10175980000.0,11825650000.0,10175980000.0,0.9925213,1.012471,0.9925213,1.092272,0.9526212,11425730000.0,11675680000.0,11125790000.0,11775660000.0,10925830000.0,0.9991714,1.025771,0.9526212,1.052372,0.9459711,59981820000.0,62678520000.0,56514640000.0,63063760000.0,56129400000.0,0.0,3
