SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
2506341767389931520,26,,2226,53819,322,179.5421,28.353825,0.02779216,9.628796e-06,GALAXY,7878103000.0,9577366000.0,7078449000.0,10177110000.0,5429164000.0,1.477974,1.544474,1.251873,1.750626,1.125522,10077150000.0,11826390000.0,9227518000.0,12676020000.0,7828124000.0,1.364923,1.524524,1.072322,1.664175,0.9193709,14636990000.0,17910680000.0,12939510000.0,18031930000.0,10393310000.0,0.03333334,4,10225970000.0,11325750000.0,9976020000.0,11675680000.0,8976220000.0,0.939321,0.9991714,0.8063203,1.012471,0.7930202,11025810000.0,12425530000.0,10925830000.0,12825450000.0,10275960000.0,0.9526212,1.351623,0.8462206,1.418124,0.8329205,17962640000.0,21235450000.0,17585010000.0,21990720000.0,17081500000.0,0.0,4
2506353037384116224,26,,2226,53819,363,179.73124,28.398979,0.02819276,9.613899e-06,GALAXY,9027604000.0,9477409000.0,8227951000.0,9627344000.0,6278796000.0,1.384874,1.511224,1.338323,1.624275,1.318373,11476540000.0,11926350000.0,10726870000.0,12176240000.0,9177540000.0,1.231923,1.384874,1.165422,1.517874,1.085622,28355600000.0,29637500000.0,25578140000.0,32628610000.0,20877820000.0,0.03,6,9976020000.0,10475920000.0,9476120000.0,10475920000.0,9076200000.0,1.125522,1.165422,1.065672,1.205323,1.065672,10525910000.0,11075800000.0,9876040000.0,11275760000.0,9226170000.0,1.305073,1.404824,1.218623,1.497924,1.158772,33310290000.0,34857550000.0,31541980000.0,35520670000.0,29773670000.0,0.0,5
2506353862017837056,26,,2226,53819,366,179.74338,28.367097,0.02737385,1.357975e-05,GALAXY,8227951000.0,8627778000.0,6428731000.0,8827691000.0,3480009000.0,0.6334193,0.6334193,0.5004186,0.6334193,0.4538684,8927648000.0,8977626000.0,6878536000.0,8977626000.0,5828991000.0,0.5070686,0.5270188,0.5004186,0.5403188,0.4538684,5392987000.0,5553620000.0,4322102000.0,5607164000.0,2608687000.0,0.06333333,2,7826450000.0,8176380000.0,6826650000.0,8526310000.0,6726670000.0,0.5004186,0.5137187,0.4937686,0.6334193,0.4937686,9876040000.0,10275960000.0,8276360000.0,10375940000.0,7376540000.0,0.5004186,0.5868691,0.4937686,0.7065698,0.4937686,5295687000.0,5465243000.0,4787020000.0,5804354000.0,4560946000.0,0.0,3
2506354136895744000,26,,2226,53819,367,179.75492,28.338815,0.02812516,1.221159e-05,GALAXY,8927648000.0,10177110000.0,5928948000.0,10726870000.0,5479142000.0,0.9060709,1.185372,0.75312,1.438074,0.6267693,10576930000.0,13175810000.0,8477842000.0,13225780000.0,6978492000.0,1.172072,1.464674,0.8063203,1.584375,0.6001692,6274525000.0,6837595000.0,4538390000.0,7166053000.0,3928397000.0,0.003333333,5,6576700000.0,7176580000.0,5576900000.0,8976220000.0,4977020000.0,0.75977,0.8661706,0.7265199,0.9991714,0.5004186,7826450000.0,10225970000.0,6476720000.0,11525710000.0,5576900000.0,0.8927708,0.9592712,0.6400694,1.118872,0.5004186,4382491000.0,4968790000.0,3698475000.0,5555089000.0,3063318000.0,0.0,3
2506357160552720384,26,,2226,53819,378,179.68598,28.289566,0.02740775,8.927954e-06,GALAXY,5928948000.0,7928081000.0,5429164000.0,8078016000.0,4479576000.0,1.504574,1.544474,1.318373,1.750626,1.225273,6028904000.0,7728167000.0,5529121000.0,9577366000.0,4779446000.0,1.477974,1.557775,1.251873,1.717375,1.092272,17699460000.0,22330930000.0,16541600000.0,23102840000.0,14225860000.0,0.07333333,3,10875840000.0,12175580000.0,10575900000.0,12275560000.0,10076000000.0,1.325023,1.338323,1.225273,1.418124,1.125522,11925630000.0,12475520000.0,11125790000.0,13175380000.0,10825850000.0,1.211973,1.364923,1.192022,1.471324,1.145472,33017590000.0,37573120000.0,32027260000.0,39157650000.0,30442730000.0,0.0,4
2506367605913184256,26,,2226,53819,416,179.91342,28.165051,0.02719262,8.346297e-06,GALAXY,10277060000.0,10676890000.0,5729034000.0,10676890000.0,5129294000.0,0.9991714,1.251873,0.9526212,1.497924,0.8728207,14175370000.0,14525220000.0,8877669000.0,14525220000.0,6528688000.0,0.6733196,1.265173,0.5469689,1.338323,0.5469689,5636325000.0,6303524000.0,3323368000.0,6303524000.0,2878569000.0,0.2133333,4,2827450000.0,3377340000.0,2777460000.0,5526910000.0,2227570000.0,1.092272,1.092272,0.9925213,1.497924,0.6334193,2927430000.0,3627290000.0,2927430000.0,7526510000.0,2377540000.0,1.039072,1.065672,0.9193709,1.251873,0.5270188,1810426000.0,2585913000.0,1764809000.0,2996465000.0,1445491000.0,0.22,2
2510918209327097856,26,,2230,53799,587,184.82636,30.34197,0.02596383,1.121894e-05,GALAXY,5129294000.0,6828557000.0,4679489000.0,7728167000.0,3979792000.0,1.318373,1.318373,1.178722,1.378224,0.8728207,5479142000.0,8427864000.0,4879402000.0,8527821000.0,4129727000.0,1.218623,1.404824,0.8063203,1.517874,0.7065698,6243662000.0,7480541000.0,5831369000.0,8552503000.0,5254158000.0,0.09666666,3,10325950000.0,11225770000.0,9276160000.0,11475720000.0,8476320000.0,0.8329205,0.939321,0.75312,0.9991714,0.7265199,10675880000.0,11825650000.0,9776060000.0,12975420000.0,8976220000.0,0.8728207,0.9526212,0.7664201,1.045722,0.6334193,11963050000.0,12819410000.0,10764150000.0,13761410000.0,10421600000.0,0.003333333,4
2510927555175933952,26,,2230,53799,621,185.10476,30.521266,0.0280338,1.13554e-05,GALAXY,11126690000.0,12276200000.0,9677322000.0,12426130000.0,9327474000.0,1.956777,1.996677,1.930177,1.996677,1.624275,13575630000.0,13725570000.0,12326170000.0,14325310000.0,12026300000.0,1.963427,1.996677,1.790526,1.996677,1.777226,39845160000.0,41132150000.0,34697180000.0,42603000000.0,33961760000.0,0.01333333,4,9226170000.0,9826050000.0,8226370000.0,10425930000.0,8076400000.0,1.331673,1.338323,1.305073,1.418124,1.165422,9376140000.0,10225970000.0,8576300000.0,11175780000.0,8176380000.0,1.338323,1.411474,1.198673,1.497924,1.118872,26319130000.0,27072730000.0,23493140000.0,30652310000.0,22739550000.0,0.0,4
2510928654687561728,26,,2230,53799,625,184.99663,30.359996,0.02777676,1.398516e-05,GALAXY,7278363000.0,9577366000.0,5878969000.0,9927214000.0,4679489000.0,1.245223,1.318373,1.045722,1.497924,0.7996703,9727301000.0,11076720000.0,7878103000.0,12076280000.0,5479142000.0,0.8927708,1.065672,0.6666695,1.305073,0.6267693,5555349000.0,6876401000.0,4693793000.0,7221024000.0,3200430000.0,0.04,4,14375140000.0,14525110000.0,12475520000.0,14975020000.0,10975820000.0,0.75312,0.8661706,0.7398199,0.9991714,0.7265199,14475120000.0,14625090000.0,12775460000.0,14975020000.0,11425730000.0,0.7730702,0.8861208,0.7331699,0.9991714,0.7331699,11232490000.0,11585900000.0,10054470000.0,11939310000.0,9347647000.0,0.0,3
2510930303955003392,26,,2230,53799,631,184.9727,30.26867,0.02790928,1.260049e-05,GALAXY,13825520000.0,14975030000.0,13775550000.0,14975030000.0,6978492000.0,0.6334193,0.6334193,0.5004186,1.497924,0.4937686,14725130000.0,14975030000.0,13575630000.0,14975030000.0,10177110000.0,0.5336688,0.7265199,0.4937686,1.178722,0.4937686,12481090000.0,13379440000.0,12406230000.0,13753750000.0,7989334000.0,0.04,2,8526310000.0,10175980000.0,5476920000.0,10475920000.0,3727270000.0,0.6334193,0.9991714,0.5004186,1.497924,0.4937686,8676280000.0,10475920000.0,4927030000.0,11125790000.0,4327150000.0,0.5935192,0.9991714,0.5004186,1.245223,0.4671684,7874403000.0,9190710000.0,5783797000.0,9655290000.0,4157770000.0,0.01,2
