SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
346787094795937792,26,,308,51662,36,223.04598,-0.25611702,0.04321273,1.104869e-05,GALAXY,6928514000.0,7628211000.0,6228817000.0,7978059000.0,5828991000.0,1.657525,1.830426,1.557775,1.996677,1.524524,8377886000.0,10027170000.0,7228384000.0,10876800000.0,5878969000.0,1.810476,1.910226,1.584375,1.923527,1.391524,32090690000.0,35254640000.0,28663080000.0,37891260000.0,23653490000.0,0.12,4,10375940000.0,10525910000.0,8976220000.0,11475720000.0,8476320000.0,1.497924,1.544474,1.451374,1.750626,1.378224,10925830000.0,11575700000.0,9326150000.0,13125390000.0,8576300000.0,1.650875,1.730675,1.291773,1.817126,1.211973,47381170000.0,47923610000.0,38159610000.0,52263170000.0,34362500000.0,0.003333333,3
346809085028493312,26,,308,51662,116,222.80149,-0.060869928,0.04349496,1.143467e-05,GALAXY,4479576000.0,7978059000.0,4179706000.0,9327474000.0,2980226000.0,1.344973,1.411474,1.092272,1.424774,0.8329205,5129294000.0,9727301000.0,4679489000.0,11626480000.0,4079749000.0,1.338323,1.557775,0.8861208,1.684125,0.6201193,6912772000.0,11033720000.0,6206324000.0,14683700000.0,4793427000.0,0.08333334,4,4477120000.0,4577100000.0,2627490000.0,5476920000.0,2227570000.0,0.75312,1.125522,0.6267693,1.258523,0.5004186,4877040000.0,4977020000.0,2727470000.0,6726670000.0,2377540000.0,0.6866196,1.025771,0.5868691,1.118872,0.5004186,6886209000.0,7009854000.0,4413296000.0,8122664000.0,3918714000.0,0.02666667,3
346809909662214144,26,,308,51662,119,222.75878,-0.05602555,0.04445644,1.044309e-05,GALAXY,4079749000.0,5079316000.0,2430464000.0,6128861000.0,1480876000.0,0.8794707,1.138822,0.8794707,1.338323,0.75312,8727734000.0,10726870000.0,4779446000.0,12376150000.0,2580399000.0,0.4139681,0.8063203,0.2676673,1.231923,0.1878669,2743012000.0,3157464000.0,1499658000.0,4124517000.0,1154282000.0,0.1766667,8,5126990000.0,6276760000.0,3027410000.0,7026610000.0,1177780000.0,0.75312,0.8994209,0.566919,1.165422,0.5004186,9876040000.0,11325750000.0,7276560000.0,12075600000.0,2477520000.0,0.3009175,0.5935192,0.207817,0.8196204,0.1479666,3160666000.0,3667034000.0,2147931000.0,4173402000.0,1135196000.0,0.1233333,5
346931130819176448,26,,308,51662,560,222.48908,0.55829331,0.03983419,7.584365e-06,GALAXY,3480009000.0,4929381000.0,3280096000.0,5629078000.0,3230117000.0,1.750626,1.797176,1.497924,1.850376,1.438074,3829858000.0,6978492000.0,3679922000.0,7978059000.0,3579966000.0,1.783876,1.830426,1.325023,1.830426,1.225273,26394380000.0,34092750000.0,25111320000.0,40080370000.0,24255940000.0,0.006666667,3,5926830000.0,6976620000.0,5476920000.0,8076400000.0,4827050000.0,1.305073,1.351623,1.125522,1.418124,1.085622,7226570000.0,9276160000.0,6626690000.0,10225970000.0,6226770000.0,1.418124,1.604325,1.198673,1.717375,1.065672,40612820000.0,49568300000.0,38373950000.0,54046040000.0,34791750000.0,0.0,5
346937453011036160,26,,308,51662,583,222.54957,0.54358174,0.03950118,1.033639e-05,GALAXY,4879402000.0,5828991000.0,3430031000.0,7578232000.0,2780313000.0,0.8129703,0.9060709,0.5935192,0.9991714,0.4738185,5629078000.0,7528254000.0,4079749000.0,10377020000.0,3529988000.0,0.8196204,0.939321,0.3142176,1.052372,0.2477172,4460668000.0,5088798000.0,3114675000.0,6075860000.0,2755743000.0,0.27,5,5426930000.0,8776260000.0,3827250000.0,9226170000.0,3327350000.0,0.9792213,1.045722,0.75312,1.125522,0.5004186,8276360000.0,10675880000.0,6126790000.0,11875640000.0,5876840000.0,0.8661706,0.939321,0.4871185,1.325023,0.4871185,5872724000.0,7506785000.0,4238664000.0,8233034000.0,3603196000.0,0.21,5
346939377156384768,26,,308,51662,590,222.53561,0.61459607,0.04044159,1.229088e-05,GALAXY,7428298000.0,10227080000.0,5978926000.0,12326170000.0,4729467000.0,0.8528706,0.939321,0.5602689,1.052372,0.2743174,9377452000.0,11526520000.0,6828557000.0,13275760000.0,5779013000.0,0.4937686,0.926021,0.3408177,1.218623,0.2610173,3498356000.0,5140029000.0,2814326000.0,6416886000.0,2449509000.0,0.09333333,4,8226370000.0,9526110000.0,2077600000.0,9526110000.0,1727670000.0,0.5004186,0.75312,0.4538684,1.497924,0.4538684,8926230000.0,9526110000.0,1977620000.0,9526110000.0,1727670000.0,0.5004186,1.298423,0.4538684,1.471324,0.4472183,4518608000.0,4896362000.0,1638230000.0,4896362000.0,1307695000.0,0.02333333,2
346940476668012544,26,,308,51662,594,222.75374,0.076094946,0.04339977,1.044097e-05,GALAXY,11376590000.0,12476110000.0,10077150000.0,12925910000.0,9427430000.0,0.8661706,1.012471,0.7265199,1.092272,0.7065698,12326170000.0,12676020000.0,11176670000.0,13375720000.0,10826820000.0,0.939321,1.125522,0.7863702,1.192022,0.6733196,28794820000.0,31013880000.0,25651160000.0,31568640000.0,23986870000.0,0.01333333,3,9926030000.0,11225770000.0,7976420000.0,11225770000.0,7976420000.0,0.75312,0.9991714,0.7265199,1.251873,0.6267693,12175580000.0,12625490000.0,8876240000.0,12625490000.0,8226370000.0,0.6400694,0.9991714,0.566919,1.085622,0.5004186,23468110000.0,26746430000.0,20382640000.0,28289160000.0,19418430000.0,0.0,3
347956980737927168,26,,309,51994,196,223.42668,-0.01269047,0.04309791,7.821956e-06,GALAXY,6378753000.0,7978059000.0,4429598000.0,10177110000.0,3480009000.0,0.6400694,0.7996703,0.4937686,0.8927708,0.3474678,9827257000.0,12526090000.0,6378753000.0,12526090000.0,4979359000.0,0.2809674,0.5203687,0.1945169,0.8595206,0.1280165,4420543000.0,4930201000.0,3255611000.0,6240750000.0,2600336000.0,0.0,5,5976820000.0,6876640000.0,4777060000.0,6926630000.0,2777460000.0,0.9991714,1.045722,0.9127209,1.251873,0.75312,12525510000.0,12975420000.0,9376140000.0,13125390000.0,5776860000.0,0.2942674,0.4272682,0.2410672,0.6334193,0.1945169,3520126000.0,3913897000.0,2811338000.0,3992651000.0,2023796000.0,0.0,4
347965501953042432,26,,309,51994,227,223.40383,0.0056962864,0.04384198,8.419602e-06,GALAXY,4929381000.0,4979359000.0,3979792000.0,6478709000.0,3829858000.0,1.863676,1.983377,1.497924,1.996677,1.251873,5878969000.0,6178839000.0,3979792000.0,9277496000.0,3879836000.0,1.724025,1.996677,1.484624,1.996677,1.078972,26374510000.0,30295870000.0,23760270000.0,37811810000.0,22779930000.0,0.05333333,2,7626490000.0,8826250000.0,6426730000.0,9126190000.0,5576900000.0,1.604325,1.697425,1.458024,1.750626,1.378224,9126190000.0,9776060000.0,6476720000.0,10425930000.0,5976820000.0,1.837076,1.903576,1.464674,1.903576,1.378224,44616630000.0,47978970000.0,33184690000.0,49996370000.0,28813650000.0,0.0,3
347965776830949376,26,,309,51994,228,223.40848,0.020983274,0.04477814,2.368331e-05,GALAXY,5479142000.0,5479142000.0,2780313000.0,8477842000.0,2780313000.0,0.5469689,0.6334193,0.4538684,0.6334193,0.4538684,5978926000.0,5978926000.0,2930247000.0,12026300000.0,2880269000.0,0.5004186,0.5602689,0.394018,0.7797202,0.1612667,5347397000.0,5347397000.0,2899244000.0,7084795000.0,2899244000.0,0.08333334,2,7926430000.0,10475920000.0,4977020000.0,10475920000.0,2627490000.0,0.5070686,0.6334193,0.4937686,1.092272,0.4538684,7976420000.0,10375940000.0,6426730000.0,10375940000.0,2377540000.0,0.5004186,0.9991714,0.4538684,1.458024,0.4538684,7782817000.0,9713897000.0,5180057000.0,9713897000.0,3165017000.0,0.0,2
