SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
2569326738949564416,26,,2282,53683,84,134.51524,20.114897,0.03243268,1.926833e-05,GALAXY,7928081000.0,10726870000.0,6928514000.0,11476540000.0,5229251000.0,0.8661706,1.318373,0.6267693,1.378224,0.5004186,9427430000.0,11526520000.0,8127994000.0,12925910000.0,6978492000.0,0.7132198,0.9459711,0.573569,1.305073,0.5004186,4347480000.0,5786534000.0,3966553000.0,6209785000.0,2950750000.0,0.02666667,3,2977420000.0,6176780000.0,2777460000.0,8376340000.0,2227570000.0,0.9991714,1.092272,0.5137187,1.251873,0.4538684,2977420000.0,6976620000.0,2927430000.0,8326350000.0,2377540000.0,0.9991714,1.065672,0.4937686,1.251873,0.4538684,1866717000.0,3254667000.0,1777171000.0,4105347000.0,1418991000.0,0.04333333,2
2569328663094913024,26,,2282,53683,91,134.47873,20.120409,0.03073933,1.20539e-05,GALAXY,5329207000.0,7828124000.0,4629511000.0,9077583000.0,3629944000.0,1.305073,1.364923,1.098922,1.424774,0.8528706,6678623000.0,9977192000.0,5729034000.0,11026740000.0,4879402000.0,1.138822,1.384874,0.7198699,1.517874,0.5203687,3576217000.0,4827851000.0,2542258000.0,5535296000.0,2487839000.0,0.1466667,5,4627090000.0,5226970000.0,3177380000.0,5926830000.0,2477520000.0,0.6666695,0.9592712,0.6533695,1.331673,0.580219,7626490000.0,8326350000.0,5226970000.0,10026010000.0,3327350000.0,0.5469689,0.9193709,0.5336688,0.9991714,0.5203687,3093279000.0,3482077000.0,2260138000.0,3926419000.0,1871340000.0,0.1233333,4
2569329487728633856,26,,2282,53683,94,134.65644,20.192109,0.02992271,9.311055e-06,GALAXY,10776850000.0,11576500000.0,8827691000.0,12176240000.0,7678189000.0,1.092272,1.318373,0.9792213,1.497924,0.9526212,10876800000.0,11526520000.0,9427430000.0,12626040000.0,7778146000.0,1.138822,1.378224,0.9459711,1.484624,0.8927708,27361440000.0,29358430000.0,22822840000.0,30992320000.0,20825850000.0,0.09666666,3,8226370000.0,8676280000.0,7226570000.0,9226170000.0,6826650000.0,1.305073,1.418124,1.258523,1.418124,1.165422,10625890000.0,11075800000.0,7676480000.0,11875640000.0,7026610000.0,1.211973,1.458024,1.158772,1.584375,1.092272,23146030000.0,24259780000.0,19990410000.0,26858530000.0,18876650000.0,0.04333333,4
2569337734065842176,26,,2282,53683,124,134.36643,20.128982,0.03128278,8.346702e-06,GALAXY,5429164000.0,7578232000.0,4579532000.0,9027604000.0,3929814000.0,0.8329205,0.8329205,0.5004186,0.9991714,0.5004186,10427000000.0,12875940000.0,9227518000.0,13975460000.0,8227951000.0,0.5536189,0.9592712,0.3740679,1.584375,0.008315858,2726661000.0,4420924000.0,2477504000.0,5068730000.0,1530710000.0,0.01333333,6,927830000.0,3777260000.0,78000000.0,3927230000.0,28010000.0,0.9526212,1.045722,0.8728207,1.251873,0.75312,6876640000.0,14775060000.0,28010000.0,14825050000.0,28010000.0,0.5403188,1.617625,0.02161593,1.956777,0.0149659,474033200.0,1346618000.0,92277430.0,1510228000.0,37740890.0,0.1333333,5
2569370719414675456,26,,2282,53683,244,133.86142,20.054359,0.03077845,1.003369e-05,GALAXY,8777713000.0,10626910000.0,5878969000.0,10626910000.0,5129294000.0,0.7265199,0.8196204,0.6134692,1.025771,0.4738185,13075850000.0,14525220000.0,9227518000.0,14525220000.0,7378319000.0,0.1679167,0.4937686,0.1080664,0.4937686,0.08146627,3005080000.0,3608345000.0,2160509000.0,4251827000.0,1637680000.0,0.06666667,4,9376140000.0,9826050000.0,5876840000.0,10325950000.0,4177180000.0,0.5336688,0.7730702,0.5004186,0.8794707,0.4073181,13575300000.0,13825250000.0,9826050000.0,13925230000.0,7076600000.0,0.3674179,0.7331699,0.2942674,0.8395705,0.2543672,3846889000.0,3889303000.0,2574452000.0,4143791000.0,1938234000.0,0.0,4
2569374017949558784,26,,2282,53683,256,133.79141,20.261656,0.03185342,8.093503e-06,GALAXY,3829858000.0,5828991000.0,3380052000.0,7478276000.0,2630377000.0,0.6866196,0.7331699,0.6201193,1.005821,0.4804685,4979359000.0,9027604000.0,4329641000.0,11476540000.0,3480009000.0,0.2610173,0.4006681,0.2011669,0.580219,0.1213665,1897437000.0,2685311000.0,1728606000.0,3191802000.0,1503499000.0,0.2066667,4,5776860000.0,6476720000.0,3127390000.0,7776460000.0,1377740000.0,0.566919,0.6999197,0.5336688,1.032422,0.5004186,9526110000.0,10375940000.0,6526710000.0,11725670000.0,2177580000.0,0.2942674,0.4804685,0.2011669,0.6733196,0.1812168,2919230000.0,3458813000.0,1780110000.0,3938442000.0,1120620000.0,0.14,4
2569381439653046272,26,,2282,53683,283,133.60131,20.224794,0.03116115,9.235369e-06,GALAXY,9727301000.0,11676460000.0,8327907000.0,12176240000.0,7478276000.0,1.318373,1.497924,1.045722,1.624275,0.9925213,10976760000.0,11926350000.0,9877236000.0,12476110000.0,9127561000.0,1.325023,1.517874,1.152122,1.610975,1.072322,39078910000.0,45205050000.0,35882660000.0,48134950000.0,32153700000.0,0.03333334,4,13075400000.0,13875240000.0,12925430000.0,14625090000.0,12475520000.0,1.092272,1.092272,1.012471,1.092272,0.9925213,13675280000.0,13975220000.0,13625290000.0,14775060000.0,13625290000.0,1.032422,1.039072,0.9991714,1.072322,0.9592712,53554650000.0,56291220000.0,52733670000.0,59848760000.0,50270760000.0,0.0,2
2570540050802567168,26,,2283,53729,402,134.46956,20.122529,0.03088263,9.645407e-06,GALAXY,5878969000.0,6528688000.0,3330074000.0,6628644000.0,2930247000.0,1.477974,1.863676,1.411474,1.996677,1.378224,8377886000.0,9277496000.0,3979792000.0,9327474000.0,3729901000.0,1.192022,1.857026,1.059022,1.996677,1.059022,19720470000.0,20898280000.0,13595890000.0,22782760000.0,11946960000.0,0.12,5,5826850000.0,6926630000.0,4977020000.0,7176580000.0,4727070000.0,1.411474,1.504574,1.291773,1.544474,1.125522,7076600000.0,9826050000.0,5976820000.0,9826050000.0,5576900000.0,1.644225,1.797176,1.544474,1.803826,1.331673,22825900000.0,29159940000.0,20389730000.0,30378020000.0,18440790000.0,0.02666667,3
2571682992787318784,26,,2284,53708,464,135.61367,22.653909,0.03629977,9.91408e-06,GALAXY,5729034000.0,6628644000.0,3430031000.0,7178406000.0,3380052000.0,1.624275,1.996677,1.491274,1.996677,1.378224,7228384000.0,7328341000.0,3729901000.0,8377886000.0,3679922000.0,1.378224,1.996677,1.225273,1.996677,1.138822,31060610000.0,33234870000.0,22725920000.0,36133900000.0,22363540000.0,0.07,3,8476320000.0,10425930000.0,7076600000.0,10625890000.0,6476720000.0,1.378224,1.497924,1.225273,1.504574,1.125522,9626090000.0,11325750000.0,8126390000.0,11825650000.0,7076600000.0,1.471324,1.790526,1.138822,1.823776,1.138822,49099710000.0,61402920000.0,40897560000.0,62148580000.0,36796490000.0,0.0,4
2571683817421039616,26,,2284,53708,467,135.64288,22.632045,0.03751301,1.221617e-05,GALAXY,7878103000.0,9377452000.0,6278796000.0,9627344000.0,5229251000.0,1.750626,1.996677,1.624275,1.996677,1.458024,9277496000.0,11026740000.0,7928081000.0,11376590000.0,6678623000.0,1.850376,1.996677,1.591025,1.996677,1.544474,34798710000.0,40568800000.0,29028620000.0,42074040000.0,24262030000.0,0.13,3,11375740000.0,11725670000.0,10275960000.0,12725470000.0,9976020000.0,1.497924,1.504574,1.451374,1.544474,1.251873,11525710000.0,12825450000.0,10575900000.0,13475320000.0,10575900000.0,1.491274,1.571075,1.231923,1.610975,1.132172,46758840000.0,49796870000.0,40682770000.0,50303210000.0,39670100000.0,0.02333333,3
