SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
1371517655797753856,26,,1218,52709,624,155.20819,42.972052,0.02328912,1.003664e-05,GALAXY,4079749000.0,5579099000.0,2380486000.0,6128861000.0,2130594000.0,1.624275,1.750626,1.378224,1.750626,1.225273,6078882000.0,8877669000.0,2830291000.0,9827257000.0,2530421000.0,1.338323,1.704075,0.9060709,1.704075,0.7265199,5543342000.0,6091111000.0,3626151000.0,7460533000.0,3169677000.0,0.1166667,4,3927230000.0,4177180000.0,2077600000.0,4627090000.0,1827650000.0,1.497924,1.750626,1.411474,1.750626,1.378224,6076800000.0,6626690000.0,2377540000.0,7526510000.0,2027610000.0,1.145472,1.697425,1.025771,1.697425,1.005821,5229171000.0,5611600000.0,3317022000.0,6185245000.0,2838984000.0,0.07666667,3
1371518205553567744,26,,1218,52709,626,155.25228,42.985303,0.02321056,8.866214e-06,GALAXY,4179706000.0,5479142000.0,3180139000.0,6378753000.0,2830291000.0,1.438074,1.484624,1.165422,1.524524,1.078972,6528688000.0,7978059000.0,3879836000.0,10576930000.0,3380052000.0,1.763926,1.763926,1.305073,1.770576,0.9659212,11319250000.0,14404020000.0,8234469000.0,17651160000.0,7260329000.0,0.04333333,5,6076800000.0,6976620000.0,4577100000.0,6976620000.0,3577300000.0,0.9991714,1.045722,0.9526212,1.251873,0.8728207,7776460000.0,8826250000.0,6426730000.0,9226170000.0,5176980000.0,0.9991714,1.052372,0.8927708,1.132172,0.7930202,14242570000.0,16481430000.0,10970380000.0,16653650000.0,8903738000.0,0.0,3
1371518755309381632,26,,1218,52709,628,155.07619,42.821797,0.02336223,1.316938e-05,GALAXY,6028904000.0,7278363000.0,3879836000.0,8327907000.0,2330508000.0,1.005821,1.125522,0.9127209,1.497924,0.6400694,10576930000.0,12676020000.0,8078016000.0,13325740000.0,3230117000.0,0.566919,1.012471,0.4206182,1.245223,0.4206182,1584085000.0,1958372000.0,1163012000.0,2426231000.0,765332500.0,0.2766667,6,5826850000.0,7626490000.0,3927230000.0,8076400000.0,2477520000.0,0.8329205,1.039072,0.6533695,1.418124,0.5004186,7026610000.0,7726470000.0,5476920000.0,8426330000.0,2977420000.0,0.8196204,0.8861208,0.6201193,1.152122,0.5004186,1603101000.0,2017961000.0,1237048000.0,2091171000.0,870995400.0,0.21,4
1371521504088451072,26,,1218,52709,638,155.13224,43.021601,0.02217434,1.031403e-05,GALAXY,7278363000.0,8327907000.0,5878969000.0,9327474000.0,5179273000.0,1.318373,1.378224,1.178722,1.624275,0.9991714,9327474000.0,10526950000.0,7778146000.0,11576500000.0,6328774000.0,1.012471,1.198673,0.8595206,1.331673,0.7664201,8185807000.0,9844234000.0,6941988000.0,10673450000.0,6278618000.0,0.1166667,4,10425930000.0,10925830000.0,9476120000.0,11375740000.0,9376140000.0,0.9925213,1.092272,0.9925213,1.092272,0.9526212,11825650000.0,12125590000.0,10475920000.0,12225570000.0,9726070000.0,0.9991714,1.152122,0.9459711,1.178722,0.9459711,12642270000.0,12982360000.0,11536980000.0,13747560000.0,11366940000.0,0.01333333,3
1373682044671911936,26,,1220,52723,306,164.55241,9.2177703,0.0344055,1.087761e-05,GALAXY,10127130000.0,11426560000.0,8977626000.0,12226220000.0,6978492000.0,1.591025,1.810476,1.418124,1.810476,1.344973,13275760000.0,13875500000.0,12126260000.0,14025440000.0,10576930000.0,1.571075,1.730675,1.451374,1.996677,1.398174,47388540000.0,54129630000.0,43737110000.0,56095780000.0,40366560000.0,0.06333333,4,11075800000.0,12325550000.0,9826050000.0,13025410000.0,9576100000.0,1.305073,1.418124,1.025771,1.418124,0.9925213,14125190000.0,14125190000.0,10925830000.0,14175180000.0,10925830000.0,1.065672,1.225273,1.019122,1.325023,0.9659212,49039180000.0,53373980000.0,45282360000.0,56841830000.0,43837430000.0,0.0,2
1373683419061446656,26,,1220,52723,311,164.52912,9.3196432,0.03439097,1.297456e-05,GALAXY,4079749000.0,5229251000.0,2980226000.0,6078882000.0,2980226000.0,1.497924,1.750626,1.378224,1.750626,1.178722,4729467000.0,6378753000.0,3280096000.0,8028038000.0,3280096000.0,1.464674,1.810476,1.198673,1.810476,1.098922,9152354000.0,10876020000.0,7428684000.0,12599690000.0,7428684000.0,0.1466667,4,11175780000.0,12325550000.0,11075800000.0,12575500000.0,10625890000.0,1.092272,1.092272,0.9925213,1.092272,0.9526212,11925630000.0,12775460000.0,11825650000.0,13125390000.0,11525710000.0,1.059022,1.118872,0.9592712,1.152122,0.9526212,23956450000.0,26312430000.0,23514700000.0,27343170000.0,22631210000.0,0.003333333,4
1373684518573074432,26,,1220,52723,315,164.5716,9.3460598,0.03462283,1.373336e-05,GALAXY,6278796000.0,7628211000.0,5729034000.0,9177540000.0,4479576000.0,1.504574,1.544474,1.105572,1.584375,0.9592712,7978059000.0,9827257000.0,6328774000.0,11226650000.0,4479576000.0,1.211973,1.344973,0.926021,1.610975,0.7065698,12407300000.0,15654010000.0,10783950000.0,18224320000.0,9972272000.0,0.07666667,4,5426930000.0,6126790000.0,4477120000.0,6226770000.0,3477320000.0,1.225273,1.451374,1.125522,1.624275,1.125522,5726870000.0,7076600000.0,4727070000.0,7776460000.0,4127190000.0,1.158772,1.398174,1.059022,1.564425,0.9991714,10810590000.0,11953180000.0,9382366000.0,13381410000.0,7382845000.0,0.03333334,4
1373685618084702208,26,,1220,52723,319,164.53166,9.2761021,0.0344012,1.238851e-05,GALAXY,7278363000.0,8028038000.0,7028471000.0,8927648000.0,6828557000.0,1.996677,1.996677,1.956777,1.996677,1.863676,9677322000.0,11326610000.0,9027604000.0,11826390000.0,8677756000.0,1.996677,1.996677,1.830426,1.996677,1.797176,54912620000.0,60850590000.0,52933300000.0,65996830000.0,50953980000.0,0.04666667,4,7276560000.0,10975820000.0,5976820000.0,10975820000.0,5926830000.0,1.863676,1.910226,1.497924,1.996677,1.497924,7276560000.0,10975820000.0,5976820000.0,11325750000.0,5926830000.0,1.870326,1.996677,1.511224,1.996677,1.477974,50681340000.0,74035720000.0,42486820000.0,74035720000.0,42077090000.0,0.0,2
1373696888078886912,26,,1220,52723,360,164.52228,9.5018953,0.03394747,9.415069e-06,GALAXY,8927648000.0,9877236000.0,5828991000.0,10676890000.0,2780313000.0,0.5270188,0.6467195,0.4272682,0.7730702,0.2610173,12026300000.0,12825960000.0,9377452000.0,13125830000.0,4129727000.0,0.1612667,0.1679167,0.07481623,0.3075675,0.02161593,3206288000.0,3463756000.0,2348065000.0,3549578000.0,1232373000.0,0.08666667,5,5276960000.0,6426730000.0,2777460000.0,6626690000.0,727870000.0,1.152122,1.391524,1.059022,1.584375,0.7065698,12575500000.0,13025410000.0,6626690000.0,13525310000.0,727870000.0,0.5935192,1.125522,0.4405683,1.517874,0.394018,2854923000.0,3137141000.0,1443835000.0,4077866000.0,644217700.0,0.0,5
1373711456607954944,26,,1220,52723,413,165.1553,10.43721,0.03611564,1.236324e-05,GALAXY,9227518000.0,10227080000.0,8677756000.0,10976760000.0,8377886000.0,1.504574,1.544474,1.477974,1.544474,1.251873,10077150000.0,11476540000.0,9527387000.0,12326170000.0,8927648000.0,1.517874,1.637575,1.331673,1.690775,1.198673,29933750000.0,33220630000.0,28290310000.0,35069500000.0,24387130000.0,0.1,4,8476320000.0,9176180000.0,7826450000.0,10475920000.0,6726670000.0,1.497924,1.544474,1.451374,1.750626,1.378224,8976220000.0,10825850000.0,7776460000.0,11825650000.0,6926630000.0,1.404824,1.684125,1.298423,1.783876,1.225273,27419170000.0,33293480000.0,25321200000.0,36230640000.0,23013440000.0,0.04,3
