SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
2182100728779139072,26,,1938,53379,388,139.06517,30.824026,0.02272279,7.220997e-06,GALAXY,5079316000.0,6128861000.0,4329641000.0,6828557000.0,3729901000.0,1.564425,1.657525,1.344973,1.750626,1.344973,5928948000.0,8078016000.0,4929381000.0,9277496000.0,4179706000.0,1.371573,1.524524,1.198673,1.710725,1.039072,10612700000.0,11857700000.0,9644370000.0,12964360000.0,8676041000.0,0.09666666,5,7926430000.0,8626290000.0,7226570000.0,8976220000.0,6826650000.0,1.092272,1.338323,1.092272,1.391524,0.9991714,7876440000.0,9326150000.0,7776460000.0,9926030000.0,7776460000.0,1.105572,1.158772,1.039072,1.211973,0.9925213,15708090000.0,17283250000.0,14562520000.0,17712840000.0,14132930000.0,0.0,2
2182111998773323776,26,,1938,53379,429,139.15699,30.905382,0.02321484,8.719969e-06,GALAXY,9877236000.0,10626910000.0,9177540000.0,11326610000.0,6828557000.0,1.251873,1.378224,1.205323,1.497924,0.9991714,11976330000.0,12775980000.0,10976760000.0,12925910000.0,9677322000.0,1.145472,1.211973,0.9659212,1.418124,0.8861208,25048680000.0,27737880000.0,21463070000.0,28096440000.0,18415310000.0,0.05666667,6,9676080000.0,10725870000.0,8926230000.0,11075800000.0,8876240000.0,1.245223,1.331673,1.125522,1.338323,1.098922,10076000000.0,11575700000.0,9976020000.0,12475520000.0,9326150000.0,1.245223,1.431424,1.158772,1.491274,1.072322,26428280000.0,30474430000.0,24405200000.0,33233170000.0,24221280000.0,0.0,4
2182113373162858496,26,,1938,53379,434,139.19246,30.910903,0.02326355,8.933763e-06,GALAXY,4929381000.0,7428298000.0,2480442000.0,8028038000.0,2430464000.0,1.750626,1.996677,1.477974,1.996677,1.411474,7778146000.0,10077150000.0,2780313000.0,10526950000.0,2780313000.0,1.537824,1.996677,1.205323,1.996677,1.092272,6534673000.0,9274071000.0,4127324000.0,9689131000.0,3878288000.0,0.06666667,6,4377140000.0,5426930000.0,3827250000.0,6126790000.0,3477320000.0,1.418124,1.418124,1.165422,1.418124,0.9991714,5726870000.0,6576700000.0,4177180000.0,8076400000.0,3877240000.0,1.371573,1.617625,1.052372,1.644225,0.9792213,5746758000.0,6621516000.0,5134428000.0,7321321000.0,4784525000.0,0.02333333,4
2182114747552393216,26,,1938,53379,439,139.17438,30.915411,0.02318548,8.4064e-06,GALAXY,6928514000.0,7628211000.0,6528688000.0,8327907000.0,5729034000.0,1.504574,1.504574,1.477974,1.544474,1.378224,6978492000.0,8227951000.0,6778579000.0,8977626000.0,6128861000.0,1.504574,1.591025,1.311723,1.717375,1.205323,27549350000.0,29872730000.0,26258580000.0,33745030000.0,23935200000.0,0.1933333,3,14825050000.0,14825050000.0,14725070000.0,14975020000.0,14475120000.0,1.092272,1.092272,1.092272,1.092272,1.092272,14775060000.0,14775060000.0,14725070000.0,14975020000.0,14625090000.0,1.098922,1.098922,1.092272,1.118872,1.065672,58881300000.0,58881300000.0,58366360000.0,59911190000.0,56821530000.0,0.09333333,2
2183242022016542720,26,,1939,53389,444,142.00387,30.036967,0.02666537,7.85911e-06,GALAXY,7428298000.0,8377886000.0,7428298000.0,9227518000.0,5229251000.0,1.318373,1.318373,1.178722,1.378224,1.178722,9077583000.0,10277060000.0,7628211000.0,10776850000.0,6678623000.0,1.032422,1.092272,0.939321,1.378224,0.8129703,19153010000.0,21204080000.0,19153010000.0,23814540000.0,15050860000.0,0.02,3,12975420000.0,14025210000.0,11375740000.0,14075200000.0,11275760000.0,0.9193709,1.012471,0.9193709,1.092272,0.8262705,13275360000.0,14025210000.0,12275560000.0,14125190000.0,11725670000.0,0.926021,1.045722,0.8528706,1.118872,0.8262705,35735280000.0,37863530000.0,33220080000.0,38250490000.0,32059210000.0,0.0,4
2183245045673519104,26,,1939,53389,455,141.99045,30.011034,0.02477028,1.640268e-05,GALAXY,10826820000.0,11776410000.0,9177540000.0,11776410000.0,7978059000.0,0.75312,1.012471,0.580219,1.092272,0.580219,13875500000.0,14575200000.0,12226220000.0,14575200000.0,11026740000.0,0.5403188,0.6267693,0.5070686,0.7863702,0.5004186,4801426000.0,5088679000.0,4119199000.0,5196400000.0,3544692000.0,0.006666667,3,11525710000.0,12875440000.0,10076000000.0,13325350000.0,9226170000.0,0.6334193,0.75312,0.5004186,0.8129703,0.4937686,14025210000.0,14375140000.0,11925630000.0,14375140000.0,10975820000.0,0.5536189,0.7398199,0.4937686,0.8595206,0.4937686,5250127000.0,5813852000.0,4949473000.0,6114506000.0,4197840000.0,0.0,4
2183255216156076032,26,,1939,53389,492,141.97012,29.985752,0.0266633,9.701473e-06,GALAXY,7378319000.0,8577799000.0,6578666000.0,10427000000.0,5429164000.0,1.657525,1.724025,1.438074,1.876976,1.225273,10027170000.0,10926780000.0,9177540000.0,12476110000.0,7678189000.0,1.511224,1.763926,1.245223,1.857026,1.078972,17331360000.0,19098090000.0,15270160000.0,22631570000.0,13650650000.0,0.03333334,5,9576100000.0,11725670000.0,9326150000.0,11975620000.0,8676280000.0,1.331673,1.338323,1.158772,1.418124,1.152122,10625890000.0,11925630000.0,9926030000.0,12225570000.0,9076200000.0,1.245223,1.384874,1.152122,1.504574,1.105572,22204010000.0,27267890000.0,21743650000.0,28035140000.0,20055700000.0,0.0,4
2183259889080494080,26,,1939,53389,509,142.01705,29.991437,0.02767786,6.289095e-06,GALAXY,5229251000.0,6578666000.0,4829424000.0,7928081000.0,2930247000.0,0.8661706,0.8661706,0.7265199,0.8861208,0.6866196,9727301000.0,11376590000.0,9177540000.0,12076280000.0,7028471000.0,0.2477172,0.3009175,0.1812168,0.5004186,0.1280165,3079835000.0,3891878000.0,2932190000.0,4260988000.0,1898681000.0,0.07666667,4,4427130000.0,5077000000.0,2627490000.0,5726870000.0,1827650000.0,0.5004186,0.566919,0.4804685,0.6666695,0.4538684,10325950000.0,11175780000.0,7376540000.0,11875640000.0,4777060000.0,0.214467,0.387368,0.1612667,0.5935192,0.1147165,2841668000.0,3306283000.0,1989874000.0,3770898000.0,1602694000.0,0.03333334,5
2184257970659944448,26,,1940,53383,44,142.05687,26.403463,0.04307738,8.37391e-06,GALAXY,6978492000.0,7678189000.0,3979792000.0,9127561000.0,3979792000.0,1.564425,1.810476,1.477974,1.810476,1.411474,10476980000.0,11526520000.0,6228817000.0,12276200000.0,6228817000.0,1.564425,1.830426,1.298423,1.830426,1.132172,55020930000.0,62628830000.0,34099220000.0,67859260000.0,32672740000.0,0.006666667,6,7126590000.0,8076400000.0,5926830000.0,8176380000.0,5476920000.0,1.251873,1.331673,1.125522,1.418124,1.125522,8376340000.0,9526110000.0,6676680000.0,10026010000.0,6126790000.0,1.078972,1.311723,0.9858713,1.531174,0.9127209,49081920000.0,53512580000.0,43666660000.0,56466360000.0,40220580000.0,0.0,4
2184268141142501376,26,,1940,53383,81,142.03258,26.492478,0.04286715,6.856274e-06,GALAXY,7178406000.0,9627344000.0,4729467000.0,10476980000.0,4379619000.0,0.2410672,0.3009175,0.221117,0.4605184,0.221117,9077583000.0,12176240000.0,5928948000.0,14475240000.0,5828991000.0,0.05486612,0.1745668,0.02161593,0.1812168,0.008315858,4836135000.0,5384649000.0,3268953000.0,6089881000.0,3033876000.0,0.01333333,4,5926830000.0,6676680000.0,4477120000.0,6776660000.0,2727470000.0,0.4538684,0.5469689,0.4538684,0.75312,0.2543672,8876240000.0,11175780000.0,6076800000.0,11325750000.0,5776860000.0,0.221117,0.3275176,0.1479666,0.4671684,0.1014164,4030501000.0,4354862000.0,3057418000.0,4841403000.0,2165426000.0,0.0,4
