SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
1487480399322966016,26,,1321,52764,606,206.2392,56.630752,0.03565053,1.736902e-05,GALAXY,3879836000.0,6878536000.0,2130594000.0,7428298000.0,2130594000.0,0.7996703,1.052372,0.5004186,1.251873,0.4605184,6028904000.0,11276630000.0,2380486000.0,13025870000.0,2030637000.0,0.5602689,0.8329205,0.3208676,1.245223,0.2809674,1950269000.0,2996973000.0,1339692000.0,3520324000.0,1252466000.0,0.02,4,7576500000.0,8676280000.0,2827450000.0,11175780000.0,1427730000.0,0.6733196,0.9592712,0.5868691,1.331673,0.4605184,11425730000.0,13075400000.0,5376940000.0,14075200000.0,1577700000.0,0.7797202,1.431424,0.4006681,1.617625,0.3674179,4183714000.0,5152419000.0,1692756000.0,5429193000.0,954694300.0,0.0,4
1487485622003197952,26,,1321,52764,625,206.52248,55.876953,0.0400989,1.261339e-05,GALAXY,10576930000.0,11576500000.0,9227518000.0,12326170000.0,8078016000.0,0.8395705,0.9792213,0.6866196,1.092272,0.6866196,12775980000.0,13625610000.0,11626480000.0,14025440000.0,10526950000.0,0.573569,0.7065698,0.5403188,0.8595206,0.5004186,24662540000.0,26770210000.0,22171660000.0,28303060000.0,19489170000.0,0.07666667,5,8926230000.0,9626090000.0,7776460000.0,9976020000.0,6976620000.0,0.6533695,0.7863702,0.5004186,0.8661706,0.5004186,9276160000.0,9976020000.0,8076400000.0,10625890000.0,7076600000.0,0.7065698,0.7930202,0.5004186,0.9127209,0.5004186,22390330000.0,23392640000.0,19182950000.0,24394950000.0,17178330000.0,0.03666667,2
1487486446636918784,26,,1321,52764,628,206.51159,55.715388,0.03998446,1.229043e-05,GALAXY,14925050000.0,14975030000.0,7478276000.0,14975030000.0,6978492000.0,0.6334193,0.9526212,0.5004186,1.497924,0.4937686,14875070000.0,14975030000.0,12925910000.0,14975030000.0,10177110000.0,0.6999197,0.9991714,0.5004186,1.165422,0.4937686,24042950000.0,24300490000.0,21853890000.0,24686790000.0,13741470000.0,0.04666667,2,6576700000.0,7026610000.0,4577100000.0,7326550000.0,3677280000.0,0.8329205,0.9792213,0.75312,1.092272,0.6666695,9826050000.0,10575900000.0,7726470000.0,10775860000.0,4127190000.0,0.8462206,1.039072,0.6999197,1.085622,0.5004186,11424730000.0,11939980000.0,8075585000.0,12712860000.0,5885758000.0,0.07666667,4
1488565067996751872,26,,1322,52791,456,206.41226,56.616559,0.03495544,9.036071e-06,GALAXY,7828124000.0,8327907000.0,5579099000.0,8677756000.0,5129294000.0,1.624275,1.996677,1.624275,1.996677,1.497924,9827257000.0,10976760000.0,8577799000.0,11226650000.0,7228384000.0,1.690775,1.996677,1.551124,1.996677,1.451374,64084590000.0,69356490000.0,50665230000.0,74149120000.0,44914070000.0,0.02666667,5,8826250000.0,10076000000.0,8476320000.0,10325950000.0,7676480000.0,1.251873,1.251873,1.158772,1.331673,1.085622,9426130000.0,10525910000.0,8726270000.0,11225770000.0,7926430000.0,1.331673,1.451374,1.192022,1.571075,1.105572,65764540000.0,76171990000.0,61304200000.0,79145560000.0,55852680000.0,0.0,4
1488565617752565760,26,,1322,52791,458,206.46678,56.630465,0.03476785,1.366072e-05,GALAXY,11076720000.0,12875940000.0,10976760000.0,13625610000.0,6478709000.0,0.6334193,0.6334193,0.5004186,1.251873,0.4937686,11726430000.0,12975890000.0,10876800000.0,13875500000.0,8977626000.0,0.5403188,0.7398199,0.4937686,0.8395705,0.4937686,17312010000.0,19863210000.0,17184450000.0,20501010000.0,11061560000.0,0.05333333,2,10725870000.0,11725670000.0,9726070000.0,12475520000.0,8976220000.0,0.75312,0.7730702,0.7265199,0.8728207,0.6267693,11625690000.0,12425530000.0,10026010000.0,13325350000.0,9076200000.0,0.7331699,0.8196204,0.5868691,0.9526212,0.5004186,18243000000.0,19435360000.0,15990750000.0,20495250000.0,14003470000.0,0.0,4
1488572489700239360,26,,1322,52791,483,206.44623,55.757059,0.03977123,1.122786e-05,GALAXY,9477409000.0,10077150000.0,8577799000.0,11576500000.0,7328341000.0,0.9991714,1.125522,0.9925213,1.125522,0.75312,10427000000.0,11226650000.0,9177540000.0,11926350000.0,8477842000.0,1.039072,1.265173,0.7664201,1.438074,0.6334193,44791050000.0,48871850000.0,38669870000.0,51932440000.0,34589080000.0,0.04333333,4,9926030000.0,11475720000.0,8526310000.0,11975620000.0,8376340000.0,0.9991714,1.012471,0.9925213,1.092272,0.75312,9976020000.0,12325550000.0,8726270000.0,12775460000.0,8726270000.0,0.9991714,1.052372,0.6932697,1.092272,0.6932697,48373230000.0,54345300000.0,42049860000.0,55399200000.0,40995970000.0,0.0,2
1488586783351400448,26,,1322,52791,535,206.48502,56.644071,0.03513263,1.279289e-05,GALAXY,4929381000.0,7278363000.0,4279663000.0,10726870000.0,3180139000.0,0.9991714,1.012471,0.7664201,1.092272,0.5270188,7228384000.0,10926780000.0,6078882000.0,13475680000.0,4829424000.0,0.4472183,0.5868691,0.2543672,0.6600195,0.1346666,2361779000.0,3312473000.0,1939249000.0,4738512000.0,1780801000.0,0.13,3,8626290000.0,11875640000.0,4677080000.0,12475520000.0,4027210000.0,0.5004186,0.8794707,0.2543672,1.125522,0.2277671,10875840000.0,13075400000.0,6176780000.0,13125390000.0,5226970000.0,0.3674179,0.8329205,0.2610173,1.178722,0.2344171,4745964000.0,5836374000.0,3425994000.0,6410274000.0,2450364000.0,0.02666667,4
1489656058510075904,26,,1323,52797,329,206.78886,55.985995,0.04019184,1.518947e-05,GALAXY,3330074000.0,5878969000.0,481309200.0,7878103000.0,481309200.0,1.098922,1.418124,0.6733196,1.664175,0.4472183,9777279000.0,12626040000.0,731200800.0,14175370000.0,631244200.0,0.3208676,1.717375,0.2610173,1.990027,0.1080664,796672400.0,2456558000.0,200151200.0,2482493000.0,174215500.0,0.1233333,5,927830000.0,2277560000.0,927830000.0,7976420000.0,727870000.0,0.7730702,0.9526212,0.4538684,1.378224,0.4538684,977820000.0,11025810000.0,877840000.0,11025810000.0,777860000.0,0.7863702,1.584375,0.2809674,1.670825,0.2809674,351618500.0,1044092000.0,351618500.0,1625769000.0,323919600.0,0.0,3
1489698939463559168,26,,1323,52797,485,209.62248,55.69833,0.04094695,1.13399e-05,GALAXY,8977626000.0,12276200000.0,8977626000.0,12476110000.0,8727734000.0,1.624275,1.624275,1.205323,1.624275,1.178722,10676890000.0,12875940000.0,10676890000.0,13275760000.0,10327040000.0,1.637575,1.737326,1.404824,1.743976,1.285123,41043050000.0,54569630000.0,40772520000.0,56463350000.0,39419860000.0,0.01666667,3,11125790000.0,11625690000.0,10425930000.0,11825650000.0,10076000000.0,1.125522,1.205323,1.025771,1.251873,0.9526212,11875640000.0,12375540000.0,11375740000.0,12525510000.0,11025810000.0,1.032422,1.158772,0.9725713,1.192022,0.9526212,43474360000.0,46545790000.0,39844480000.0,49338010000.0,38169160000.0,0.0,5
1489705811411232768,26,,1323,52797,510,209.72619,55.561799,0.04107053,1.234245e-05,GALAXY,6128861000.0,6928514000.0,5729034000.0,8827691000.0,5329207000.0,1.996677,1.996677,1.930177,1.996677,1.624275,9177540000.0,9977192000.0,7778146000.0,11326610000.0,6878536000.0,1.996677,1.996677,1.790526,1.996677,1.504574,39327180000.0,43098430000.0,34184570000.0,52355130000.0,31099000000.0,0.09,4,10925830000.0,12025610000.0,10625890000.0,12275560000.0,9226170000.0,1.544474,1.544474,1.491274,1.750626,1.451374,11425730000.0,12725470000.0,11225770000.0,12975420000.0,9726070000.0,1.464674,1.657525,1.358273,1.777226,1.344973,60378300000.0,67938640000.0,57972740000.0,72406110000.0,53161620000.0,0.0,3
