Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,Misfit_Bary,Vmisfit,lMass_200,r_200_kpc
1134,61557588764.05367,111185214218.85483,0.5536490548364184,0.02953748975,0.9723839999999981,4,125.190658598,56.490952175,125.1062756581556,56.38786389274974,16.487728946306024,0.41176631600243496,18.176239683140317,2.4158453015843406e-13,223.29270701362813,0.08140095539273808,640.474350583058,-22.935117592887767,45319566221371.01,407.60425331523714,2.544197509023435,FALSE,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BCentered,VCentered,13.27317858979819,554.7409320091758
1142,58033344504.83722,121192756133.15099,0.4788515944061678,0.034358753,0.5517450000000004,4,240.533460708,15.696537741,240.5250761460443,15.753570887604027,8.264591110843655,0.41817939599156834,31.53916917126438,5.115907697472721e-13,249.51563525223267,0.12640157455215686,374.7672503343845,-23.028691655487016,7134823091842.097,58.87169596178894,1.3322553943786357,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VCentered,13.083803414691626,478.9593915425146
1143,44343462356.37554,113360696554.56357,0.3911713998249105,0.025698147499999997,0.6949199999999998,4,128.378213287,41.525452866,128.4044345955923,41.42702477417569,16.138466500134957,0.3731564571619862,-108.73407620780792,7.602807272633072e-13,97.98401771416593,1.1097123668168238,543.8770994696057,-22.95615626451863,9202445739184.844,81.1784508994743,4.9234456647494165,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VMisfit,12.955730785442412,435.3140999293912
1145,43634539804.293076,113504358918.10939,0.38443052073246214,0.041849262250000005,0.38873099999999994,4,132.437019362,57.156430741,132.46100231664377,57.122472871571055,2.2257416403834895,0.9803259395763221,-138.91326513953655,-1.4921397450962104e-12,195.2036300273022,0.7116325916690478,123.60318387591059,-22.95753135024867,5515384494863.103,48.591829841903404,0.5616495148302233,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,12.933768129468604,425.8388345019634
1259,73786413275.87631,157734615955.1369,0.4677883344063344,0.03349328325,0.3874460000000006,4,199.568348076,53.965205909,199.58358888144585,54.14384970720489,12.689342674500839,0.8457538876425906,-1.7007929880699546,0.0,125.47704192037324,0.01355461494820116,560.5635671107492,-23.314817531809517,14028680113580.498,88.93849982536842,3.9626363230874255,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,13.551984995768516,686.2448365986096
1264,70825948614.7514,165060321176.05637,0.42909130498544923,0.03500440775,0.3624250000000018,4,166.923745382,13.025669372,167.01793252968636,13.136455782488563,8.804838239333712,0.9801995156501128,329.59773844610186,0.0,265.78599577262594,1.2400869259043485,406.9600666930507,-23.364106714571953,40997101131546.4,248.37647739590994,1.3581361881291176,TRUE,0.0,0.0,0.0,0.25,1.0,0.75,BMisfit,VMisfit,13.49383356055576,655.9729306914056
1265,73612234339.9267,178259244823.0966,0.4129504442419188,0.0371966325,0.6645819999999993,4,214.81910937,26.298597244,214.75937319152166,26.473909900858814,16.342405552158276,0.6729656312423316,68.14909946560874,-4.973799150320701e-13,280.85123966602504,0.24265194466169676,803.9355859819956,-23.447630155868573,115403765550509.73,647.3928780806614,2.5390340652012213,TRUE,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.5,BMisfit,VCentered,13.48592080236224,651.5444661256361
1266,88217104687.93507,141337928941.16205,0.6241573323510295,0.0338464285,0.9306009999999993,4,157.113833184,12.704050192,157.20352001372802,12.59114190167422,8.97734128631033,0.9547431257951319,-108.2227399177097,5.044853423896711e-13,148.21132902974054,0.730192088730234,400.8674512688864,-23.195646808008263,14365039517858.225,101.63612574115393,2.399070513726738,FALSE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.25,BMisfit,VMisfit,13.465285807734643,641.9932492302239
1270,74518138934.36668,159125221035.37598,0.4682987300787482,0.0428272965,0.4434529999999981,4,149.12760587,35.91491678,149.06295324296497,35.94657127194516,13.313521295122332,0.27570636948578836,-78.39663677018528,-3.552713678800501e-15,111.97745112655697,0.7001109239536214,757.1596903768458,-23.324347549814174,18112519871696.7,113.82557556774742,5.997641834204807,TRUE,0.3333333333333333,0.25,0.6666666666666666,0.5,0.0,0.25,BCentered,VMisfit,13.415866606363045,616.3227401012649
1272,75110594598.13466,125234165425.58432,0.5997612100730315,0.0265604355,1.1980280000000008,4,182.690365592,19.040834897,182.61847931522865,19.133272050468868,14.430293909540392,0.4769783864903747,-175.06629799251849,0.0,171.61538527939794,1.0201084110699183,502.9491231247506,-23.06430706483068,29236002801133.62,233.4506937606097,2.5995097787145136,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VMisfit,13.395432774413903,609.8900558506622
1274,64496775093.8156,177565600416.4236,0.363227871516549,0.034453012,0.1805570000000003,4,156.728308174,16.123367449,156.76930030538963,16.065511935980826,3.5973603903249307,1.1673412556911373,67.16003860107696,5.044853423896711e-13,199.15504544132844,0.3372248915524561,163.58516775698226,-23.44339708552728,14302664196857.764,80.54862069745163,0.7285782967682337,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VCentered,13.384469574845385,603.2643836767643
1275,79878003238.93848,154064707462.73083,0.5184704826591219,0.03787853075,0.9637799999999999,4,181.638484921,39.237665409,181.5025749743696,39.226431410116625,16.266070518513143,0.3905268599540491,-132.1536840873275,5.009326287108706e-13,155.62034730522424,0.8492056879177236,815.2537900467714,-23.289257909099433,12312508257585.031,79.91777260579617,4.646758115461489,TRUE,0.0,0.25,0.0,0.0,1.0,0.75,BCentered,VMisfit,13.359772934703262,591.289265372036
1278,71237521326.92705,196767051904.2947,0.36203988745827315,0.0344269605,0.4379249999999999,4,197.148470534,33.975830815,196.98470465579416,34.09220472570245,13.197778312137364,0.8127576529844508,68.01711898798442,5.044853423896711e-13,97.87096196071076,0.6949673082327386,599.6861562507835,-23.554880946949396,9143833482801.816,46.470348538073715,5.43492788808982,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VMisfit,13.318439974209072,573.4577531001743
1282,61161819959.398796,163747558879.28403,0.3735128656451469,0.0256070285,0.09086899999999787,4,158.785847676,45.084646356,158.73741785970043,44.93126937787646,24.162712403598007,0.3902354508218924,55.370463223067624,3.552713678800501e-15,121.79394961781462,0.4546240876235502,811.3575253465511,-23.355437085809797,17793023853583.99,108.66130753558986,5.908948081909688,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VCentered,13.280137082331631,558.4067814986088
1283,66125839704.0402,140095027605.4325,0.4720070428929058,0.024239138,0.8077529999999982,4,172.925069339,28.153591736,172.95589158889112,28.190421767807432,12.242619653088422,0.2243047975691337,-66.37096365892675,-2.531308496145357e-13,75.55816522873565,0.8784088848373048,388.73955334707466,-23.186056802849603,4138575893849.466,29.541204742151628,4.563530397740776,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VMisfit,13.276215059455197,556.9691194628366
1286,57129496959.72112,166968543738.61765,0.3421572451943702,0.04446210275,0.07236799999999732,4,203.409199517,13.236010895,203.48946446681592,13.238283876456624,7.511464445879641,0.6243689296263222,-98.5357696153498,-9.965361869035405e-13,123.59611227874943,0.7972400409579115,444.0177418612857,-23.376586648414968,11037044538303.49,66.10253818576466,3.186538231418758,FALSE,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.5,BMisfit,VMisfit,13.262093274031942,547.4215109623686
1295,59812120556.663666,101216759379.133,0.5909309972335928,0.022144122750000002,1.108346000000001,4,166.15398475,45.125195655,166.05264012030955,45.184082137609586,10.000462425536414,0.5555905775254432,72.62907439164866,-5.082601006733967e-13,206.11466641503094,0.352372180276603,289.6475440246886,-22.833131071359748,14353849109593.666,141.81296850087534,1.2464778757304535,TRUE,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.5,BMisfit,VCentered,13.10666959931836,489.3313621776475
1296,52749749308.01787,120047878564.22778,0.4394059265261885,0.023133485250000002,0.7198620000000027,4,145.82979462,36.247814537,145.77378078782746,36.247778804363044,10.464219258132104,0.25901601704997035,9.130536699559194,-5.124789481669723e-13,83.32473936008398,0.10957774089280395,316.85359949050746,-23.018386224477197,4056656976423.79,33.79199220295597,3.3729375561985178,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VCentered,13.102711380144578,487.6948218645847
1297,50953919896.53957,84020951644.33803,0.6064430228334987,0.03360681775,0.9610869999999991,4,246.842087052,39.109640608,246.82113842928226,39.09935401755691,7.172746421981319,0.16091993345977373,-144.1931737049665,9.965361869035405e-13,232.84871110765235,0.6192569115759591,317.9632764742203,-22.630968990420556,19306947159239.83,229.78729449490683,1.2112303516348073,TRUE,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.5,BCentered,VMisfit,13.091703552125525,481.9879968085854
1298,46672815484.93473,103950886464.70714,0.4489891050691601,0.033300668500000005,0.9461849999999998,4,234.063240099,27.304522918,233.92292832454874,27.199569145188867,11.955097620824422,0.8181484145861379,-40.23752987524225,-1.5063505998114124e-12,176.15621574737864,0.22841958601645038,525.0164157082733,-22.862070493069375,29079267035172.254,279.7404430509123,2.643616966664818,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VCentered,12.959556081755771,435.5414060775016
1300,42516078475.95289,62664287034.112495,0.6784738243779659,0.024428597000000003,1.2467600000000019,4,187.784877284,0.613706212,187.73296811794455,0.6754965282799995,9.529111700771193,0.5081182711398474,-59.25769232785168,-1.0160761121369433e-12,130.92100148063471,0.4526217463789857,304.98548293558804,-22.31255025706844,3840721031039.334,61.29042893200978,2.066300443049094,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VCentered,12.837379165808736,397.67335520474376
1301,39401286291.247795,122803325359.54922,0.32084869180770875,0.0380875345,0.14309500000000241,4,196.260621985,43.553466008,196.28122953748357,43.53401937697877,4.6522897090109,0.3162486486352644,-72.12851723285357,4.831690603168681e-13,427.6574826962762,0.16865954683664444,234.49448975844726,-23.043025317781378,39893143779917.734,324.85393749002117,0.4863626168876429,FALSE,0.0,0.0,0.0,0.0,1.0,0.75,BCentered,VCentered,12.82433208924578,392.0041375669172
1302,40407315628.65084,112283649423.52324,0.3598682073134112,0.019556664,0.1235810000000015,4,234.305274385,43.29832612,234.1851030003568,43.44534935487514,8.632852929716027,1.188595830010998,-52.317712948721955,-5.044853423896711e-13,217.39764213496443,0.24065446356700437,220.39549836151338,-22.945791298887602,17470001862313.518,155.5881194813889,0.8992314963807109,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VCentered,12.789110498006895,383.7989199829522
1404,101674114795.81627,166956663347.14252,0.6089850668877568,0.040932888249999994,1.1952649999999991,4,241.349357041,14.647671896,241.39154125265335,14.804560672627833,12.059468301178615,0.8065369521928941,40.898748524627884,2.0179413695586845e-12,267.0251472913489,0.15316440769528566,654.6057358954225,-23.37650939176658,77036560510827.97,461.41650753196166,2.174459198427905,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VCentered,13.79710561392876,826.3276125925739
1436,82398328147.12923,144463285415.7239,0.570375565736377,0.04263347475,0.8420050000000003,4,163.246073053,37.613414452,163.1567631593127,37.694517603553805,15.624340263973066,0.4131938142876703,119.14376434596302,4.973799150320701e-13,131.71698216337694,0.904543684414064,884.4342321632066,-23.21939371864238,22774999845958.27,157.65251205812154,5.955899923031242,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VMisfit,13.577457720679028,697.7485948320435
1437,82392029379.70836,148755281047.4199,0.553876331647302,0.02462870625,1.0113599999999998,4,212.127917264,8.931924489,212.3230076316234,8.96833021632006,17.585519247491487,0.66915347397977,-24.90356736556103,-7.105427357601002e-15,140.85441966556402,0.1768035921392492,567.5308239350702,-23.251180982035766,19374535889304.12,130.24435672389976,3.5739016356437276,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VCentered,13.575757398030389,700.8500557732843
1443,76450653128.14917,151530488105.2309,0.5045232420492023,0.037803781,0.9378789999999988,4,256.652143833,24.77505318,256.69023924931673,24.808978148658976,7.86176511837002,0.36973127130291883,258.2322171721919,-4.902744876744691e-13,288.1874861411079,0.8960563160808162,393.23190890637227,-23.271250055424897,54179393524456.33,357.5478057381512,1.2103117587457204,FALSE,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BCentered,VMisfit,13.533197058863136,675.4892291608924
1447,73154593264.39613,132452502499.53033,0.5523081246777918,0.030719872,0.7778229999999979,4,208.155995916,24.74884943,208.09334901409582,24.8199665779614,22.025719601373336,0.24806550362611238,97.96075791037093,2.5579538487363607e-13,140.340750353679,0.698020764913223,890.6240489721023,-23.125150420200903,34493745057164.383,260.4235058321129,5.6290388176447825,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VMisfit,13.487006729750458,653.4360732948936
1451,75856709496.50807,111684026808.65565,0.6792082239877573,0.02612880175,1.5456249999999976,4,164.379877223,40.946150171,164.24946935955472,40.81850007085943,21.527415561258525,0.44954838761061844,-63.41326521804097,2.5579538487363607e-13,440.81293546360655,0.1438552731020676,737.8812306275908,-22.93997766052157,98044979615126.47,877.8782643923066,1.4847582702588555,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BCentered,VCentered,13.448650665980216,635.4043524964716
1455,72160643929.16402,121817403161.7636,0.5923672813263025,0.03984178125,1.3727620000000016,4,175.145443831,36.128277439,175.24854290485783,36.19856110855111,18.11619858362606,0.3608049723828264,-15.618464335819118,5.115907697472721e-13,153.63202654946596,0.10166151346568904,956.4050078910346,-23.034273343016586,28925072648460.094,237.44614396392896,5.521838519302515,TRUE,0.3333333333333333,0.25,0.0,0.25,0.6666666666666666,0.5,BCentered,VCentered,13.428726120488928,623.0331718687212
1459,77261155666.27385,112532948078.76553,0.6865647526819986,0.029971539749999998,1.5986720000000005,4,202.317549879,53.081983245,202.15959961140751,53.21152924075476,13.354394228617176,0.7210593009677002,-117.2621847888576,5.009326287108706e-13,151.7091097700508,0.7729409589614972,526.5495617921953,-22.948199241092453,3365340411949.6753,29.905378552725395,3.0785854720101877,FALSE,0.6666666666666666,0.5,0.0,0.0,0.0,0.25,BMisfit,VMisfit,13.383558235494,603.7033091135486
1460,71331999852.21056,141936441291.1477,0.5025629725765105,0.0388168615,0.7833189999999988,4,241.923523695,38.930749236,241.94356605807857,39.01431387362041,8.65396735087179,0.5893594889918844,-64.1667520432701,1.4210854715202004e-14,208.98442046729969,0.30704084017263117,444.78361388575814,-23.20023478039562,20795013760660.477,146.50933594991733,1.8878108934364297,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VCentered,13.3834178921111,601.9371212321608
1464,71209182502.55484,111539642005.15993,0.6384203967523998,0.03155298675,1.278229999999997,4,132.595033749,55.378726615,132.61347481685434,55.389283532944646,3.550134289454174,0.25135746482173343,-101.86164352996124,7.460698725481052e-13,178.83831502005344,0.5695739389992579,147.53525968000883,-22.938573115642733,6051937259494.981,54.258173602664186,0.7317435043016026,FALSE,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BCentered,VMisfit,13.34805468814326,587.1792318727881
1466,67934627747.74223,142605218106.54535,0.4763824819999637,0.04220612725,0.8116909999999997,4,228.484486538,4.710968681,228.4976279723972,4.726877067877695,6.413632243418911,0.192770192887732,17.696266204756355,-1.0018652574217413e-12,131.4033050781182,0.13467139349529353,359.30118519190734,-23.205338542986965,11197824433542.932,78.52324467661937,2.4253587158691112,FALSE,0.0,0.0,0.0,0.25,0.6666666666666666,0.5,BCentered,VCentered,13.319297817469032,572.4075395752058
1472,72279443475.86989,123283407494.80821,0.5862868730239612,0.0244217425,1.1109590000000011,4,171.206903802,23.945220563,171.20491732832315,23.983864793653332,15.045180399348665,0.15428265893149873,74.80063998493985,2.5224267119483557e-13,113.78478370749858,0.6573870208975062,481.3933258636362,-23.04726157392348,9022729105171.992,73.18688936750846,3.7526624046560078,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,13.269304809861431,553.9909225592423
1475,53074070867.54829,159965058536.95312,0.3317853995926728,0.03915950375,0.08576700000000059,4,228.252441688,2.026144251,228.13501107224502,2.0002394013232085,8.25992040071765,0.8730095916764773,-122.09770304380919,4.973799150320701e-13,111.76490876221106,1.0924511494353069,428.38490385822115,-23.330062823174043,7718549486888.236,48.25147164938644,3.3997917050214306,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VMisfit,13.167535097584986,509.9675063885453
1480,53132028875.74179,113347464807.35898,0.46875357085438973,0.04422950875,0.2529900000000005,4,142.026018402,26.383147468,142.04032695229725,26.410059944644082,4.052631001292127,0.44132142655030143,42.15385736081056,-7.105427357601002e-15,138.5965556357068,0.3041479434136126,238.26603758270207,-22.956029527246162,7094301142614.359,62.58897060178243,1.5248717716431364,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VCentered,13.11322567007558,488.3507556363792
1482,51993278108.676476,120900826296.18405,0.430048988923391,0.02384204425,0.32670399999999944,4,184.993238067,25.771719418,185.1061313720385,25.700857274387587,19.49738768546748,0.3814309547815253,-98.79341415557668,0.0,71.41107895449814,1.3834465968302494,608.7783032603514,-23.02607317263677,5768878265710.303,47.71578857184687,7.561660780059092,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VMisfit,13.089881896839728,482.8080743186103
1483,56209380651.04362,91715399787.14523,0.6128674222812676,0.024594523,1.578880999999999,4,186.328996458,45.847464142,186.41186092982272,45.852529732547666,7.086990578632195,0.49053444377956507,107.37022162503432,2.5579538487363607e-13,113.97459697251654,0.9420539705959651,228.39253921425728,-22.726105658724094,5076995093354.67,55.3559718993479,1.7774503061581055,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VMisfit,13.086912922545372,481.59463998807223
1484,51447514708.12899,126039624753.5745,0.4081852418135665,0.03646704425,0.2749499999999969,4,218.316102176,45.781066448,218.1872799076227,45.78127682828381,12.739712412764932,0.4231224438820299,48.18836124527771,9.947598300641403e-13,262.64334738377124,0.18347451677450818,614.088726785461,-23.07126775379508,58701526934160.195,465.73866789059457,2.073902522506309,FALSE,0.0,0.0,0.6666666666666666,0.5,0.0,0.25,BCentered,VCentered,13.078838781738996,476.8166249397962
1485,56368386024.21094,93674955386.96289,0.6017444661847786,0.0324638035,1.2472560000000001,4,216.850975396,37.471417026,216.91621102153638,37.47108973304393,7.432908155077769,0.4179455913945546,124.58896706743406,-1.5987211554602254e-14,220.99846129472638,0.5637549073306923,318.02319811545925,-22.74905873732891,22152009413633.625,236.4773948610453,1.2764187364735453,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,13.072001071872938,474.9270448846341
1486,55594470727.46392,104611147787.91734,0.5314392576991218,0.024447631749999997,1.2790479999999995,4,206.929719978,3.411506865,206.88398297814194,3.5681176371867083,16.550464887044196,0.5913874418251557,-4.683600404227638,7.602807272633072e-13,72.11249046211553,0.06494853213659206,530.1287374971728,-22.86894491794401,3635899364185.581,34.75632799246974,6.520703794123234,TRUE,0.3333333333333333,0.25,0.6666666666666666,0.5,0.0,0.25,BMisfit,VCentered,13.059306159561158,471.5193788483229
1488,55579725816.00366,81316040138.98648,0.6835026117972056,0.029903888500000003,1.4696309999999997,4,157.896515761,0.475364134,157.80248740382333,0.5103010919699472,12.706419127212596,0.4736466228458489,-9.357453990327407,-1.0107470416187425e-12,76.1468514565959,0.12288694557069367,499.84486993110215,-22.595440553922014,5275301278372.819,64.87405522153074,5.8224652910515475,TRUE,1.0,0.75,0.0,0.25,0.0,0.0,BMisfit,VCentered,13.028647124091815,459.7578844491587
1490,49296263229.37919,95207858438.52539,0.5177751504746766,0.030800650750000005,0.9895780000000016,4,130.421706069,40.657446961,130.54634214324403,40.72985282824171,7.382138031645188,0.9676035314907906,187.14920640200558,-1.2650991365603659e-12,152.0719895881841,1.2306619181403031,299.30414837999444,-22.76668199111967,13352831389467.889,140.24925682042996,1.745770410001152,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VMisfit,13.010885545829922,453.4035244004373
1492,51661189310.59945,105319459840.99411,0.4905189353287118,0.03745347725,0.8674210000000002,4,237.778811666,20.20251018,237.7250109505265,20.299038576773924,12.432875203500116,0.5256807874078504,107.81504247601826,3.552713678800501e-15,129.5928809959292,0.8319518915503158,615.9515103846638,-22.87627155761097,3308898159926.0654,31.417728166491447,4.215887365976214,TRUE,0.6666666666666666,0.75,0.0,0.0,0.3333333333333333,0.25,BMisfit,VMisfit,12.94864593473042,431.337032907419
1494,41305511067.64067,119462236771.36284,0.3457620766526809,0.04164771725,0.22046499999999725,4,196.225901131,3.824464759,196.1838544286546,3.8375760391092353,5.270214986221062,0.5004026239099023,116.84685968645007,-4.991562718714704e-13,145.1476760739025,0.8050205338937535,291.22144999228505,-23.01307660518312,12476962044753.986,104.44272920013607,1.7796594002072454,TRUE,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.5,BMisfit,VMisfit,12.923917754542869,422.65881638657305
1496,39503684130.08239,72819559897.91194,0.5424872683309795,0.023933277,0.9619,4,117.837556757,50.236081962,117.82415220880232,50.205002764850526,16.70965092337107,0.11576869053624884,67.477900713644,2.5224267119483557e-13,143.6977851831576,0.46958205116130514,523.7670789841713,-22.47562012461326,19731569157877.855,270.9652349662669,3.2330449524103884,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,12.90348738737186,418.43741510667047
1497,39845492575.22348,117678472676.47215,0.3385962756737063,0.0337051605,0.1700879999999998,4,158.228974471,12.040317767,158.18877111388696,12.041209970817123,9.543195639601542,0.24726925818201909,11.254559294016044,5.009326287108706e-13,151.1662520003799,0.07445153362661436,424.31224496907396,-22.99674255785399,23008818535191.37,195.52274950447756,2.489741964936875,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BCentered,VCentered,12.901352319777146,416.4589454349401
1498,51811861985.74587,89224233056.41243,0.5806927133011901,0.02465765375,1.1114979999999974,4,203.738642489,34.044084523,203.73578383205788,33.87875289660405,20.631976242096428,0.48085154267007624,-81.31998028886079,-5.151434834260726e-13,219.3104079892569,0.3707985454700527,666.6448940300584,-22.696207058960685,19998251787774.836,224.1347569233893,2.696242401015586,TRUE,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.5,BMisfit,VCentered,12.893604564232689,415.18041791692497
1499,44624894255.07672,105277722466.44934,0.42387784622998564,0.03511679725,0.6451010000000004,4,121.025691292,9.814481284,120.99411485171838,9.981700714804731,11.585611476698473,0.8808584189997478,-56.33471111769544,3.552713678800501e-15,88.49992749083147,0.636550929643775,537.2509259698861,-22.875841202572676,7729505939903.751,73.42014776551655,5.384654935278432,TRUE,0.6666666666666666,0.5,0.0,0.25,0.3333333333333333,0.25,BMisfit,VMisfit,12.88258813518448,410.3192192115205
1599,93932612215.3219,224229109768.51028,0.41891354923674307,0.041550692,0.2548239999999993,4,118.382027291,38.733294321,118.36076083679238,38.8732372112929,14.509078248408454,0.5827557617816447,-60.55829533110501,-4.973799150320701e-13,172.4115646654502,0.3512426527107545,799.8184947525527,-23.696729981744422,45714580717972.24,203.87442453465152,4.114799411641091,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,13.86305810808511,869.060988668137
1600,108697711341.59512,206546394896.84482,0.5262629318506473,0.03734196725,0.5477720000000019,4,160.461415412,38.716805061,160.2601484626193,38.58619255008705,23.341196346962835,0.5253361125943425,-156.11328703613512,5.103001354811454e-13,177.56615775652816,0.8791837870941158,1152.8369266392006,-23.60754404778441,15955597412521.482,77.24945971819147,5.758790790140734,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BMisfit,VMisfit,13.850319266524863,861.7673194552543
1616,106107186722.14197,176844219635.32144,0.6000037034908489,0.0433102235,1.4633649999999996,4,128.594579191,48.088150387,128.63573872875475,48.03124163493021,8.1408128391554,0.4658666334408266,44.05940461277076,-5.044853423896711e-13,83.3528205301375,0.5285892466811115,468.36388957776467,-23.43897717237141,1583019228079.8826,8.951489799012368,4.984099727078449,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VCentered,13.771464508260628,809.6053080013795
1619,96470115835.67508,160092436537.00677,0.6025900905904144,0.04489013024999999,1.3546080000000025,4,241.39816408,44.20614256,241.2757952988941,44.36829459619633,18.742894350302876,0.5899844144691615,-72.3285186473787,1.9895196601282805e-12,295.2905863234885,0.2449401437001631,1118.9406116938094,-23.330927036109394,83122370690874.42,519.2148516751442,3.3610970635045323,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BMisfit,VCentered,13.757653861724448,800.6612720939663
1659,84496671203.91147,138818409679.64606,0.6086849100123397,0.02449169775,1.3824070000000006,4,183.039842439,17.757031071,182.73141164992285,17.836187233333774,19.370789614282394,0.9420959614485297,-23.611298125806805,2.5579538487363607e-13,139.2966004941686,0.16950376421279217,621.6053742012958,-23.176117661912894,21227022403551.414,152.91215662632519,3.9582011690201395,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BMisfit,VCentered,13.544234209326964,684.126137639018
1664,74567365580.02156,161484776490.8955,0.4617609610044304,0.0362336855,0.7948580000000014,4,213.726749419,60.011110444,213.63701364599447,60.08843908675713,11.467303529939004,0.4676016240548785,176.1726834571307,-5.044853423896711e-13,234.4021895339409,0.7515829259420027,549.1246135688112,-23.34032896685931,31349800624764.773,194.13471229922575,2.0779393452082426,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VMisfit,13.526330184101049,672.2759687869182
1670,80927253200.82492,125923940778.63583,0.6426677302220754,0.02959850575,1.4699899999999992,4,221.590610028,32.780210666,221.54878156222506,32.59724990991848,11.924783736951364,0.9374596931626337,-2.8531425904586705,-2.4868995751603507e-13,210.00126864179833,0.013586311210933974,464.20211902822155,-23.070270766088058,41290233299457.57,327.89819826273134,1.9606894865018876,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VCentered,13.502787713102547,661.6345438284415
1678,93542979759.1614,131206538496.40851,0.7129444982783533,0.03173919050000001,1.8598779999999984,4,242.733987779,13.751852971,242.7465258987247,13.81124198304011,12.720626339918752,0.28595085236212936,-120.20372459292227,-1.7621459846850485e-12,284.128665053841,0.42306088535678893,531.8317268246908,-23.11488869510967,50889699723308.04,387.85947946261103,1.6602856371570578,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25,BCentered,VCentered,13.453490648529522,636.6346535468197
