dr7objid,z,Sp,Scale,Rhlr,Rchl_r,e,ng,e_ng,rg2d,PpS
588010878217224307,0.04010000079870224,2.0,0.7929999828338623,3.890000104904175,3.559999942779541,0.17000000178813934,0.7900000214576721,0.019999999552965164,16.110000610351562,0.5
588010878217289829,0.039500001817941666,2.0,0.781000018119812,5.349999904632568,5.03000020980835,0.11999999731779099,4.159999847412109,0.019999999552965164,13.8100004196167,0.4000000059604645
588010878217289900,0.040699999779462814,2.0,0.8040000200271606,4.099999904632568,3.5799999237060547,0.25999999046325684,4.269999980926514,0.05000000074505806,15.100000381469727,0.1599999964237213
588010878217289913,0.04170000180602074,2.0,0.8230000138282776,6.03000020980835,5.480000019073486,0.18000000715255737,4.53000020980835,0.029999999329447746,13.890000343322754,0.5099999904632568
588010878217289938,0.04149999842047691,2.0,0.8199999928474426,2.700000047683716,1.6699999570846558,0.7599999904632568,5.409999847412109,0.019999999552965164,15.859999656677246,0.009999999776482582
588010878217289963,0.03959999978542328,2.0,0.7839999794960022,3.5299999713897705,2.7200000286102295,0.46000000834465027,3.069999933242798,0.05000000074505806,15.520000457763672,0.3100000023841858
588010878217355321,0.03929999843239784,2.0,0.777999997138977,2.6600000858306885,2.5899999141693115,0.05999999865889549,1.2400000095367432,0.019999999552965164,16.459999084472656,0.44999998807907104
588010878767595526,0.0215000007301569,2.0,0.4339999854564667,2.740000009536743,1.75,0.7200000286102295,2.569999933242798,0.019999999552965164,14.90999984741211,1.0
588010878767595814,0.019700000062584877,2.0,0.39899998903274536,5.389999866485596,4.360000133514404,0.3799999952316284,1.3300000429153442,0.05999999865889549,16.3799991607666,0.5099999904632568
588010880369426521,0.03869999945163727,2.0,0.7670000195503235,2.0799999237060547,2.049999952316284,0.07000000029802322,6.590000152587891,0.30000001192092896,16.479999542236328,0.5699999928474426
588010880369492054,0.03889999911189079,2.0,0.7710000276565552,1.909999966621399,1.3899999856948853,0.550000011920929,3.890000104904175,0.18000000715255737,16.600000381469727,0.3499999940395355
588010880369492096,0.03959999978542328,2.0,0.7839999794960022,1.1699999570846558,0.949999988079071,0.38999998569488525,1.4800000190734863,0.10000000149011612,17.540000915527344,0.49000000953674316
588010880369492120,0.039000000804662704,2.0,0.7730000019073486,3.5,3.319999933242798,0.10999999940395355,4.010000228881836,0.029999999329447746,15.329999923706055,0.3199999928474426
588011101034512471,0.04259999841451645,2.0,0.8410000205039978,1.9900000095367432,1.5099999904632568,0.49000000953674316,1.4800000190734863,0.09000000357627869,17.399999618530273,0.4099999964237213
588011101034512489,0.042899999767541885,2.0,0.8450000286102295,3.75,3.319999933242798,0.23000000417232513,1.7200000286102295,0.029999999329447746,15.890000343322754,0.5400000214576721
588011101034512515,0.04340000078082085,2.0,0.8550000190734863,9.800000190734863,8.09000015258789,0.3499999940395355,3.0199999809265137,0.019999999552965164,14.109999656677246,0.0
588011101034512528,0.04360000044107437,2.0,0.8579999804496765,5.539999961853027,3.299999952316284,0.8100000023841858,1.0499999523162842,0.029999999329447746,16.209999084472656,0.5899999737739563
588011102106943632,0.020899999886751175,2.0,0.4230000078678131,1.9299999475479126,1.7300000190734863,0.20999999344348907,1.7400000095367432,0.07000000029802322,16.709999084472656,0.5400000214576721
588011102107009059,0.019500000402331352,2.0,0.3959999978542328,1.3300000429153442,1.25,0.14000000059604645,5.059999942779541,0.03999999910593033,14.65999984741211,0.029999999329447746
588011102644404341,0.04309999942779541,2.0,0.8489999771118164,6.739999771118164,6.449999809265137,0.09000000357627869,2.190000057220459,0.019999999552965164,14.949999809265137,0.699999988079071
588011122508431532,0.03610000014305115,2.0,0.7179999947547913,3.2200000286102295,2.9100000858306885,0.20000000298023224,2.740000009536743,0.029999999329447746,15.239999771118164,0.20000000298023224
588011122510594203,0.04270000010728836,2.0,0.8410000205039978,1.7300000190734863,1.2000000476837158,0.6299999952316284,3.490000009536743,0.15000000596046448,16.65999984741211,0.46000000834465027
588011122511904856,0.03799999877810478,2.0,0.753000020980835,2.8299999237060547,2.700000047683716,0.10000000149011612,4.670000076293945,0.20999999344348907,16.229999542236328,0.28999999165534973
588011122511904882,0.03840000182390213,2.0,0.7609999775886536,5.349999904632568,5.130000114440918,0.09000000357627869,3.4600000381469727,0.019999999552965164,14.210000038146973,0.12999999523162842
588011122511970328,0.03819999843835831,2.0,0.7570000290870667,5.920000076293945,5.239999771118164,0.23000000417232513,4.960000038146973,0.029999999329447746,14.029999732971191,0.12999999523162842
588011122511970408,0.03830000013113022,2.0,0.7590000033378601,1.9500000476837158,1.809999942779541,0.15000000596046448,2.5299999713897705,0.1599999964237213,16.780000686645508,0.4399999976158142
588011122512035865,0.03849999979138374,2.0,0.7620000243186951,5.590000152587891,5.320000171661377,0.10000000149011612,4.139999866485596,0.019999999552965164,14.0,0.10000000149011612
588011123578503391,0.037700001150369644,2.0,0.7480000257492065,3.3499999046325684,2.819999933242798,0.3199999928474426,1.7799999713897705,0.009999999776482582,15.770000457763672,0.09000000357627869
588011124116029516,0.027400000020861626,2.0,0.5509999990463257,3.740000009536743,3.2699999809265137,0.25999999046325684,5.380000114440918,0.019999999552965164,14.3100004196167,0.0
588011124116160562,0.027400000020861626,2.0,0.5509999990463257,3.9100000858306885,3.390000104904175,0.27000001072883606,3.819999933242798,0.019999999552965164,14.270000457763672,0.0
588011124116160639,0.027699999511241913,2.0,0.5559999942779541,3.2100000381469727,2.5199999809265137,0.4300000071525574,2.25,0.07000000029802322,16.719999313354492,0.5099999904632568
588011124654538769,,-2.0,,,,0.3400000035762787,4.989999771118164,0.019999999552965164,14.270000457763672,0.0
588011124654669923,0.030799999833106995,2.0,0.6159999966621399,3.9800000190734863,3.930000066757202,0.029999999329447746,0.8700000047683716,0.029999999329447746,16.229999542236328,0.36000001430511475
588011124656570447,0.037700001150369644,2.0,0.746999979019165,2.4200000762939453,1.7599999904632568,0.550000011920929,3.9700000286102295,0.05000000074505806,15.0,0.4300000071525574
588011124656570533,0.035100001841783524,2.0,0.6990000009536743,7.150000095367432,5.679999828338623,0.4099999964237213,4.039999961853027,0.05000000074505806,14.270000457763672,0.0
588011216991223948,0.04309999942779541,2.0,0.8500000238418579,1.600000023841858,1.3200000524520874,0.3700000047683716,1.1799999475479126,0.03999999910593033,16.899999618530273,0.4399999976158142
588011216991289349,0.0430000014603138,2.0,0.8479999899864197,2.9200000762939453,2.9200000762939453,0.0,2.4100000858306885,0.019999999552965164,14.65999984741211,0.5400000214576721
588011216991289491,0.04320000112056732,2.0,0.8519999980926514,3.0999999046325684,2.1600000858306885,0.6000000238418579,1.5,0.07999999821186066,17.360000610351562,0.5699999928474426
588011217525932153,0.03709999844431877,2.0,0.7360000014305115,2.059999942779541,1.850000023841858,0.2199999988079071,4.619999885559082,0.029999999329447746,15.260000228881836,0.0
588011217525932219,0.0357000008225441,2.0,0.7089999914169312,4.110000133514404,3.380000114440918,0.3499999940395355,0.8899999856948853,0.029999999329447746,16.649999618530273,0.47999998927116394
588011217536090312,0.042899999767541885,2.0,0.847000002861023,1.3300000429153442,1.2999999523162842,0.07000000029802322,2.380000114440918,0.12999999523162842,16.969999313354492,0.4699999988079071
588011218072305814,0.042500000447034836,2.0,0.8389999866485596,10.40999984741211,9.649999618530273,0.15000000596046448,8.0,0.0,15.1899995803833,0.0
588011218072305931,0.052299998700618744,-1.0,1.0199999809265137,3.7100000381469727,2.859999895095825,0.4399999976158142,0.5,0.019999999552965164,17.75,0.7099999785423279
588011218596004020,0.037700001150369644,2.0,0.746999979019165,3.4600000381469727,2.2799999713897705,0.6899999976158142,3.490000009536743,0.03999999910593033,15.75,0.0
588011218596004075,0.037700001150369644,2.0,0.7480000257492065,1.840000033378601,1.2699999809265137,0.6100000143051147,1.75,0.10000000149011612,17.709999084472656,0.5199999809265137
588011218596069536,0.03830000013113022,2.0,0.7590000033378601,3.009999990463257,2.759999990463257,0.17000000178813934,2.809999942779541,0.029999999329447746,15.609999656677246,0.0
588011218596134966,0.03700000047683716,2.0,0.7350000143051147,3.890000104904175,3.640000104904175,0.14000000059604645,6.179999828338623,0.029999999329447746,14.100000381469727,0.9399999976158142
588011218608586847,0.020400000736117363,2.0,0.414000004529953,2.2699999809265137,1.5800000429153442,0.6100000143051147,2.4100000858306885,0.009999999776482582,14.430000305175781,0.0
588011219135168691,0.029999999329447746,2.0,0.6010000109672546,1.6799999475479126,1.440000057220459,0.28999999165534973,1.6399999856948853,0.07999999821186066,17.149999618530273,0.3100000023841858
588011219135234179,0.030799999833106995,2.0,0.6150000095367432,2.309999942779541,2.0299999713897705,0.23999999463558197,3.299999952316284,0.03999999910593033,15.859999656677246,0.0
588011219137200361,0.03550000116229057,2.0,0.7070000171661377,6.559999942779541,4.699999809265137,0.5600000023841858,2.799999952316284,0.019999999552965164,14.640000343322754,0.009999999776482582
588011219137265667,0.03689999878406525,2.0,0.7319999933242798,1.309999942779541,1.1100000143051147,0.33000001311302185,4.079999923706055,0.019999999552965164,15.970000267028809,0.2800000011920929
588011219674005629,0.03660000115633011,2.0,0.7279999852180481,7.820000171661377,5.610000133514404,0.5600000023841858,2.2300000190734863,0.009999999776482582,14.739999771118164,0.0
588011219677413417,0.03020000085234642,2.0,0.6039999723434448,2.0999999046325684,2.059999942779541,0.03999999910593033,1.090000033378601,0.009999999776482582,14.989999771118164,0.38999998569488525
588011219682263252,0.04259999841451645,2.0,0.8399999737739563,7.179999828338623,5.309999942779541,0.5099999904632568,1.2000000476837158,0.009999999776482582,15.170000076293945,0.029999999329447746
588011219682328744,0.04230000078678131,2.0,0.8339999914169312,1.090000033378601,1.0299999713897705,0.2199999988079071,6.010000228881836,0.1899999976158142,17.1200008392334,0.28999999165534973
588011219682328819,0.04360000044107437,2.0,0.859000027179718,6.559999942779541,3.8399999141693115,0.8500000238418579,0.7200000286102295,0.03999999910593033,16.760000228881836,0.5099999904632568
588011219682394142,0.042899999767541885,2.0,0.8450000286102295,11.529999732971191,9.9399995803833,0.2800000011920929,6.480000019073486,0.019999999552965164,13.9399995803833,0.0
588011219682394299,0.04309999942779541,2.0,0.8489999771118164,4.099999904632568,2.430000066757202,0.8199999928474426,1.690000057220459,0.03999999910593033,17.15999984741211,0.3199999928474426
