Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,Misfit_Bary,Vmisfit,lMass_200,r_200_kpc
886,47825508905.56875,54230489928.29849,0.8818933586770437,0.025833716499999996,2.8283469999999973,4,161.015363586,43.903360216,161.0041903301911,43.87568060085845,7.054691053550642,0.24517377003548577,-7.154248442045608,1.0125233984581428e-12,100.04707329741598,0.07150882285960285,239.02600434680954,-22.155608819875077,4404256029838.354,81.21365002716175,2.1191630986080634,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,13.046946036053622,466.89090106499333
887,47585474034.367966,59592692549.98308,0.7985118979891013,0.031198840499999998,2.1125089999999993,4,151.447181187,14.338748964,151.52867259349262,14.300485990715117,8.23333591340971,0.6394155206397114,221.249379484095,2.5579538487363607e-13,264.2422312286554,0.8372975752412647,338.2298781347498,-22.257982521003747,42612780186119.61,715.0672064427757,1.1353594030392402,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VMisfit,13.023195506619283,457.6770572863525
888,49640940377.48199,76383279422.02701,0.6498927612574695,0.02123341525,0.7739830000000012,4,117.823527671,50.17930186,117.81187300271881,50.179592321177175,4.4245221799777985,0.10128724402965177,5.824728132369349,5.115907697472721e-13,151.82824129111273,0.03836393073407607,122.79566714229276,-22.52749575084069,4085159575431.1567,53.48237999654542,0.7173879894081951,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VCentered,12.95149469201251,434.5394008176617
889,45499308889.17179,80357819705.4405,0.5662088525541632,0.02581604925,1.0792210000000004,4,212.859298608,1.286520158,212.85058601450606,1.2577050686917846,5.037116756922711,0.3585723247059353,-8.259287432524983,-2.531308496145357e-13,23.198911998576786,0.3560204647972897,170.54790291684594,-22.582570362041523,131620642140.65543,1.6379319725587858,6.52082260997942,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,12.944377925951892,431.5473645114272
962,91137350744.37961,124936303265.13956,0.7294705250800331,0.02879834475,1.2009469999999993,4,212.698531902,35.913485755,212.73227279802586,35.89762886464864,7.339809387875347,0.2582899932393588,-25.02424533094402,2.2737367544323206e-13,240.8236908165116,0.1039110614329498,277.8326291070449,-23.061721628698795,27648051784465.652,221.297181538908,1.0233110421254799,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,13.784529227797847,821.6150277892317
974,90455462807.09647,140550352555.18454,0.6435804760545213,0.028433282,1.1309639999999987,4,169.460885036,26.625788261,169.48699111974904,26.645091911470914,4.221187476878682,0.43047160029187,-114.37773222309787,0.0,310.1341818723586,0.36880079303922747,157.7159920838506,-23.18957984831257,19921720581705.094,141.74080832620604,0.4510759959892182,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VCentered,13.61803160639634,723.1351718687428
975,86928462831.23108,106668649289.23013,0.8149391916975166,0.0416659195,2.3965270000000025,4,242.315450929,25.712460516,242.33369527941252,25.718653538285647,4.979309535183296,0.2116602923401446,-80.31100349456118,-4.938272013532696e-13,100.99337622445633,0.7952106018920551,275.27047765588725,-22.890091989485853,4677694723099.763,43.85257293749241,2.4176329459282457,Q,False,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.5,BCentered,VMisfit,13.618413014867448,720.2962491354295
984,75941784834.07567,112480226506.05655,0.6751567559297771,0.022737762999999998,1.2506529999999998,4,119.873821592,27.026448303,119.7991607175355,27.041183783006677,10.178741435047387,0.40152069980345445,32.49024065294074,5.005995618034831e-13,185.6502592518535,0.1750077849816731,302.84809359346895,-22.947690455583206,14128197613212.926,125.60605585597915,1.4469479337111404,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VCentered,13.498800258480255,661.0866270157287
985,62141366608.895996,104682113982.7155,0.5936197144352321,0.04333988275,0.8258070000000011,4,241.607477972,15.693778445,241.62014671413004,15.698382431808472,2.8852227929874346,0.2710995448989949,311.9438513903544,-4.831690603168681e-13,293.3194427305261,1.0634953090270909,166.11222113488438,-22.86968121083091,29932296339695.855,285.9351535892569,0.5023244922840174,Q,False,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BCentered,VMisfit,13.497500364047307,656.1045766239703
988,75339095173.6777,98569291120.33138,0.7643262350512928,0.03144493825,1.6746589999999983,4,152.3018066,15.005118282,152.2960661494202,14.9916424078659,3.4096495394537674,0.25642628062252343,77.52955267961876,5.044853423896711e-13,154.6456589694747,0.5013367539461403,141.2006260071655,-22.804354083137312,4384832211889.6377,44.484769668645825,0.8098834206078668,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,13.481632242704888,650.6349314719206
993,70910410579.9525,99355195663.11935,0.7137061137737203,0.0312492475,1.1332050000000002,4,128.422190183,54.549319096,128.3837300529492,54.562413963331274,2.8221595858894246,0.5498641811391319,184.86953429486329,-2.4868995751603507e-13,226.6271336853308,0.8157431605323694,116.12744854623755,-22.812976457397234,11922796182510.855,120.00173823759674,0.45451330202822954,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VMisfit,13.3741853121596,599.168231359145
996,75647120273.86626,109701208925.04404,0.6895741716534223,0.02652244625,1.1950700000000012,4,146.817136158,22.089496909,146.70850463027654,22.05654765527746,6.5157008632322695,0.9754081319048752,-226.81431955279126,-2.5579538487363607e-13,165.81076142578019,1.3679107290893002,226.76509508172242,-22.920528533991078,8895121624683.984,81.08499178675221,1.213073491780097,Q,True,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.314227195254428,573.078914419729
998,65521827193.39789,90300698367.06844,0.7255960183946141,0.041573937500000005,1.3565299999999993,4,208.111052914,14.490977298,208.12689177442658,14.478279991224772,2.636214683452374,0.45314320508500955,-25.723475497531204,-1.0018652574217413e-12,269.1754372434828,0.09556397775723502,145.40608848481514,-22.709227772677213,8880443111556.82,98.34301696602836,0.4791492188396315,M,True,0.0,0.25,0.3333333333333333,0.25,0.6666666666666666,0.5,BMisfit,VCentered,13.306956312510158,567.1593451752361
1001,57096514865.58528,106638915092.00247,0.5354191274013375,0.02374735725,0.19142400000000137,4,208.11129364,14.091277733,208.07510169726473,14.103217985628046,5.07697816256832,0.43818026942263477,30.456283606409205,2.220446049250313e-16,47.726252474507945,0.6381452979715271,157.88079636923732,-22.889789295160384,353552184023.6542,3.3154142999169474,2.9342397342911704,Q,False,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.28713094783755,561.7764431548162
1004,55485563372.350365,73257966386.58888,0.7573997219571733,0.04217545575,2.110081000000001,4,240.236840688,45.41766417,240.21351838474084,45.42707533877877,1.432898354036003,0.7906442740164151,134.75250503759347,-4.973799150320701e-13,269.1904129884342,0.5005843393218599,80.21297737188223,-22.48213714661366,9369792848886.934,127.9013506796202,0.2643070016461413,Q,False,0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.25,BMisfit,VCentered,13.202541396084994,523.3788066438149
1005,55452304580.04111,103138132915.13745,0.5376508475838663,0.04385862175,0.5875209999999988,4,143.510349862,27.376123299,143.52080043981692,27.37448197212064,2.053258219381524,0.2753949609303942,63.46674682160819,-3.552713678800501e-15,179.7700623071889,0.3530440275041847,119.67280360828917,-22.85354816303275,5382396383836.106,52.186288734398246,0.5904752740151197,Q,True,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BCentered,VCentered,13.142663533811223,499.59901688708175
1006,47484689224.54077,77412175180.91235,0.613400787583723,0.02851576725,1.2737510000000007,4,143.503961188,33.990717978,143.50242536238483,33.98411143614672,4.210401470353566,0.09587903971511139,-63.27644413222094,-2.7000623958883807e-13,293.0225633518869,0.21594393076219467,157.77895466177225,-22.542023176838164,28530069946267.246,368.5475815605547,0.4776080421388163,Q,True,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BCentered,VCentered,13.090788720488126,482.4590850767307
1007,44928301444.13228,52334823110.39728,0.8584781370017938,0.029967969249999997,2.4908150000000013,4,129.493287392,25.173890606,129.5301247055176,25.162463411601422,3.0842501381678877,0.6856263632101919,156.33374905182183,4.973799150320701e-13,319.36593210403055,0.4895129171163348,121.59389626823926,-22.116976901520864,24317374019128.688,464.64997059095043,0.3377122452585075,Q,True,0.0,0.0,1.0,0.75,0.0,0.25,BMisfit,VCentered,13.060464673077504,471.1423949013684
1088,91399622077.32393,103209632493.08012,0.8855725950138615,0.029094021249999998,3.0983139999999985,4,196.518505008,55.656053552,196.31623658717203,55.61612903338018,8.544324221652632,0.849330003449852,-264.1405824086256,7.673861546209082e-13,256.6687895426365,1.0291106405235482,326.8187767226133,-22.854300579065466,35473857858280.12,343.7068517869059,1.1294254181410837,Q,True,1.0,0.75,0.0,0.0,0.0,0.25,BMisfit,VMisfit,13.741257745746449,794.7010356641089
1090,88774206685.99074,96402855346.61578,0.9208669843523172,0.03270632775,3.2641670000000005,4,212.768870919,25.697965997,212.77235797055434,25.67287856402458,5.8713441405462525,0.25837507510474483,17.882712303708825,2.4158453015843406e-13,368.8867715148502,0.048477510403185285,253.13204320533572,-22.780224743546352,44503841116292.07,461.6444290605172,0.608664066214947,Q,True,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VCentered,13.700551354154246,769.3712527378317
1093,93591412115.66997,106867520507.90173,0.8757704087347087,0.0287631195,2.895494000000003,4,184.94850872,30.339083796,184.96124309343367,30.35478469579822,1.9644027974086908,0.5853614943552757,99.42011068289732,-2.5135449277513544e-13,101.27754880761685,0.9816599221980816,74.26534428043,-22.892114333005722,1154197826678.952,10.800267669666866,0.6504241182008863,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VMisfit,13.675216471303393,755.5020458182224
1104,80101601651.95715,102137379207.8245,0.7842535443265101,0.02639349825,1.8396310000000007,4,137.491985214,62.247356283,137.49391947487237,62.160635668336816,12.816481422473837,0.40600209631299666,61.453973091384526,-2.4868995751603507e-13,120.59321293500771,0.509597278285509,443.83940488422957,-22.842961774728344,7478389871175.213,73.21893247288561,3.2645747016001954,M,True,0.6666666666666666,0.75,0.3333333333333333,0.25,0.0,0.0,BMisfit,VCentered,13.533936144060643,678.3728859117881
