objid,specobjid,Group,RA,Dec,M_r,Lum,z,dist2BGG,lgm,sfr,sSFR,rank_dist,BGG_ID,rank_M,RA_BGG,Dec_BGG,M_BGG
1237665355084005737,1505342790400239616,9774,245.812690489,37.311850393,-19.554955,4942901999.4785185,0.033495846,3.583639136980462,9.82069,-0.8864071,-10.7070971,3,389178,4,245.837747666,37.258412755,-22.534811
1237664668436398224,2221429435960158208,10843,158.450343521,36.728612875,-21.305526,24786225699.73076,0.046036735,3.4579010031370374,10.75534,-1.538811,-12.294151,3,322815,2,158.387322947,36.706776575,-22.018287
1237664846121730104,2287957867325581312,10497,198.532283543,37.909887114,-19.283705,3850188566.516782,0.045238933,12.013314087918236,9.793362,-1.989649,-11.783011,4,573361,4,198.712612151,38.03775253,-21.960572
1237665355083940130,1505340316499077120,9774,245.824173323,37.215540124,-20.881482,16772306879.409227,0.033167829,2.778031545716378,9.997058,0.1867449,-9.8103131,2,389178,2,245.837747666,37.258412755,-22.534811
1237664870822772966,1433273930159777792,10757,139.464982525,33.974332746,-21.957599,45189714754.915886,0.043643885,0.0,11.04547,-1.515913,-12.561383,1,420044,1,139.464982525,33.974332746,-21.957599
1237667254016278565,2513027073098934272,11305,186.24003011,29.829339971,-21.813434,39570687887.09607,0.04242825,0.0,11.0197,-1.444962,-12.464662,1,430229,1,186.24003011,29.829339971,-21.813434
1237668289621197082,2917337020214831104,10427,156.764601719,18.129101779,-20.501417,11818620839.445534,0.042939706,3.943136187171157,9.607869,0.2911901,-9.3166789,3,478943,2,156.809312339,18.082923129,-22.265472
1237665531723514229,2473656855679756288,11562,240.934576949,16.074758232,-19.91708,6899728470.492625,0.032140634,5.794987866463207,9.90285,-1.171616,-11.074466,3,406234,2,240.991597983,16.00057498,-21.860901
1237667551956435111,2802455642550331392,10074,166.36722394,25.01655424,-22.014633,47626997106.02134,0.044444358,14.260931274460036,10.93884,-0.5436066,-11.4824466,4,468695,2,166.256515005,24.813000906,-22.103879
1237665329311580293,2260881837997975552,10027,174.586320855,31.324275743,-20.386784,10634414894.157606,0.043735952,11.3771966498733,10.2354,0.4082662,-9.8271338,3,390639,2,174.379041427,31.362327965,-22.526331
1237665329311580311,2222527298286938112,10027,174.612357899,31.336233391,-19.557602,4954967382.931457,0.043848067,12.62646094049216,9.422273,-0.1759661,-9.5982391,4,390639,4,174.379041427,31.362327965,-22.526331
1237665567691965133,2473656305923942400,11562,240.929173522,15.94840007,-19.386993,4234451861.084021,0.032754367,4.996570118128431,9.807324,-1.771623,-11.578947,2,406234,4,240.991597983,16.00057498,-21.860901
1237667211059986461,2493926081652877312,10767,168.570745774,28.558273624,-21.944732,44657334766.54213,0.035380029,0.0,10.97582,-0.6512316,-11.6270516,1,453905,1,168.570745774,28.558273624,-21.944732
1237667966957519065,3142482099068495872,10929,222.953558717,19.954275999,-21.584143,32037395307.675148,0.044070806,9.427330145861324,10.92973,-2.073755,-13.003485,4,555125,2,223.045942503,20.076657725,-21.869979
1237667549272539209,2802369605765457920,10581,167.861845843,22.970784009,-22.200201,56504157005.64678,0.033326046,0.0,11.19507,-1.478214,-12.673284,1,456880,1,167.861845843,22.970784009,-22.200201
1237664853641462227,2288992227201935360,11021,208.32187341,35.49142899,-19.017731,3013647136.1195216,0.040797335,5.6662142509568305,8.895717,-0.5872726,-9.4829896,2,363001,4,208.296626641,35.579238184,-21.843218
1237668349218390261,2832829657710094336,11076,234.914772389,11.129246067,-19.565617,4991680731.093623,0.04469802,1.860873893383336,9.99643,-1.198052,-11.194482,2,549025,3,234.904229077,11.156997481,-21.851303
1237664870822772913,1433275854305126400,10757,139.435040596,34.052805115,-19.50334,4713418477.527556,0.043259651,5.1712928778370495,9.932925,-1.067385,-11.00031,4,420044,4,139.464982525,33.974332746,-21.957599
1237664870822772925,1433272006014429184,10757,139.43666858,34.00210077,-21.33033,25358992777.276424,0.043329167,2.284707294487553,10.80405,-1.453236,-12.257286,2,420044,2,139.464982525,33.974332746,-21.957599
1237667253472591986,2493939825548224512,10767,168.461697397,28.5188327,-19.699531,5646929945.318893,0.035331155,6.509375905495236,9.894344,-1.024321,-10.918665,3,453905,4,168.570745774,28.558273624,-21.944732
1237667253472591937,2493939275792410624,10767,168.365844461,28.407887315,-20.108457,8229677184.368727,0.035316088,14.742323906646837,10.28356,-1.569633,-11.853193,4,453905,3,168.570745774,28.558273624,-21.944732
1237665565541924998,3132410848039954432,10693,234.477661709,16.311783617,-22.006464,47269999749.34353,0.043324472,0.0,10.88094,0.267412,-10.613528,1,462533,1,234.477661709,16.311783617,-22.006464
1237667211060051979,2491633325014280192,10767,168.6214454,28.624365078,-20.832488,16032276710.650694,0.035993616,5.006815930402172,10.40322,-1.576148,-11.979368,2,453905,2,168.570745774,28.558273624,-21.944732
1237670965392703635,2917338394604365824,10427,156.823923003,17.959394252,-20.15569,8595596096.87506,0.042978686,7.81048807092524,9.878436,-0.1136111,-9.9920471,4,478943,3,156.809312339,18.082923129,-22.265472
1237667910049464459,2802365757474760704,10581,167.871976596,22.906385353,-19.250519,3734286202.420888,0.033267863,4.088528670283879,9.501868,-0.573477,-10.075345,2,456880,4,167.861845843,22.970784009,-22.200201
1237667912733294683,2802457841573586944,10074,166.256515005,24.813000906,-22.103879,51707268947.86668,0.044210744,0.0,11.03912,-0.6492396,-11.6883596,1,468695,1,166.256515005,24.813000906,-22.103879
1237667912733294659,2802453718404982784,10074,166.23018181,24.781169616,-21.135833,21199870107.68257,0.044980631,2.5012220761727435,10.35009,0.2795193,-10.0705707,3,468695,3,166.256515005,24.813000906,-22.103879
1237668496314662949,2800270912862054400,10806,166.134108065,17.127914627,-21.973547,45858389639.254166,0.044582765,0.0,10.8259,-0.2690118,-11.0949118,1,472213,1,166.134108065,17.127914627,-21.973547
1237668496314663169,2800288505048098816,10806,166.112004723,17.036215866,-19.655751,5423759202.425544,0.044632289,5.912562751231177,9.254015,-0.1937498,-9.447764800000002,3,472213,4,166.134108065,17.127914627,-21.973547
1237674648847450200,310816576037218304,10247,162.900580454,-1.087878301,-22.216008,57332806307.556206,0.039515349,0.0,10.953,-1.061266,-12.014266,1,474075,1,162.900580454,-1.087878301,-22.216008
1237667322172211267,2644755161615984640,11278,157.14419993,23.86808564,-19.454242,4505020794.937028,0.039063469,13.265040222876666,9.487761,-0.3803459,-9.8681069,4,477772,3,157.317751637,23.728960487,-21.96576
1237667429026955403,7234070284604207104,11278,157.317751637,23.728960487,-21.96576,45530665685.59735,0.039174588,0.0,,,,1,477772,1,157.317751637,23.728960487,-21.96576
1237667429026955404,2644751313325287424,11278,157.32710134,23.718531335,-19.189755,3531034818.2164164,0.038452786,0.8477277267806699,9.282084,-0.2428571,-9.5249411,2,477772,4,157.317751637,23.728960487,-21.96576
1237671123220103629,1979445612545861632,10574,127.051341165,8.647331485,-21.769548,38003115360.83365,0.045081028,7.595494204403993,10.88957,0.02748013,-10.86208987,3,478030,2,127.136810682,8.733790593,-21.960596
1237671123220168862,1979447261813303296,10574,127.136810682,8.733790593,-21.960596,45314626006.7686,0.045072988,0.0,10.9834,-1.24246,-12.22586,1,478030,1,127.136810682,8.733790593,-21.960596
1237668289621196919,2917335920703203328,10427,156.809312339,18.082923129,-22.265472,60005187895.48483,0.042782293,0.0,11.05825,-1.200386,-12.258636,1,478943,1,156.809312339,18.082923129,-22.265472
1237668289621197071,2917336470459017216,10427,156.75301615,18.085551024,-19.549215,4916839139.056916,0.042836767,3.36651221768833,9.316831,-0.1550563,-9.4718873,2,478943,4,156.809312339,18.082923129,-22.265472
1237667254016278686,2513028722366375936,11305,186.216666169,29.914540291,-19.587982,5095570327.894098,0.042016956,5.5025620575519625,9.306328,-0.1073453,-9.4136733,4,430229,2,186.24003011,29.829339971,-21.813434
1237668349210984599,3092888621678618624,10673,217.885716409,14.501822878,-19.054045,3116147453.9331646,0.042176864,10.63676805470923,9.249636,-0.6003236,-9.8499596,4,564357,4,217.71086105,14.503192261,-21.918158
1237665531713814706,2405059698588936192,11108,218.621300774,23.375707391,-20.033973,7684032622.723403,0.039863622,4.533972659345007,10.04277,-0.2921402,-10.3349102,3,334713,3,218.618241851,23.303601654,-21.995011
1237667910586335349,2802384174294525952,10581,167.830392273,23.200456129,-19.375223,4188795902.0953903,0.033694476,14.544793881254822,9.480914,-0.6494933,-10.1304073,4,456880,3,167.861845843,22.970784009,-22.200201
1237667429026955516,2644750488691566592,11278,157.317622563,23.745911871,-19.621221,5253979815.493649,0.037969904,1.0651127403348477,9.400273,-0.2366047,-9.6368777,3,477772,2,157.317751637,23.728960487,-21.96576
1237668349760372834,2850823721092933632,10485,246.554609074,8.723094339,-19.455664,4510924933.039977,0.034209244,23.94482123010689,9.557149,-0.3579819,-9.9151309,4,521920,4,246.751175967,9.050990826,-22.163075
1237668270843953463,5868428734541524992,10485,246.636588913,8.776781937,-20.735065,14656355818.461912,0.034636232,18.63951507724157,,,,3,521920,2,246.751175967,9.050990826,-22.163075
1237667910049529919,2802369880643364864,10581,168.005111757,22.971523165,-19.829477,6364888498.629082,0.033999697,8.287973897203715,9.68699,-0.3518181,-10.0388081,3,456880,2,167.861845843,22.970784009,-22.200201
1237671123220168924,1979442314010978304,10574,127.156247626,8.717081757,-20.399888,10763541757.136572,0.044867577,1.5997906339839596,10.28066,-1.698363,-11.979023,2,478030,3,127.136810682,8.733790593,-21.960596
1237665565541859681,3132410023406233600,10693,234.447382087,16.282259137,-20.236231,9257471847.304026,0.042816789,2.6030531411900326,10.18266,-1.461873,-11.644533,2,462533,3,234.477661709,16.311783617,-22.006464
1237668310021898820,2850902885930133504,10485,246.572395532,8.98930255,-20.039364,7722280986.213451,0.034397708,11.751778957425874,9.670843,-0.08811355,-9.75895655,2,521920,3,246.751175967,9.050990826,-22.163075
1237668310021964289,2850903160808040448,10485,246.751175967,9.050990826,-22.163075,54604696803.97759,0.034305185,0.0,11.20129,-1.442591,-12.643881,1,521920,1,246.751175967,9.050990826,-22.163075
1237665015240458268,2364476178326120448,9869,169.976403797,33.090220844,-22.48436,73408102788.60916,0.043695276,0.0,9.250072,-0.6760494,-9.9261214,1,523224,1,169.976403797,33.090220844,-22.48436
1237665015240589399,2364462434430773248,9869,170.233044587,33.084305385,-20.059234,7864907152.177624,0.044578498,13.515461076428627,10.08337,-0.8200571,-10.9034271,3,523224,3,169.976403797,33.090220844,-22.48436
1237674479735013541,685824815113725952,10908,223.896821064,63.090719394,-20.515947,11977848067.68201,0.042444913,7.093371916793451,10.28765,-0.7908239,-11.0784739,2,43905,2,223.702658703,63.019976295,-21.891069
1237667966957584513,3141291877714651136,10929,222.965375341,19.950148754,-21.015351,18973191930.15871,0.043464187,9.263234484309184,10.59282,-0.3363647,-10.9291847,3,555125,3,223.045942503,20.076657725,-21.869979
1237674290756583782,1003299730773534720,10883,120.753693214,35.159134066,-21.335692,25484540063.9025,0.034285222,14.839107721906975,10.80568,-1.331716,-12.137396,4,554879,2,120.935409034,35.342862415,-21.865866
1237674603216634080,341182058606913536,9765,213.603414601,-0.829346301,-19.649675,5393491516.9815445,0.040459039,9.592643478510992,9.557896,-0.1878108,-9.7457068,3,559558,4,213.752623869,-0.796946989,-22.200554
1237674599462273202,1382641690132637696,10990,180.553579971,9.066811852,-19.033242,3057009582.02566,0.035014929,9.352772889098736,9.219453,-0.4700564,-9.6895094,4,555175,4,180.613115199,8.930064707,-21.853953
1237665179521187909,2393838362826926080,9578,214.577141764,28.968318742,-22.197547,56366205543.89501,0.042812289,7.275912057281208,10.90285,-0.09882627,-11.00167627,3,387365,2,214.514332371,28.866402214,-22.377063
1237667254016278705,2515345118421084160,11305,186.271310583,29.808816417,-19.545359,4899407921.090513,0.041181155,2.1378883981961994,9.965709,-0.6564923,-10.6222013,3,430229,3,186.24003011,29.829339971,-21.813434
1237668349218390247,2832828008442652672,11076,234.919746578,11.219176289,-20.540578,12252683066.576092,0.044151015,4.0221866846934144,10.04902,0.1235789,-9.9254411,3,549025,2,234.904229077,11.156997481,-21.851303
1237665329311514810,2260879364096813056,10027,174.409754219,31.353307428,-20.107254,8220563719.377908,0.043699824,1.742618496052748,9.588666,0.1400001,-9.4486659,2,390639,3,174.379041427,31.362327965,-22.526331
1237674290756583895,1003321171250276352,10883,120.839390809,35.134245957,-20.803985,15616870176.128582,0.034659099,14.003338483983304,10.20373,-0.09953551,-10.30326551,3,554879,3,120.935409034,35.342862415,-21.865866
1237668496314663045,2800284931635308544,10806,166.127953552,17.085668018,-20.130827,8400996426.992875,0.044012605,2.680039316146108,9.553067,0.04356585,-9.50950115,2,472213,3,166.134108065,17.127914627,-21.973547
1237668332034392412,2832828283320559616,11076,234.964267685,11.270591606,-18.870884,2632410412.601347,0.044920533,8.039515577554104,9.249562,-0.6865758,-9.9361378,4,549025,4,234.904229077,11.156997481,-21.851303
1237671129130074248,1382640865498916864,10990,180.66462507,8.940033449,-20.786473,15367003847.19863,0.035877938,3.257962612646026,10.64115,-0.7703233,-11.4114733,2,555175,3,180.613115199,8.930064707,-21.853953
1237668349218390048,2832829932588001280,11076,234.904229077,11.156997481,-21.851303,40975211129.434456,0.044896354,0.0,11.0996,-1.168438,-12.268038,1,549025,1,234.904229077,11.156997481,-21.851303
1237674368067829775,1003322270761904128,10883,120.935409034,35.342862415,-21.865866,41528514843.06852,0.034170963,0.0,10.87086,-1.176244,-12.047104,1,554879,1,120.935409034,35.342862415,-21.865866
1237665565541925108,3132408099260884992,10693,234.52308804,16.372140746,-19.470697,4573817164.862598,0.043042458,4.677984577485883,9.565931,-0.4490276,-10.014958600000002,3,462533,4,234.477661709,16.311783617,-22.006464
1237665566073749555,3142485397603379200,10929,223.045942503,20.076657725,-21.869979,41686132057.95952,0.044281022,0.0,10.90457,-1.376623,-12.281193,1,555125,1,223.045942503,20.076657725,-21.869979
1237665566073749695,3141292977226278912,10929,223.058345386,20.09569442,-19.139045,3369907653.9339566,0.044131657,1.402267615933438,9.584412,-0.8770187,-10.4614307,2,555125,4,223.045942503,20.076657725,-21.869979
1237674599462207503,1382641140376823808,10990,180.613115199,8.930064707,-21.853953,41075343122.764694,0.035789226,0.0,10.9255,-1.249293,-12.174793,1,555175,1,180.613115199,8.930064707,-21.853953
1237674599462273168,1382642514766358528,10990,180.599359239,8.984622855,-20.872186,16629316531.908066,0.03572787,3.5327097879108686,10.59563,-1.300059,-11.895689,3,555175,2,180.613115199,8.930064707,-21.853953
1237674602140139550,596759145332369408,11078,208.046532431,2.099163045,-20.108716,8231640590.058176,0.033452384,10.655400641956913,9.670757,-0.1189125,-9.7896695,3,35939,3,208.117291532,1.945024189,-21.875236
1237674290756583884,1003298356384000000,10883,120.825454395,35.147180561,-19.31928,3978432554.8681927,0.034709562,13.527865095053777,9.835494,-0.656546,-10.49204,2,554879,4,120.935409034,35.342862415,-21.865866
1237674603216633993,341183982752262144,9765,213.752623869,-0.796946989,-22.200554,56522530907.293846,0.039316906,0.0,11.13641,-1.254345,-12.390755,1,559558,1,213.752623869,-0.796946989,-22.200554
1237674603216699610,341175186659239936,9765,213.785750473,-0.782990081,-20.454945,11323430008.281662,0.038886365,2.2584171484971054,10.21569,-0.5392457,-10.7549357,2,559558,3,213.752623869,-0.796946989,-22.200554
1237674648847450346,310817125793032192,10247,162.910024691,-1.126179847,-21.299873,24657508982.210537,0.039322997,2.4786100839231273,10.62606,0.08761248,-10.53844752,2,474075,2,162.900580454,-1.087878301,-22.216008
1237671260122055017,1979447536691210240,10574,127.127132425,8.516947018,-19.71194,5711839559.589635,0.045259793,13.637942502675314,9.762287,-0.5251172,-10.2874042,4,478030,4,127.136810682,8.733790593,-21.960596
1237668336321036598,3132408923894605824,10693,234.513654677,16.401508059,-21.107136,20646878399.746105,0.042876884,6.040761285703957,10.63776,-1.165286,-11.803046,4,462533,2,234.477661709,16.311783617,-22.006464
1237668349210853684,3092896043382106112,10673,217.71086105,14.503192261,-21.918158,43577589146.880745,0.041278068,0.0,10.58785,0.5133579,-10.0744921,1,564357,1,217.71086105,14.503192261,-21.918158
1237668349210919183,3092886972411176960,10673,217.850265051,14.596054047,-20.968821,18177259195.17411,0.040819016,10.29183478501995,10.48547,0.05089979,-10.43457021,3,564357,3,217.71086105,14.503192261,-21.918158
1237674649384386795,310818500182566912,10247,162.94905038,-0.838985236,-19.423393,4378821078.526116,0.039786105,15.932109284925708,9.395709,-0.173125,-9.568834,4,474075,4,162.900580454,-1.087878301,-22.216008
1237662223535374354,2287956767813953536,10497,198.759215055,38.085776978,-21.930871,44090842751.31413,0.045384053,3.797403072208409,10.98957,-1.505514,-12.495084,2,573361,2,198.712612151,38.03775253,-21.960572
1237667912733294684,2802458116451493888,10074,166.2763829,24.797183151,-20.843137,16190296416.064856,0.044693826,1.5072555065962845,10.44291,-1.260085,-11.702995,2,468695,4,166.256515005,24.813000906,-22.103879
1237674479735013527,685841857543956480,10908,223.897997659,63.118253145,-19.361537,4136326382.128152,0.042560192,8.308453960421174,9.680744,-0.4159509,-10.0966949,3,43905,4,223.702658703,63.019976295,-21.891069
1237668331490050131,3092892195091408896,10673,217.756405048,14.418278061,-21.371842,26347341465.517216,0.041188261,6.0119707637319095,10.2493,0.4360842,-9.8132158,2,564357,2,217.71086105,14.503192261,-21.918158
1237668496314597534,2800256344332986368,10806,166.021672915,17.124950228,-20.461501,11392011114.29042,0.044770327,6.753817905947148,10.03037,-0.06739397,-10.09776397,4,472213,2,166.134108065,17.127914627,-21.973547
1237664668436398267,2221431909861320704,10843,158.522913228,36.736479682,-20.657119,13641043693.1354,0.045423311,7.079154651926791,10.43838,-0.2768249,-10.7152049,4,322815,3,158.387322947,36.706776575,-22.018287
1237674479735013407,685842132421863424,10908,223.935426229,63.119820806,-19.651656,5403341294.382333,0.042874992,9.123067724879265,9.992251,-0.339201,-10.331452,4,43905,3,223.702658703,63.019976295,-21.891069
